n1	n2	d1	d2	sig1	sig2	sdir
20	350	0	0	0.039	0	0.462
50	350	0	0	0.044	0	0.533
100	350	0	0	0.041	0.024390243902439	0.519
150	350	0	0	0.039	0	0.516
200	350	0	0	0.046	0	0.492
250	350	0	0	0.04	0	0.506
300	350	0	0	0.058	0.0517241379310345	0.5
350	350	0	0	0.05	0	0.484
400	350	0	0	0.047	0.0425531914893617	0.518
450	350	0	0	0.048	0.0625	0.509
500	350	0	0	0.057	0.0175438596491228	0.505
20	400	0	0	0.039	0	0.508
50	400	0	0	0.044	0.0227272727272727	0.495
100	400	0	0	0.041	0.024390243902439	0.485
150	400	0	0	0.039	0.0512820512820513	0.48
200	400	0	0	0.046	0	0.482
250	400	0	0	0.04	0.025	0.502
300	400	0	0	0.058	0.0344827586206897	0.492
350	400	0	0	0.05	0.02	0.51
400	400	0	0	0.047	0.0425531914893617	0.49
450	400	0	0	0.048	0.0208333333333333	0.477
500	400	0	0	0.057	0.0526315789473684	0.503
20	450	0	0	0.039	0.0256410256410256	0.489
50	450	0	0	0.044	0.0227272727272727	0.502
100	450	0	0	0.041	0	0.504
150	450	0	0	0.039	0.0256410256410256	0.513
200	450	0	0	0.046	0.0217391304347826	0.503
250	450	0	0	0.04	0.025	0.471
300	450	0	0	0.058	0.0344827586206897	0.483
350	450	0	0	0.05	0	0.513
400	450	0	0	0.047	0.0638297872340425	0.505
450	450	0	0	0.048	0.0208333333333333	0.514
500	450	0	0	0.057	0	0.52
20	500	0	0	0.039	0	0.503
50	500	0	0	0.044	0.0227272727272727	0.49
100	500	0	0	0.041	0.024390243902439	0.478
150	500	0	0	0.039	0.0256410256410256	0.509
200	500	0	0	0.046	0.0652173913043478	0.513
250	500	0	0	0.04	0.1	0.493
300	500	0	0	0.058	0.0172413793103448	0.493
350	500	0	0	0.05	0	0.511
400	500	0	0	0.047	0.0425531914893617	0.503
450	500	0	0	0.048	0	0.492
500	500	0	0	0.057	0.0175438596491228	0.502
20	20	0.1	0	0.065	0.0461538461538462	0.5
50	20	0.1	0	0.095	0.0315789473684211	0.474
100	20	0.1	0	0.099	0	0.488
150	20	0.1	0	0.133	0.0225563909774436	0.502
200	20	0.1	0	0.166	0	0.505
250	20	0.1	0	0.202	0.0297029702970297	0.481
300	20	0.1	0	0.228	0.0131578947368421	0.51
350	20	0.1	0	0.239	0.0209205020920502	0.479
400	20	0.1	0	0.284	0.00352112676056338	0.486
450	20	0.1	0	0.298	0.0268456375838926	0.485
500	20	0.1	0	0.347	0.0144092219020173	0.48
20	50	0.1	0	0.065	0.0153846153846154	0.511
50	50	0.1	0	0.095	0.0105263157894737	0.495
100	50	0.1	0	0.099	0	0.521
150	50	0.1	0	0.133	0.037593984962406	0.517
200	50	0.1	0	0.166	0.0180722891566265	0.504
250	50	0.1	0	0.202	0.0148514851485149	0.488
300	50	0.1	0	0.228	0.0263157894736842	0.529
350	50	0.1	0	0.239	0.0376569037656904	0.516
400	50	0.1	0	0.284	0.0246478873239437	0.521
450	50	0.1	0	0.298	0.0268456375838926	0.508
500	50	0.1	0	0.347	0.0288184438040346	0.515
20	100	0.1	0	0.065	0.0153846153846154	0.483
50	100	0.1	0	0.095	0.0210526315789474	0.501
100	100	0.1	0	0.099	0.0101010101010101	0.507
150	100	0.1	0	0.133	0.0075187969924812	0.467
200	100	0.1	0	0.166	0.0240963855421687	0.488
250	100	0.1	0	0.202	0.0148514851485149	0.47
300	100	0.1	0	0.228	0.0219298245614035	0.481
350	100	0.1	0	0.239	0.0167364016736402	0.478
400	100	0.1	0	0.284	0.0176056338028169	0.485
450	100	0.1	0	0.298	0.0167785234899329	0.474
500	100	0.1	0	0.347	0.00576368876080692	0.475
20	150	0.1	0	0.065	0	0.508
50	150	0.1	0	0.095	0.0210526315789474	0.498
100	150	0.1	0	0.099	0.0404040404040404	0.482
150	150	0.1	0	0.133	0.0150375939849624	0.486
200	150	0.1	0	0.166	0.0301204819277108	0.497
250	150	0.1	0	0.202	0.0099009900990099	0.481
300	150	0.1	0	0.228	0.0043859649122807	0.472
350	150	0.1	0	0.239	0.0251046025104603	0.491
400	150	0.1	0	0.284	0.0211267605633803	0.482
450	150	0.1	0	0.298	0.0268456375838926	0.475
500	150	0.1	0	0.347	0.0115273775216138	0.46
20	200	0.1	0	0.065	0	0.48
50	200	0.1	0	0.095	0.0210526315789474	0.49
100	200	0.1	0	0.099	0.0606060606060606	0.522
150	200	0.1	0	0.133	0	0.468
200	200	0.1	0	0.166	0.0180722891566265	0.477
250	200	0.1	0	0.202	0.0247524752475248	0.481
300	200	0.1	0	0.228	0.0043859649122807	0.47
350	200	0.1	0	0.239	0.0334728033472803	0.501
400	200	0.1	0	0.284	0.0140845070422535	0.47
450	200	0.1	0	0.298	0.0100671140939597	0.483
500	200	0.1	0	0.347	0.0230547550432277	0.48
20	250	0.1	0	0.065	0	0.516
50	250	0.1	0	0.095	0.0315789473684211	0.482
100	250	0.1	0	0.099	0.0101010101010101	0.528
150	250	0.1	0	0.133	0.0075187969924812	0.5
200	250	0.1	0	0.166	0.0120481927710843	0.515
250	250	0.1	0	0.202	0.0247524752475248	0.505
300	250	0.1	0	0.228	0.0131578947368421	0.516
350	250	0.1	0	0.239	0.0167364016736402	0.507
400	250	0.1	0	0.284	0.0176056338028169	0.51
450	250	0.1	0	0.298	0.0201342281879195	0.523
500	250	0.1	0	0.347	0.0172910662824208	0.524
20	300	0.1	0	0.065	0.0307692307692308	0.502
50	300	0.1	0	0.095	0	0.506
100	300	0.1	0	0.099	0.0303030303030303	0.526
150	300	0.1	0	0.133	0.0225563909774436	0.514
200	300	0.1	0	0.166	0.0120481927710843	0.517
250	300	0.1	0	0.202	0.0346534653465347	0.517
300	300	0.1	0	0.228	0.0219298245614035	0.5
350	300	0.1	0	0.239	0.0292887029288703	0.499
400	300	0.1	0	0.284	0.028169014084507	0.496
450	300	0.1	0	0.298	0.0302013422818792	0.503
500	300	0.1	0	0.347	0.0403458213256484	0.514
20	350	0.1	0	0.065	0.0615384615384615	0.558
50	350	0.1	0	0.095	0.0105263157894737	0.49
100	350	0.1	0	0.099	0.0101010101010101	0.506
150	350	0.1	0	0.133	0.0300751879699248	0.512
200	350	0.1	0	0.166	0.0120481927710843	0.515
250	350	0.1	0	0.202	0.0346534653465347	0.499
300	350	0.1	0	0.228	0.0219298245614035	0.484
350	350	0.1	0	0.239	0.0251046025104603	0.509
400	350	0.1	0	0.284	0.0211267605633803	0.528
450	350	0.1	0	0.298	0.023489932885906	0.525
500	350	0.1	0	0.347	0.0172910662824208	0.516
20	400	0.1	0	0.065	0	0.492
50	400	0.1	0	0.095	0.0421052631578947	0.49
100	400	0.1	0	0.099	0.0404040404040404	0.524
150	400	0.1	0	0.133	0.0300751879699248	0.51
200	400	0.1	0	0.166	0.0240963855421687	0.499
250	400	0.1	0	0.202	0.0247524752475248	0.515
300	400	0.1	0	0.228	0.0394736842105263	0.53
350	400	0.1	0	0.239	0.0292887029288703	0.513
400	400	0.1	0	0.284	0.0246478873239437	0.536
450	400	0.1	0	0.298	0.0302013422818792	0.527
500	400	0.1	0	0.347	0.0288184438040346	0.52
20	450	0.1	0	0.065	0	0.479
50	450	0.1	0	0.095	0.0315789473684211	0.477
100	450	0.1	0	0.099	0.0202020202020202	0.501
150	450	0.1	0	0.133	0.0075187969924812	0.493
200	450	0.1	0	0.166	0	0.514
250	450	0.1	0	0.202	0.0396039603960396	0.524
300	450	0.1	0	0.228	0.0219298245614035	0.513
350	450	0.1	0	0.239	0.0334728033472803	0.478
400	450	0.1	0	0.284	0.0140845070422535	0.503
450	450	0.1	0	0.298	0.0134228187919463	0.5
500	450	0.1	0	0.347	0.0201729106628242	0.507
20	500	0.1	0	0.065	0.0153846153846154	0.495
50	500	0.1	0	0.095	0.0210526315789474	0.489
100	500	0.1	0	0.099	0.0202020202020202	0.517
150	500	0.1	0	0.133	0.0150375939849624	0.519
200	500	0.1	0	0.166	0.0301204819277108	0.522
250	500	0.1	0	0.202	0.0247524752475248	0.514
300	500	0.1	0	0.228	0.0263157894736842	0.507
350	500	0.1	0	0.239	0.0251046025104603	0.518
400	500	0.1	0	0.284	0.0246478873239437	0.509
450	500	0.1	0	0.298	0.0335570469798658	0.498
500	500	0.1	0	0.347	0.031700288184438	0.511
20	20	0.2	0	0.107	0.0186915887850467	0.493
50	20	0.2	0	0.157	0.0127388535031847	0.511
100	20	0.2	0	0.272	0.00735294117647059	0.492
150	20	0.2	0	0.405	0.0123456790123457	0.493
200	20	0.2	0	0.527	0.0189753320683112	0.489
250	20	0.2	0	0.601	0.0166389351081531	0.487
300	20	0.2	0	0.676	0.0162721893491124	0.484
350	20	0.2	0	0.742	0.0134770889487871	0.484
400	20	0.2	0	0.785	0.0152866242038217	0.487
450	20	0.2	0	0.855	0.016374269005848	0.487
500	20	0.2	0	0.886	0.0158013544018059	0.488
20	50	0.2	0	0.107	0.00934579439252336	0.528
50	50	0.2	0	0.157	0	0.528
100	50	0.2	0	0.272	0.0220588235294118	0.521
150	50	0.2	0	0.405	0.0172839506172839	0.522
200	50	0.2	0	0.527	0.0208728652751423	0.518
250	50	0.2	0	0.601	0.0232945091514143	0.52
300	50	0.2	0	0.676	0.022189349112426	0.523
350	50	0.2	0	0.742	0.0215633423180593	0.521
400	50	0.2	0	0.785	0.0191082802547771	0.52
450	50	0.2	0	0.855	0.0222222222222222	0.522
500	50	0.2	0	0.886	0.0237020316027088	0.521
20	100	0.2	0	0.107	0	0.492
50	100	0.2	0	0.157	0.0254777070063694	0.48
100	100	0.2	0	0.272	0.0220588235294118	0.475
150	100	0.2	0	0.405	0.00987654320987654	0.46
200	100	0.2	0	0.527	0.0170777988614801	0.468
250	100	0.2	0	0.601	0.0166389351081531	0.474
300	100	0.2	0	0.676	0.0192307692307692	0.471
350	100	0.2	0	0.742	0.0175202156334232	0.469
400	100	0.2	0	0.785	0.0191082802547771	0.466
450	100	0.2	0	0.855	0.016374269005848	0.47
500	100	0.2	0	0.886	0.0169300225733634	0.467
20	150	0.2	0	0.107	0.0186915887850467	0.497
50	150	0.2	0	0.157	0.0191082802547771	0.461
100	150	0.2	0	0.272	0.0183823529411765	0.478
150	150	0.2	0	0.405	0.0172839506172839	0.487
200	150	0.2	0	0.527	0.0227703984819734	0.477
250	150	0.2	0	0.601	0.0199667221297837	0.481
300	150	0.2	0	0.676	0.0236686390532544	0.472
350	150	0.2	0	0.742	0.0188679245283019	0.476
400	150	0.2	0	0.785	0.0165605095541401	0.475
450	150	0.2	0	0.855	0.0198830409356725	0.475
500	150	0.2	0	0.886	0.0214446952595937	0.474
20	200	0.2	0	0.107	0.0280373831775701	0.501
50	200	0.2	0	0.157	0.0191082802547771	0.489
100	200	0.2	0	0.272	0.0294117647058824	0.472
150	200	0.2	0	0.405	0.0222222222222222	0.485
200	200	0.2	0	0.527	0.0170777988614801	0.473
250	200	0.2	0	0.601	0.0199667221297837	0.473
300	200	0.2	0	0.676	0.0207100591715976	0.47
350	200	0.2	0	0.742	0.0202156334231806	0.472
400	200	0.2	0	0.785	0.0203821656050955	0.469
450	200	0.2	0	0.855	0.0198830409356725	0.469
500	200	0.2	0	0.886	0.0214446952595937	0.472
20	250	0.2	0	0.107	0.00934579439252336	0.511
50	250	0.2	0	0.157	0.00636942675159236	0.515
100	250	0.2	0	0.272	0.0183823529411765	0.518
150	250	0.2	0	0.405	0.0197530864197531	0.513
200	250	0.2	0	0.527	0.0189753320683112	0.519
250	250	0.2	0	0.601	0.021630615640599	0.521
300	250	0.2	0	0.676	0.0207100591715976	0.522
350	250	0.2	0	0.742	0.0188679245283019	0.524
400	250	0.2	0	0.785	0.0165605095541401	0.525
450	250	0.2	0	0.855	0.0198830409356725	0.521
500	250	0.2	0	0.886	0.0191873589164786	0.522
20	300	0.2	0	0.107	0.0186915887850467	0.481
50	300	0.2	0	0.157	0.0318471337579618	0.497
100	300	0.2	0	0.272	0.0220588235294118	0.518
150	300	0.2	0	0.405	0.0197530864197531	0.511
200	300	0.2	0	0.527	0.0265654648956357	0.505
250	300	0.2	0	0.601	0.0382695507487521	0.495
300	300	0.2	0	0.676	0.0207100591715976	0.506
350	300	0.2	0	0.742	0.0296495956873315	0.504
400	300	0.2	0	0.785	0.0305732484076433	0.505
450	300	0.2	0	0.855	0.0304093567251462	0.503
500	300	0.2	0	0.886	0.0304740406320542	0.506
20	350	0.2	0	0.107	0.0186915887850467	0.521
50	350	0.2	0	0.157	0.0191082802547771	0.501
100	350	0.2	0	0.272	0.0367647058823529	0.512
150	350	0.2	0	0.405	0.0197530864197531	0.513
200	350	0.2	0	0.527	0.0227703984819734	0.517
250	350	0.2	0	0.601	0.0266222961730449	0.515
300	350	0.2	0	0.676	0.0236686390532544	0.516
350	350	0.2	0	0.742	0.0202156334231806	0.52
400	350	0.2	0	0.785	0.024203821656051	0.521
450	350	0.2	0	0.855	0.0245614035087719	0.521
500	350	0.2	0	0.886	0.0225733634311512	0.522
20	400	0.2	0	0.107	0.0373831775700935	0.551
50	400	0.2	0	0.157	0.0127388535031847	0.509
100	400	0.2	0	0.272	0.0257352941176471	0.524
150	400	0.2	0	0.405	0.0222222222222222	0.527
200	400	0.2	0	0.527	0.0265654648956357	0.531
250	400	0.2	0	0.601	0.0232945091514143	0.533
300	400	0.2	0	0.676	0.029585798816568	0.53
350	400	0.2	0	0.742	0.0269541778975741	0.528
400	400	0.2	0	0.785	0.0318471337579618	0.529
450	400	0.2	0	0.855	0.0327485380116959	0.527
500	400	0.2	0	0.886	0.0282167042889391	0.53
20	450	0.2	0	0.107	0.0280373831775701	0.512
50	450	0.2	0	0.157	0.0254777070063694	0.522
100	450	0.2	0	0.272	0.0330882352941176	0.513
150	450	0.2	0	0.405	0.0271604938271605	0.508
200	450	0.2	0	0.527	0.0227703984819734	0.512
250	450	0.2	0	0.601	0.021630615640599	0.506
300	450	0.2	0	0.676	0.0281065088757396	0.505
350	450	0.2	0	0.742	0.0242587601078167	0.503
400	450	0.2	0	0.785	0.024203821656051	0.504
450	450	0.2	0	0.855	0.0222222222222222	0.504
500	450	0.2	0	0.886	0.0237020316027088	0.503
20	500	0.2	0	0.107	0.0560747663551402	0.506
50	500	0.2	0	0.157	0.0318471337579618	0.518
100	500	0.2	0	0.272	0.0257352941176471	0.503
150	500	0.2	0	0.405	0.0395061728395062	0.506
200	500	0.2	0	0.527	0.032258064516129	0.506
250	500	0.2	0	0.601	0.0249584026622296	0.508
300	500	0.2	0	0.676	0.0236686390532544	0.513
350	500	0.2	0	0.742	0.0296495956873315	0.509
400	500	0.2	0	0.785	0.0254777070063694	0.506
450	500	0.2	0	0.855	0.0327485380116959	0.508
500	500	0.2	0	0.886	0.0270880361173815	0.507
20	20	0.3	0	0.154	0.00649350649350649	0.487
50	20	0.3	0	0.315	0.0126984126984127	0.487
100	20	0.3	0	0.57	0.0140350877192982	0.487
150	20	0.3	0	0.743	0.0121130551816958	0.483
200	20	0.3	0	0.847	0.0177095631641086	0.485
250	20	0.3	0	0.91	0.0164835164835165	0.487
300	20	0.3	0	0.96	0.0166666666666667	0.487
350	20	0.3	0	0.973	0.0164439876670093	0.487
400	20	0.3	0	0.988	0.0161943319838057	0.487
450	20	0.3	0	0.99	0.0161616161616162	0.487
500	20	0.3	0	0.997	0.0160481444332999	0.487
20	50	0.3	0	0.154	0.0324675324675325	0.492
50	50	0.3	0	0.315	0.0253968253968254	0.512
100	50	0.3	0	0.57	0.0245614035087719	0.522
150	50	0.3	0	0.743	0.0228802153432032	0.518
200	50	0.3	0	0.847	0.0212514757969303	0.518
250	50	0.3	0	0.91	0.021978021978022	0.52
300	50	0.3	0	0.96	0.021875	0.52
350	50	0.3	0	0.973	0.0215827338129496	0.52
400	50	0.3	0	0.988	0.0222672064777328	0.52
450	50	0.3	0	0.99	0.0202020202020202	0.52
500	50	0.3	0	0.997	0.0220661985957874	0.52
20	100	0.3	0	0.154	0.0324675324675325	0.464
50	100	0.3	0	0.315	0.00952380952380952	0.46
100	100	0.3	0	0.57	0.0210526315789474	0.478
150	100	0.3	0	0.743	0.0174966352624495	0.47
200	100	0.3	0	0.847	0.0200708382526564	0.468
250	100	0.3	0	0.91	0.0164835164835165	0.468
300	100	0.3	0	0.96	0.0166666666666667	0.468
350	100	0.3	0	0.973	0.0174717368961973	0.468
400	100	0.3	0	0.988	0.0172064777327935	0.468
450	100	0.3	0	0.99	0.0171717171717172	0.468
500	100	0.3	0	0.997	0.0170511534603811	0.468
20	150	0.3	0	0.154	0.038961038961039	0.483
50	150	0.3	0	0.315	0.0222222222222222	0.487
100	150	0.3	0	0.57	0.0245614035087719	0.471
150	150	0.3	0	0.743	0.0215343203230148	0.475
200	150	0.3	0	0.847	0.0224321133412042	0.475
250	150	0.3	0	0.91	0.0197802197802198	0.475
300	150	0.3	0	0.96	0.021875	0.475
350	150	0.3	0	0.973	0.0215827338129496	0.475
400	150	0.3	0	0.988	0.0212550607287449	0.475
450	150	0.3	0	0.99	0.0212121212121212	0.475
500	150	0.3	0	0.997	0.0210631895687061	0.475
20	200	0.3	0	0.154	0.025974025974026	0.465
50	200	0.3	0	0.315	0.00952380952380952	0.469
100	200	0.3	0	0.57	0.0192982456140351	0.469
150	200	0.3	0	0.743	0.0201884253028264	0.469
200	200	0.3	0	0.847	0.0224321133412042	0.471
250	200	0.3	0	0.91	0.0197802197802198	0.471
300	200	0.3	0	0.96	0.01875	0.471
350	200	0.3	0	0.973	0.0205549845837616	0.471
400	200	0.3	0	0.988	0.0212550607287449	0.471
450	200	0.3	0	0.99	0.0212121212121212	0.471
500	200	0.3	0	0.997	0.0210631895687061	0.471
20	250	0.3	0	0.154	0.00649350649350649	0.531
50	250	0.3	0	0.315	0.019047619047619	0.511
100	250	0.3	0	0.57	0.0175438596491228	0.521
150	250	0.3	0	0.743	0.0148048452220727	0.525
200	250	0.3	0	0.847	0.0188902007083825	0.521
250	250	0.3	0	0.91	0.0197802197802198	0.523
300	250	0.3	0	0.96	0.01875	0.523
350	250	0.3	0	0.973	0.0174717368961973	0.523
400	250	0.3	0	0.988	0.0172064777327935	0.523
450	250	0.3	0	0.99	0.0181818181818182	0.523
500	250	0.3	0	0.997	0.0180541624874624	0.523
20	300	0.3	0	0.154	0.0454545454545455	0.497
50	300	0.3	0	0.315	0.019047619047619	0.493
100	300	0.3	0	0.57	0.0245614035087719	0.511
150	300	0.3	0	0.743	0.0296096904441454	0.509
200	300	0.3	0	0.847	0.0318772136953955	0.507
250	300	0.3	0	0.91	0.0307692307692308	0.505
300	300	0.3	0	0.96	0.03125	0.505
350	300	0.3	0	0.973	0.0277492291880781	0.505
400	300	0.3	0	0.988	0.0303643724696356	0.505
450	300	0.3	0	0.99	0.0303030303030303	0.505
500	300	0.3	0	0.997	0.0290872617853561	0.505
20	350	0.3	0	0.154	0.00649350649350649	0.505
50	350	0.3	0	0.315	0.0285714285714286	0.517
100	350	0.3	0	0.57	0.0228070175438597	0.515
150	350	0.3	0	0.743	0.0161507402422611	0.521
200	350	0.3	0	0.847	0.0236127508854782	0.521
250	350	0.3	0	0.91	0.0252747252747253	0.521
300	350	0.3	0	0.96	0.025	0.521
350	350	0.3	0	0.973	0.0246659815005139	0.521
400	350	0.3	0	0.988	0.0242914979757085	0.521
450	350	0.3	0	0.99	0.0222222222222222	0.521
500	350	0.3	0	0.997	0.0240722166499498	0.521
20	400	0.3	0	0.154	0.0454545454545455	0.509
50	400	0.3	0	0.315	0.0349206349206349	0.527
100	400	0.3	0	0.57	0.0245614035087719	0.515
150	400	0.3	0	0.743	0.0242261103633917	0.531
200	400	0.3	0	0.847	0.0295159386068477	0.529
250	400	0.3	0	0.91	0.0285714285714286	0.529
300	400	0.3	0	0.96	0.028125	0.529
350	400	0.3	0	0.973	0.0277492291880781	0.529
400	400	0.3	0	0.988	0.0283400809716599	0.529
450	400	0.3	0	0.99	0.0292929292929293	0.529
500	400	0.3	0	0.997	0.0290872617853561	0.529
20	450	0.3	0	0.154	0.0324675324675325	0.51
50	450	0.3	0	0.315	0.00634920634920635	0.498
100	450	0.3	0	0.57	0.0280701754385965	0.502
150	450	0.3	0	0.743	0.0215343203230148	0.502
200	450	0.3	0	0.847	0.0236127508854782	0.506
250	450	0.3	0	0.91	0.0208791208791209	0.504
300	450	0.3	0	0.96	0.021875	0.504
350	450	0.3	0	0.973	0.0215827338129496	0.504
400	450	0.3	0	0.988	0.0212550607287449	0.504
450	450	0.3	0	0.99	0.0222222222222222	0.504
500	450	0.3	0	0.997	0.0220661985957874	0.504
20	500	0.3	0	0.154	0.012987012987013	0.506
50	500	0.3	0	0.315	0.0222222222222222	0.504
100	500	0.3	0	0.57	0.0245614035087719	0.504
150	500	0.3	0	0.743	0.0242261103633917	0.506
200	500	0.3	0	0.847	0.0224321133412042	0.506
250	500	0.3	0	0.91	0.0296703296703297	0.508
300	500	0.3	0	0.96	0.028125	0.508
350	500	0.3	0	0.973	0.0277492291880781	0.508
400	500	0.3	0	0.988	0.0293522267206478	0.508
450	500	0.3	0	0.99	0.0292929292929293	0.508
500	500	0.3	0	0.997	0.0290872617853561	0.508
20	20	0.4	0	0.249	0.0200803212851406	0.499
50	20	0.4	0	0.499	0.0160320641282565	0.489
100	20	0.4	0	0.805	0.0161490683229814	0.488
150	20	0.4	0	0.935	0.0171122994652406	0.487
200	20	0.4	0	0.977	0.0163766632548618	0.487
250	20	0.4	0	0.995	0.0160804020100503	0.487
300	20	0.4	0	0.998	0.0160320641282565	0.487
350	20	0.4	0	1	0.016	0.487
400	20	0.4	0	1	0.016	0.487
450	20	0.4	0	1	0.016	0.487
500	20	0.4	0	1	0.016	0.487
20	50	0.4	0	0.249	0.036144578313253	0.526
50	50	0.4	0	0.499	0.0200400801603206	0.518
100	50	0.4	0	0.805	0.0248447204968944	0.521
150	50	0.4	0	0.935	0.0235294117647059	0.52
200	50	0.4	0	0.977	0.0214943705220061	0.52
250	50	0.4	0	0.995	0.0221105527638191	0.52
300	50	0.4	0	0.998	0.0220440881763527	0.52
350	50	0.4	0	1	0.022	0.52
400	50	0.4	0	1	0.022	0.52
450	50	0.4	0	1	0.022	0.52
500	50	0.4	0	1	0.022	0.52
20	100	0.4	0	0.249	0.0160642570281124	0.466
50	100	0.4	0	0.499	0.0240480961923848	0.464
100	100	0.4	0	0.805	0.0149068322981366	0.469
150	100	0.4	0	0.935	0.0149732620320856	0.468
200	100	0.4	0	0.977	0.0174002047082907	0.468
250	100	0.4	0	0.995	0.0170854271356784	0.468
300	100	0.4	0	0.998	0.0170340681362725	0.468
350	100	0.4	0	1	0.017	0.468
400	100	0.4	0	1	0.017	0.468
450	100	0.4	0	1	0.017	0.468
500	100	0.4	0	1	0.017	0.468
20	150	0.4	0	0.249	0.036144578313253	0.479
50	150	0.4	0	0.499	0.0200400801603206	0.473
100	150	0.4	0	0.805	0.0211180124223602	0.476
150	150	0.4	0	0.935	0.0213903743315508	0.475
200	150	0.4	0	0.977	0.0214943705220061	0.475
250	150	0.4	0	0.995	0.021105527638191	0.475
300	150	0.4	0	0.998	0.0210420841683367	0.475
350	150	0.4	0	1	0.021	0.475
400	150	0.4	0	1	0.021	0.475
450	150	0.4	0	1	0.021	0.475
500	150	0.4	0	1	0.021	0.475
20	200	0.4	0	0.249	0.0160642570281124	0.463
50	200	0.4	0	0.499	0.030060120240481	0.473
100	200	0.4	0	0.805	0.0236024844720497	0.472
150	200	0.4	0	0.935	0.0224598930481283	0.471
200	200	0.4	0	0.977	0.0214943705220061	0.471
250	200	0.4	0	0.995	0.021105527638191	0.471
300	200	0.4	0	0.998	0.0210420841683367	0.471
350	200	0.4	0	1	0.021	0.471
400	200	0.4	0	1	0.021	0.471
450	200	0.4	0	1	0.021	0.471
500	200	0.4	0	1	0.021	0.471
20	250	0.4	0	0.249	0.0120481927710843	0.511
50	250	0.4	0	0.499	0.0220440881763527	0.525
100	250	0.4	0	0.805	0.0198757763975155	0.524
150	250	0.4	0	0.935	0.0192513368983957	0.523
200	250	0.4	0	0.977	0.0184237461617195	0.523
250	250	0.4	0	0.995	0.0170854271356784	0.523
300	250	0.4	0	0.998	0.0180360721442886	0.523
350	250	0.4	0	1	0.018	0.523
400	250	0.4	0	1	0.018	0.523
450	250	0.4	0	1	0.018	0.523
500	250	0.4	0	1	0.018	0.523
20	300	0.4	0	0.249	0.0160642570281124	0.497
50	300	0.4	0	0.499	0.0360721442885772	0.499
100	300	0.4	0	0.805	0.0285714285714286	0.504
