d2	cor.std	cor.nosdir
0.1	0.72012501823572	0.720413707905441
0.2	0.932783278042102	0.931383402545266
0.3	0.966735244485295	0.966194916318077
0.4	0.97562357050579	0.975326556222756
0.5	0.979941922136621	0.979773261133269
0.6	0.982356276067192	0.982198729748623
0.7	0.983813063948092	0.983667589246162
0.8	0.984237855575507	0.984113456767127
0.9	0.984942087497241	0.984825974385409
1	0.985264047375287	0.985143226026474
