n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
10	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.857142857142857	0.142857142857143
20	10	0	0	1	1	1	1	0.928571428571429	0.785714285714286	1	0.857142857142857	1	1	1	1	1	1	0.928571428571429	1	1	1	1	1	1	1	0.928571428571429	1	1	1	0	1
40	10	0	0	1	1	1	1	0.909090909090909	0	1	0.0909090909090909	1	1	1	1	1	1	0.909090909090909	1	1	1	1	1	1	1	0.818181818181818	1	0.909090909090909	1	0	1
80	10	0	0	1	1	1	1	0.928571428571429	0	1	0	1	1	1	1	1	1	0.785714285714286	1	1	1	0	1	0.214285714285714	1	0.642857142857143	1	0.642857142857143	1	0	1
160	10	0	0	1	1	1	1	0.571428571428571	0	1	0	1	0.642857142857143	0.928571428571429	1	0.928571428571429	0.642857142857143	0.571428571428571	1	0.714285714285714	1	0	1	0	1	0.5	1	0.5	1	0	1
320	10	0	0	1	1	1	1	0.6	0	1	0	1	0.6	0.8	1	0.8	0.6	0.5	1	0.6	1	0	1	0	1	0.9	1	0.9	1	0	1
640	10	0	0	1	1	1	1	0.538461538461538	0	1	0	1	0.538461538461538	0.846153846153846	1	0.846153846153846	0.538461538461538	0.230769230769231	1	0.538461538461538	1	0	1	0	1	0.461538461538462	1	0.461538461538462	1	0	1
1280	10	0	0	1	1	1	1	0.384615384615385	0	1	0	1	0.384615384615385	0.461538461538462	1	0.461538461538462	0.384615384615385	0	1	0.384615384615385	1	0	1	0	1	0.538461538461538	1	0.538461538461538	1	0	1
2560	10	0	0	1	1	1	1	0.357142857142857	0	1	0	1	0.428571428571429	0.428571428571429	1	0.428571428571429	0.428571428571429	0	1	0.428571428571429	1	0	1	0	1	0.428571428571429	1	0.428571428571429	1	0	1
5120	10	0	0	1	1	1	1	0.272727272727273	0	1	0	1	0.272727272727273	0.454545454545455	1	0.454545454545455	0.272727272727273	0	1	0.363636363636364	1	0	1	0	1	0.636363636363636	1	0.636363636363636	1	0	1
10	20	0	0	1	1	1	1	0.857142857142857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
20	20	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.375	0.625
40	20	0	0	1	1	1	1	1	0.857142857142857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
80	20	0	0	1	1	1	1	0.909090909090909	0.363636363636364	1	0.363636363636364	1	1	1	1	1	1	0.909090909090909	1	1	1	1	1	1	1	0.909090909090909	1	0.909090909090909	1	0	1
160	20	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0.307692307692308	1	0.846153846153846	1	0.615384615384615	1	0.615384615384615	1	0	1
320	20	0	0	1	1	1	1	0.642857142857143	0	1	0	1	0.714285714285714	0.928571428571429	1	1	0.714285714285714	0.642857142857143	1	0.785714285714286	1	0	1	0	1	0.571428571428571	1	0.571428571428571	1	0	1
640	20	0	0	1	1	1	1	0.533333333333333	0	1	0	1	0.533333333333333	0.666666666666667	1	0.8	0.533333333333333	0.533333333333333	1	0.533333333333333	1	0	1	0	1	0.533333333333333	1	0.533333333333333	1	0	1
1280	20	0	0	1	1	1	1	0.666666666666667	0	1	0	1	0.666666666666667	0.733333333333333	1	0.733333333333333	0.666666666666667	0.533333333333333	1	0.666666666666667	1	0	1	0	1	0.666666666666667	1	0.666666666666667	1	0	1
2560	20	0	0	1	1	1	1	0.5	0	1	0	1	0.5	0.7	1	0.7	0.5	0.5	1	0.5	1	0	1	0	1	0.3	1	0.3	1	0	1
5120	20	0	0	1	1	1	1	0.2	0	1	0	1	0.2	0.3	1	0.3	0.2	0.1	1	0.2	1	0	1	0	1	0.6	1	0.6	1	0	1
10	40	0	0	1	1	1	1	0.272727272727273	0.909090909090909	0.363636363636364	1	1	1	1	1	1	0.909090909090909	1	1	1	1	1	1	1	1	1	0.909090909090909	1	0.909090909090909	1	0
20	40	0	0	1	1	1	1	0.818181818181818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
40	40	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8	0.2
80	40	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
160	40	0	0	1	1	1	1	0.909090909090909	0.363636363636364	1	0.454545454545455	1	1	1	1	1	1	0.909090909090909	1	1	1	1	1	1	1	0.727272727272727	1	0.727272727272727	1	0	1
320	40	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0.142857142857143	1	0.857142857142857	1	0.571428571428571	1	0.571428571428571	1	0	1
