n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
10	10	0	0	0.513274336283186	0.0154867256637168	0.267699115044248	0.513274336283186	0.294247787610619	0.373893805309735	0.469026548672566	0.511061946902655	0.511061946902655	0.513274336283186	0.511061946902655	0.513274336283186	0.513274336283186	0.469026548672566	0.491150442477876	0.513274336283186	0.513274336283186	0.513274336283186	0.513274336283186	0.513274336283186	0.513274336283186	0.513274336283186	0.513274336283186	0.438053097345133	0.513274336283186	0.513274336283186	0.513274336283186	0.0154867256637168
20	10	0	0	0.49792531120332	0.029045643153527	0.377593360995851	0.49792531120332	0.481327800829876	0.381742738589212	0.49792531120332	0.470954356846473	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.493775933609959	0.495850622406639	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.49792531120332	0.489626556016597	0.49792531120332	0.49792531120332	0.464730290456432	0.0622406639004149
40	10	0	0	0.514705882352941	0.023109243697479	0.453781512605042	0.514705882352941	0.514705882352941	0.428571428571429	0.514705882352941	0.478991596638655	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.514705882352941	0.409663865546218	0.128151260504202
80	10	0	0	0.506958250497018	0.0278330019880716	0.479125248508946	0.506958250497018	0.506958250497018	0.411530815109344	0.506958250497018	0.431411530815109	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.506958250497018	0.0874751491053678	0.506958250497018	0.0854870775347912	0.506958250497018	0.504970178926441	0.506958250497018	0.504970178926441	0.506958250497018	0.330019880715706	0.204771371769384
160	10	0	0	0.487985212569316	0.0258780036968577	0.482439926062847	0.487985212569316	0.487985212569316	0.33271719038817	0.487985212569316	0.343807763401109	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.487985212569316	0.0258780036968577	0.487985212569316	0.0258780036968577	0.487985212569316	0.467652495378928	0.487985212569316	0.469500924214418	0.487985212569316	0.243992606284658	0.269870609981516
320	10	0	0	0.490644490644491	0.0207900207900208	0.490644490644491	0.490644490644491	0.490644490644491	0.253638253638254	0.490644490644491	0.257796257796258	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.490644490644491	0.0207900207900208	0.490644490644491	0.0207900207900208	0.490644490644491	0.446985446985447	0.490644490644491	0.449064449064449	0.490644490644491	0.17047817047817	0.340956340956341
640	10	0	0	0.533333333333333	0.0262626262626263	0.533333333333333	0.533333333333333	0.533333333333333	0.214141414141414	0.533333333333333	0.214141414141414	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.533333333333333	0.0262626262626263	0.533333333333333	0.0262626262626263	0.533333333333333	0.458585858585859	0.533333333333333	0.458585858585859	0.533333333333333	0.149494949494949	0.41010101010101
1280	10	0	0	0.497991967871486	0.0261044176706827	0.497991967871486	0.497991967871486	0.497991967871486	0.156626506024096	0.497991967871486	0.156626506024096	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.497991967871486	0.0261044176706827	0.497991967871486	0.0261044176706827	0.497991967871486	0.401606425702811	0.497991967871486	0.403614457831325	0.497991967871486	0.106425702811245	0.417670682730924
2560	10	0	0	0.548514851485149	0.0277227722772277	0.548514851485149	0.548514851485149	0.548514851485149	0.116831683168317	0.548514851485149	0.116831683168317	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.548514851485149	0.0277227722772277	0.548514851485149	0.0277227722772277	0.548514851485149	0.421782178217822	0.548514851485149	0.421782178217822	0.548514851485149	0.0792079207920792	0.497029702970297
5120	10	0	0	0.500956022944551	0.0210325047801147	0.500956022944551	0.500956022944551	0.500956022944551	0.0917782026768642	0.500956022944551	0.0917782026768642	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.500956022944551	0.0210325047801147	0.500956022944551	0.0210325047801147	0.500956022944551	0.359464627151052	0.500956022944551	0.359464627151052	0.500956022944551	0.0630975143403442	0.458891013384321
