10	20	40	80	160	320	640	1280	2560	5120
-0.0179070372333233	0.197746264132845	0.34837206316912	0.45517290359627	0.53120510330825	0.585355089454804	0.623908135587958	0.651262170821826	0.670709076708602	0.684505174701756
-0.249013085109698	-0.027234286821939	0.125349546865022	0.232518422059493	0.308363169306365	0.362147016100236	0.400328213591516	0.42740178910815	0.446591295895033	0.460221385310594
-0.405225604618399	-0.178291694583251	-0.0238061284702245	0.0840737410603991	0.160036945281602	0.213780400086315	0.251835119098716	0.278781824117893	0.297899465386033	0.311408365728653
-0.513921759866732	-0.282892572737493	-0.126748841537156	-0.0183061442213024	0.0578916757575806	0.111735920120885	0.149783819189673	0.176681540752523	0.195747454037026	0.209200313724515
-0.590396676619834	-0.356301280510452	-0.198914948158417	-0.0898900768110146	-0.0134631933623239	0.0404012367675477	0.0784918815727798	0.105415512553223	0.124447736916824	0.137930438684666
-0.644452315482235	-0.408053526518548	-0.249701301645047	-0.140244145480532	-0.0636335662811925	-0.00964787619693353	0.0284444021522996	0.0553510137746417	0.0743754674359911	0.0878542462429654
-0.68272581046802	-0.444661403011549	-0.285582555549725	-0.175818747267175	-0.0990375146766625	-0.0450197005163367	-0.00691189136321025	0.0200385410219598	0.0390620128276912	0.0525147769906927
-0.709840567388436	-0.470531565419271	-0.310902623006466	-0.200900005733612	-0.124048435433619	-0.0699766145354811	-0.0318402519141751	-0.00489329408243478	0.014179358874003	0.027619386814443
-0.729058257166178	-0.48886633916465	-0.3289024883728	-0.21871222433588	-0.141753743789393	-0.087623738665239	-0.0494789058937095	-0.022509027022404	-0.00348589997324649	0.00997859927013853
-0.742687008439705	-0.501855954429816	-0.341602911841074	-0.231303687859313	-0.154299913352917	-0.100139704544037	-0.0619674180156915	-0.0350012967192546	-0.015963454552321	-0.00249826078191658
