n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
80	40	0.9	0.7	1	1	1	1	0.858285714285714	0.694857142857143	0.996571428571429	0.809142857142857	1	0.990857142857143	0.996571428571429	1	1	0.944	0.954285714285714	1	1	1	1	1	1	1	0.964571428571429	0.876571428571429	0.992	1	0.728	0.272
160	40	0.9	0.7	1	1	1	1	0.908571428571429	0.532571428571429	1	0.605714285714286	1	0.982857142857143	1	1	1	0.954285714285714	0.965714285714286	1	0.997714285714286	1	1	1	1	1	0.965714285714286	0.893714285714286	0.984	1	0.753142857142857	0.246857142857143
320	40	0.9	0.7	1	1	1	1	0.944	0.385142857142857	1	0.420571428571429	1	0.985142857142857	0.998857142857143	1	1	0.972571428571429	0.974857142857143	1	0.992	1	1	1	1	1	0.954285714285714	0.913142857142857	0.962285714285714	1	0.766857142857143	0.233142857142857
640	40	0.9	0.7	1	1	1	1	0.955428571428571	0.298285714285714	1	0.307428571428571	1	0.974857142857143	0.997714285714286	1	0.998857142857143	0.965714285714286	0.976	1	0.980571428571429	1	1	1	1	1	0.942857142857143	0.925714285714286	0.954285714285714	1	0.780571428571429	0.219428571428571
1280	40	0.9	0.7	1	1	1	1	0.973714285714286	0.198857142857143	1	0.205714285714286	1	0.978285714285714	0.998857142857143	1	1	0.977142857142857	0.980571428571429	1	0.979428571428571	1	1	1	1	1	0.933714285714286	0.909714285714286	0.939428571428571	1	0.781714285714286	0.218285714285714
2560	40	0.9	0.7	1	1	1	1	0.973714285714286	0.148571428571429	1	0.148571428571429	1	0.979428571428571	1	1	1	0.974857142857143	0.987428571428571	1	0.985142857142857	1	1	1	1	1	0.92	0.901714285714286	0.921142857142857	1	0.773714285714286	0.226285714285714
5120	40	0.9	0.7	1	1	1	1	0.978285714285714	0.112	1	0.112	1	0.981714285714286	0.997714285714286	1	0.997714285714286	0.980571428571429	0.993142857142857	1	0.986285714285714	1	1	1	1	1	0.916571428571429	0.891428571428571	0.916571428571429	1	0.777142857142857	0.222857142857143
10	80	0.9	0.7	1	1	1	1	0.181262729124236	0.847250509164969	0.203665987780041	1	0.879837067209776	1	0.959266802443992	0.977596741344195	1	0.80040733197556	0.867617107942974	0.916496945010183	1	1	1	0.940936863543788	1	0.979633401221996	1	0.395112016293279	1	0.454175152749491	0.983706720977597	0.0162932790224033
20	80	0.9	0.7	1	1	1	1	0.48125	0.8575	0.5425	1	0.92875	1	0.9675	0.99125	1	0.87625	0.9	0.95	1	1	1	1	1	1	1	0.61875	1	0.72625	0.88875	0.11125
40	80	0.9	0.7	1	1	1	1	0.629477993858751	0.807574206755374	0.72057318321392	0.996929375639713	0.95496417604913	1	0.982599795291709	1	1	0.871033776867963	0.89150460593654	0.987717502558854	1	1	1	1	1	1	0.995905834186285	0.716479017400205	1	0.865916069600819	0.794268167860798	0.205731832139202
80	80	0.9	0.7	1	1	1	1	0.671701913393756	0.689828801611279	0.853977844914401	0.890231621349446	0.969788519637462	0.981873111782477	0.974823766364552	1	1	0.863041289023162	0.882175226586103	1	1	1	1	1	1	1	0.987915407854985	0.720040281973817	1	0.974823766364552	0.81570996978852	0.18429003021148
160	80	0.9	0.7	1	1	1	1	0.722054380664653	0.544813695871098	0.942598187311178	0.652567975830816	0.986908358509567	0.925478348439074	0.95166163141994	1	1	0.818731117824773	0.83484390735146	1	0.969788519637462	1	1	1	1	1	0.992950654582075	0.730110775427996	0.998992950654582	1	0.846928499496475	0.153071500503525
320	80	0.9	0.7	1	1	1	1	0.72809667673716	0.392749244712991	0.998992950654582	0.441087613293051	1	0.853977844914401	0.936555891238671	1	0.983887210473313	0.798590130916415	0.812688821752266	1	0.908358509566969	1	1	1	1	1	0.984894259818731	0.706948640483384	0.992950654582075	1	0.86908358509567	0.13091641490433
640	80	0.9	0.7	1	1	1	1	0.730110775427996	0.26686807653575	1	0.284994964753273	1	0.806646525679758	0.903323262839879	1	0.94662638469285	0.76233635448137	0.779456193353474	1	0.836858006042296	1	1	1	1	1	0.987915407854985	0.690835850956697	0.988922457200403	1	0.886203423967774	0.113796576032226
1280	80	0.9	0.7	1	1	1	1	0.727089627391742	0.174219536757301	1	0.179254783484391	1	0.771399798590131	0.867069486404834	1	0.894259818731118	0.751258811681772	0.765357502517623	1	0.788519637462236	1	1	1	1	1	0.980866062437059	0.675730110775428	0.981873111782477	1	0.889224572004028	0.110775427995972
