n1	n2	d1	d2	sig1	sig2	sdir	sigm	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
160	80	0	0	0.481553398058252	0.0194174757281553	0.481553398058252	0.396116504854369	0.477669902912621	0.363106796116505	0.481553398058252	0.481553398058252	0.481553398058252	0.481553398058252	0.0504854368932039
320	80	0	0	0.485604606525912	0.0249520153550864	0.485604606525912	0.435700575815739	0.483685220729367	0.403071017274472	0.485604606525912	0.485604606525912	0.485604606525912	0.485604606525912	0.109404990403071
20	160	0	0	0.505030181086519	0.0201207243460765	0.505030181086519	0.096579476861167	0	0.219315895372233	0.448692152917505	0.241448692152918	0.28169014084507	0.505030181086519	0
40	160	0	0	0.524461839530333	0.0234833659491194	0.524461839530333	0.152641878669276	0.00782778864970646	0.277886497064579	0.518590998043053	0.383561643835616	0.407045009784736	0.524461839530333	0
80	160	0	0	0.459047619047619	0.0228571428571429	0.459047619047619	0.219047619047619	0.0933333333333333	0.283809523809524	0.459047619047619	0.396190476190476	0.401904761904762	0.459047619047619	0.0019047619047619
160	160	0	0	0.512621359223301	0.0194174757281553	0.512621359223301	0.349514563106796	0.363106796116505	0.366990291262136	0.512621359223301	0.497087378640777	0.499029126213592	0.512621359223301	0.00970873786407767
320	160	0	0	0.55278310940499	0.0268714011516315	0.55278310940499	0.456813819577735	0.539347408829175	0.431861804222649	0.55278310940499	0.55278310940499	0.55278310940499	0.55278310940499	0.0652591170825336
20	320	0	0	0.537223340040241	0.0241448692152917	0.537223340040241	0.0804828973843058	0	0.181086519114688	0.438631790744467	0.17102615694165	0.221327967806841	0.537223340040241	0
40	320	0	0	0.477495107632094	0.0273972602739726	0.477495107632094	0.111545988258317	0	0.219178082191781	0.442270058708415	0.258317025440313	0.285714285714286	0.477495107632094	0
80	320	0	0	0.48952380952381	0.0285714285714286	0.48952380952381	0.184761904761905	0.00571428571428571	0.266666666666667	0.474285714285714	0.356190476190476	0.365714285714286	0.48952380952381	0
160	320	0	0	0.506796116504854	0.0213592233009709	0.506796116504854	0.236893203883495	0.110679611650485	0.312621359223301	0.502912621359223	0.440776699029126	0.444660194174757	0.506796116504854	0
320	320	0	0	0.516314779270633	0.0191938579654511	0.516314779270633	0.349328214971209	0.36468330134357	0.36468330134357	0.516314779270633	0.502879078694818	0.504798464491363	0.516314779270633	0.0115163147792706
20	20	0.2	0	0.481519507186858	0.0277207392197125	0.481519507186858	0.294661190965092	0.288501026694045	0.309034907597536	0.480492813141684	0.455852156057495	0.460985626283368	0.481519507186858	0.013347022587269
40	20	0.2	0	0.50514050719671	0.0301576422206991	0.50514050719671	0.433173406442769	0.470185058259082	0.369431117203564	0.50514050719671	0.498286497601097	0.500342700479781	0.50514050719671	0.0486634681288554
