n1	n2	d1	d2	sig1	sig2	sdir	sigm	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
40	80	0.8	0	0.521276595744681	0.0212765957446809	0.521276595744681	0.404255319148936	0.0212765957446809	0.0851063829787234	0.308510638297872	0.180851063829787	0.180851063829787	0.478723404255319	0.0212765957446809
80	80	0.8	0	0.5	0.02	0.5	0.5	0.02	0.02	0.14	0.04	0.04	0.44	0.02
160	80	0.8	0	0.5	0.02	0.5	0.5	0.02	0.02	0.07	0.02	0.02	0.35	0.02
320	80	0.8	0	0.5	0.02	0.5	0.5	0.02	0.02	0.03	0.02	0.02	0.24	0.02
20	160	0.8	0	0.450704225352113	0	0.450704225352113	0.0845070422535211	0	0.0563380281690141	0.225352112676056	0.0704225352112676	0.0985915492957746	0.450704225352113	0
40	160	0.8	0	0.457446808510638	0.0106382978723404	0.457446808510638	0.265957446808511	0.0106382978723404	0.0106382978723404	0.180851063829787	0.0319148936170213	0.0425531914893617	0.393617021276596	0.0106382978723404
80	160	0.8	0	0.46	0.01	0.46	0.46	0.02	0.02	0.07	0.03	0.03	0.33	0.01
160	160	0.8	0	0.46	0.01	0.46	0.46	0.01	0.01	0.02	0.01	0.01	0.08	0.01
320	160	0.8	0	0.46	0.01	0.46	0.46	0.01	0.01	0.01	0.01	0.01	0.04	0.01
20	320	0.8	0	0.47887323943662	0.0563380281690141	0.47887323943662	0.0845070422535211	0.0563380281690141	0.0845070422535211	0.183098591549296	0.0845070422535211	0.0845070422535211	0.450704225352113	0.0563380281690141
40	320	0.8	0	0.457446808510638	0.0425531914893617	0.457446808510638	0.0851063829787234	0.0425531914893617	0.0638297872340425	0.191489361702128	0.074468085106383	0.074468085106383	0.382978723404255	0.0425531914893617
80	320	0.8	0	0.46	0.04	0.46	0.44	0.04	0.04	0.07	0.04	0.04	0.19	0.04
160	320	0.8	0	0.46	0.04	0.46	0.46	0.04	0.04	0.04	0.04	0.04	0.06	0.04
320	320	0.8	0	0.46	0.04	0.46	0.46	0.04	0.04	0.04	0.04	0.04	0.04	0.04
20	20	1	0	0.477272727272727	0.0227272727272727	0.477272727272727	0.443181818181818	0.102272727272727	0.136363636363636	0.409090909090909	0.25	0.272727272727273	0.477272727272727	0.0227272727272727
40	20	1	0	0.494949494949495	0.0303030303030303	0.494949494949495	0.494949494949495	0.222222222222222	0.111111111111111	0.464646464646465	0.303030303030303	0.323232323232323	0.494949494949495	0.0404040404040404
80	20	1	0	0.49	0.03	0.49	0.49	0.13	0.03	0.38	0.2	0.23	0.49	0.03
160	20	1	0	0.49	0.03	0.49	0.49	0.17	0.03	0.3	0.18	0.19	0.49	0.03
320	20	1	0	0.49	0.03	0.49	0.49	0.14	0.03	0.28	0.15	0.17	0.49	0.03
20	40	1	0	0.477272727272727	0.0340909090909091	0.477272727272727	0.386363636363636	0.0454545454545455	0.102272727272727	0.329545454545455	0.136363636363636	0.147727272727273	0.477272727272727	0.0340909090909091
40	40	1	0	0.454545454545455	0.0303030303030303	0.454545454545455	0.454545454545455	0.0606060606060606	0.0606060606060606	0.282828282828283	0.131313131313131	0.151515151515152	0.424242424242424	0.0303030303030303
80	40	1	0	0.46	0.03	0.46	0.46	0.04	0.03	0.16	0.07	0.08	0.41	0.03
160	40	1	0	0.46	0.03	0.46	0.46	0.03	0.03	0.12	0.03	0.05	0.42	0.03
320	40	1	0	0.46	0.03	0.46	0.46	0.03	0.03	0.05	0.03	0.03	0.36	0.03
20	80	1	0	0.511363636363636	0.0227272727272727	0.511363636363636	0.193181818181818	0.0227272727272727	0.0681818181818182	0.238636363636364	0.0795454545454545	0.102272727272727	0.465909090909091	0.0227272727272727
40	80	1	0	0.505050505050505	0.0202020202020202	0.505050505050505	0.464646464646465	0.0303030303030303	0.0303030303030303	0.202020202020202	0.0707070707070707	0.0707070707070707	0.414141414141414	0.0202020202020202
80	80	1	0	0.5	0.02	0.5	0.5	0.02	0.02	0.04	0.02	0.02	0.24	0.02
160	80	1	0	0.5	0.02	0.5	0.5	0.02	0.02	0.03	0.02	0.02	0.1	0.02
320	80	1	0	0.5	0.02	0.5	0.5	0.02	0.02	0.02	0.02	0.02	0.04	0.02
20	160	1	0	0.454545454545455	0.0113636363636364	0.454545454545455	0.113636363636364	0.0113636363636364	0.0340909090909091	0.170454545454545	0.0568181818181818	0.0681818181818182	0.375	0.0113636363636364
40	160	1	0	0.464646464646465	0.0101010101010101	0.464646464646465	0.353535353535354	0.0101010101010101	0.0202020202020202	0.0808080808080808	0.0202020202020202	0.0202020202020202	0.333333333333333	0.0101010101010101
80	160	1	0	0.46	0.01	0.46	0.46	0.01	0.01	0.01	0.01	0.01	0.08	0.01
160	160	1	0	0.46	0.01	0.46	0.46	0.01	0.01	0.01	0.01	0.01	0.01	0.01
320	160	1	0	0.46	0.01	0.46	0.46	0.01	0.01	0.01	0.01	0.01	0.01	0.01
20	320	1	0	0.477272727272727	0.0454545454545455	0.477272727272727	0.0681818181818182	0.0454545454545455	0.0681818181818182	0.125	0.0681818181818182	0.0909090909090909	0.397727272727273	0.0454545454545455
40	320	1	0	0.454545454545455	0.0404040404040404	0.454545454545455	0.191919191919192	0.0404040404040404	0.0404040404040404	0.0606060606060606	0.0404040404040404	0.0404040404040404	0.272727272727273	0.0404040404040404
80	320	1	0	0.46	0.04	0.46	0.46	0.04	0.04	0.04	0.04	0.04	0.05	0.04
160	320	1	0	0.46	0.04	0.46	0.46	0.04	0.04	0.04	0.04	0.04	0.04	0.04
320	320	1	0	0.46	0.04	0.46	0.46	0.04	0.04	0.04	0.04	0.04	0.04	0.04
20	20	0	0.2	0.75	0	0.75	0.5	0.25	0.5	0.75	0.75	0.75	0.75	0
40	20	0	0.2	0.285714285714286	0	0.285714285714286	0.142857142857143	0.285714285714286	0.285714285714286	0.285714285714286	0.285714285714286	0.285714285714286	0.285714285714286	0.142857142857143
80	20	0	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
160	20	0	0.2	0.666666666666667	0	0.666666666666667	0.666666666666667	0.666666666666667	0.333333333333333	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667
320	20	0	0.2	0.5	0	0.5	0.5	0.5	0.375	0.5	0.5	0.5	0.5	0.375
20	40	0	0.2	0.75	0	0.75	0.5	0.25	0.5	0.75	0.5	0.75	0.75	0
40	40	0	0.2	0.285714285714286	0	0.285714285714286	0.142857142857143	0.142857142857143	0.142857142857143	0.285714285714286	0.285714285714286	0.285714285714286	0.285714285714286	0
80	40	0	0.2	0.25	0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
160	40	0	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
320	40	0	0.2	0.5	0.125	0.5	0.5	0.5	0.375	0.5	0.5	0.5	0.5	0.25
20	80	0	0.2	0.75	0	0.75	0.75	0	0.5	0.75	0.75	0.75	0.75	0
40	80	0	0.2	0.428571428571429	0	0.428571428571429	0.285714285714286	0.285714285714286	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0
80	80	0	0.2	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0
160	80	0	0.2	0.333333333333333	0	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333
320	80	0	0.2	0.625	0.125	0.625	0.625	0.625	0.5	0.625	0.625	0.625	0.625	0.25
20	160	0	0.2	0.5	0.25	0.5	0.25	0.25	0.25	0.5	0.25	0.25	0.5	0.25
40	160	0	0.2	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429
80	160	0	0.2	0.5	0.25	0.5	0.25	0.25	0.5	0.5	0.5	0.5	0.5	0.25
160	160	0	0.2	0.666666666666667	0	0.666666666666667	0.333333333333333	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0
320	160	0	0.2	0.5	0.375	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.375
20	320	0	0.2	0.75	0.5	0.75	0.5	0.5	0.75	0.75	0.75	0.75	0.75	0.5
40	320	0	0.2	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429
80	320	0	0.2	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
160	320	0	0.2	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333
320	320	0	0.2	0.5	0.125	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.125
20	20	0.2	0.2	0.428571428571429	0	0.428571428571429	0.142857142857143	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0.428571428571429	0
40	20	0.2	0.2	0.785714285714286	0.0714285714285714	0.785714285714286	0.714285714285714	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.785714285714286	0.0714285714285714
80	20	0.2	0.2	0.647058823529412	0.176470588235294	0.647058823529412	0.647058823529412	0.647058823529412	0.588235294117647	0.647058823529412	0.647058823529412	0.647058823529412	0.647058823529412	0.470588235294118
160	20	0.2	0.2	0.725	0.1	0.725	0.725	0.725	0.55	0.725	0.725	0.725	0.725	0.4
320	20	0.2	0.2	0.722222222222222	0.0833333333333333	0.722222222222222	0.722222222222222	0.722222222222222	0.388888888888889	0.722222222222222	0.722222222222222	0.722222222222222	0.722222222222222	0.458333333333333
20	40	0.2	0.2	0.714285714285714	0.142857142857143	0.714285714285714	0.714285714285714	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.714285714285714	0.142857142857143
40	40	0.2	0.2	0.785714285714286	0.0714285714285714	0.785714285714286	0.714285714285714	0.642857142857143	0.642857142857143	0.785714285714286	0.642857142857143	0.642857142857143	0.785714285714286	0.0714285714285714
80	40	0.2	0.2	0.882352941176471	0.235294117647059	0.882352941176471	0.823529411764706	0.823529411764706	0.647058823529412	0.882352941176471	0.882352941176471	0.882352941176471	0.882352941176471	0.235294117647059
160	40	0.2	0.2	0.8	0.1	0.8	0.8	0.8	0.725	0.8	0.8	0.8	0.8	0.425
320	40	0.2	0.2	0.805555555555556	0.138888888888889	0.805555555555556	0.805555555555556	0.805555555555556	0.680555555555556	0.805555555555556	0.805555555555556	0.805555555555556	0.805555555555556	0.444444444444444
20	80	0.2	0.2	1	0.285714285714286	1	0.857142857142857	0.285714285714286	1	1	1	1	1	0.285714285714286
40	80	0.2	0.2	0.857142857142857	0.142857142857143	0.857142857142857	0.714285714285714	0.428571428571429	0.714285714285714	0.785714285714286	0.785714285714286	0.785714285714286	0.857142857142857	0.142857142857143
80	80	0.2	0.2	0.882352941176471	0.117647058823529	0.882352941176471	0.764705882352941	0.647058823529412	0.705882352941177	0.882352941176471	0.882352941176471	0.882352941176471	0.882352941176471	0.117647058823529
160	80	0.2	0.2	0.9	0.1	0.9	0.85	0.9	0.85	0.9	0.9	0.9	0.9	0.2
320	80	0.2	0.2	0.847222222222222	0.180555555555556	0.847222222222222	0.833333333333333	0.833333333333333	0.75	0.847222222222222	0.833333333333333	0.833333333333333	0.847222222222222	0.361111111111111
20	160	0.2	0.2	0.857142857142857	0.285714285714286	0.857142857142857	0.714285714285714	0.285714285714286	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714	0.857142857142857	0.285714285714286
40	160	0.2	0.2	0.928571428571429	0.285714285714286	0.928571428571429	0.714285714285714	0.285714285714286	0.714285714285714	0.857142857142857	0.714285714285714	0.714285714285714	0.928571428571429	0.285714285714286
80	160	0.2	0.2	1	0.294117647058824	1	0.941176470588235	0.588235294117647	1	1	1	1	1	0.294117647058824
160	160	0.2	0.2	0.975	0.4	0.975	0.95	0.9	0.9	0.975	0.975	0.975	0.975	0.4
320	160	0.2	0.2	0.972222222222222	0.347222222222222	0.972222222222222	0.972222222222222	0.875	0.847222222222222	0.972222222222222	0.944444444444444	0.944444444444444	0.972222222222222	0.416666666666667
20	320	0.2	0.2	1	0.571428571428571	1	1	0.571428571428571	1	1	1	1	1	0.571428571428571
40	320	0.2	0.2	0.928571428571429	0.785714285714286	0.928571428571429	0.857142857142857	0.785714285714286	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.928571428571429	0.785714285714286
80	320	0.2	0.2	1	0.647058823529412	1	0.941176470588235	0.647058823529412	0.941176470588235	1	0.941176470588235	0.941176470588235	1	0.647058823529412
160	320	0.2	0.2	1	0.75	1	1	0.825	0.95	1	1	1	1	0.75
320	320	0.2	0.2	1	0.680555555555556	1	1	0.916666666666667	0.916666666666667	1	0.972222222222222	0.972222222222222	1	0.680555555555556
20	20	0.5	0.2	0.743589743589744	0.102564102564103	0.743589743589744	0.58974358974359	0.564102564102564	0.58974358974359	0.743589743589744	0.717948717948718	0.717948717948718	0.743589743589744	0.102564102564103
40	20	0.5	0.2	0.772727272727273	0.0681818181818182	0.772727272727273	0.772727272727273	0.727272727272727	0.522727272727273	0.772727272727273	0.75	0.75	0.772727272727273	0.0909090909090909
80	20	0.5	0.2	0.738636363636364	0.0568181818181818	0.738636363636364	0.738636363636364	0.715909090909091	0.488636363636364	0.738636363636364	0.727272727272727	0.727272727272727	0.738636363636364	0.159090909090909
160	20	0.5	0.2	0.721649484536082	0.0618556701030928	0.721649484536082	0.721649484536082	0.721649484536082	0.350515463917526	0.721649484536082	0.721649484536082	0.721649484536082	0.721649484536082	0.22680412371134
320	20	0.5	0.2	0.71	0.07	0.71	0.71	0.7	0.3	0.71	0.71	0.71	0.71	0.16
20	40	0.5	0.2	0.82051282051282	0.153846153846154	0.82051282051282	0.641025641025641	0.358974358974359	0.641025641025641	0.794871794871795	0.692307692307692	0.692307692307692	0.82051282051282	0.153846153846154
40	40	0.5	0.2	0.772727272727273	0.0909090909090909	0.772727272727273	0.727272727272727	0.5	0.522727272727273	0.772727272727273	0.704545454545455	0.727272727272727	0.772727272727273	0.0909090909090909
80	40	0.5	0.2	0.784090909090909	0.136363636363636	0.784090909090909	0.784090909090909	0.659090909090909	0.5	0.784090909090909	0.715909090909091	0.727272727272727	0.784090909090909	0.170454545454545
