n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	d2.scp1	big2
80	20	0.5	0	0.525309336332958	0.0213723284589426	0.519685039370079	0.525309336332958	0.487064116985377	0.263217097862767	0.524184476940383	0.507311586051744	0.510686164229471	0.525309336332958	0.525309336332958	0.0652418447694038
160	20	0.5	0	0.528643216080402	0.0231155778894472	0.528643216080402	0.528643216080402	0.515577889447236	0.224120603015075	0.528643216080402	0.522613065326633	0.526633165829146	0.528643216080402	0.528643216080402	0.0743718592964824
320	20	0.5	0	0.527	0.023	0.527	0.527	0.524	0.156	0.527	0.525	0.525	0.527	0.527	0.068
20	40	0.5	0	0.475935828877005	0.0213903743315508	0.245989304812834	0.475935828877005	0.053475935828877	0.224598930481283	0.449197860962567	0.304812834224599	0.328877005347594	0.473262032085562	0.27807486631016	0.0213903743315508
40	40	0.5	0	0.491638795986622	0.0250836120401338	0.406354515050167	0.491638795986622	0.214046822742475	0.22742474916388	0.479933110367893	0.38628762541806	0.403010033444816	0.491638795986622	0.491638795986622	0.0250836120401338
80	40	0.5	0	0.493813273340832	0.0258717660292463	0.479190101237345	0.493813273340832	0.327334083239595	0.201349831271091	0.488188976377953	0.417322834645669	0.426321709786277	0.493813273340832	0.493813273340832	0.0292463442069741
160	40	0.5	0	0.495477386934673	0.0251256281407035	0.495477386934673	0.495477386934673	0.371859296482412	0.14070351758794	0.491457286432161	0.424120603015075	0.42713567839196	0.495477386934673	0.495477386934673	0.0331658291457286
320	40	0.5	0	0.496	0.026	0.496	0.496	0.381	0.083	0.488	0.411	0.416	0.496	0.496	0.031
20	80	0.5	0	0.46524064171123	0.018716577540107	0.144385026737968	0.46524064171123	0.018716577540107	0.195187165775401	0.411764705882353	0.229946524064171	0.267379679144385	0.462566844919786	0.0614973262032086	0.018716577540107
40	80	0.5	0	0.459866220735786	0.0217391304347826	0.311036789297659	0.459866220735786	0.0501672240802676	0.173913043478261	0.416387959866221	0.259197324414716	0.269230769230769	0.45819397993311	0.297658862876254	0.0217391304347826
80	80	0.5	0	0.47244094488189	0.0224971878515186	0.444319460067492	0.47244094488189	0.113610798650169	0.119235095613048	0.419572553430821	0.267716535433071	0.271091113610799	0.471316085489314	0.47244094488189	0.0224971878515186
160	80	0.5	0	0.465326633165829	0.0201005025125628	0.465326633165829	0.465326633165829	0.160804020100503	0.0733668341708543	0.407035175879397	0.240201005025126	0.246231155778894	0.464321608040201	0.465326633165829	0.0201005025125628
320	80	0.5	0	0.467	0.02	0.467	0.467	0.14	0.036	0.366	0.189	0.194	0.467	0.467	0.02
20	160	0.5	0	0.470588235294118	0.0320855614973262	0.122994652406417	0.470588235294118	0.0320855614973262	0.141711229946524	0.339572192513369	0.157754010695187	0.165775401069519	0.467914438502674	0.0320855614973262	0.0320855614973262
40	160	0.5	0	0.496655518394649	0.0250836120401338	0.195652173913043	0.496655518394649	0.0250836120401338	0.112040133779264	0.359531772575251	0.175585284280936	0.190635451505017	0.483277591973244	0.0702341137123746	0.0250836120401338
80	160	0.5	0	0.481439820022497	0.0236220472440945	0.38132733408324	0.481439820022497	0.0359955005624297	0.0911136107986502	0.349831271091114	0.159730033745782	0.16310461192351	0.469066366704162	0.289088863892013	0.0236220472440945
160	160	0.5	0	0.488442211055276	0.0261306532663317	0.485427135678392	0.488442211055276	0.0532663316582915	0.0532663316582915	0.282412060301508	0.11356783919598	0.115577889447236	0.465326633165829	0.488442211055276	0.0261306532663317
320	160	0.5	0	0.488	0.026	0.488	0.488	0.035	0.028	0.174	0.052	0.052	0.43	0.488	0.026
20	320	0.5	0	0.497326203208556	0.0240641711229947	0.072192513368984	0.497326203208556	0.0240641711229947	0.112299465240642	0.294117647058824	0.109625668449198	0.128342245989305	0.489304812834225	0.0240641711229947	0.0240641711229947
40	320	0.5	0	0.505016722408027	0.0317725752508361	0.132107023411371	0.505016722408027	0.0317725752508361	0.0919732441471572	0.304347826086957	0.115384615384615	0.125418060200669	0.491638795986622	0.0317725752508361	0.0317725752508361
80	320	0.5	0	0.521934758155231	0.0258717660292463	0.318335208098988	0.521934758155231	0.0258717660292463	0.0686164229471316	0.253093363329584	0.0956130483689539	0.100112485939258	0.479190101237345	0.0809898762654668	0.0258717660292463
160	320	0.5	0	0.516582914572864	0.0251256281407035	0.499497487437186	0.516582914572864	0.0281407035175879	0.0361809045226131	0.166834170854271	0.0592964824120603	0.0592964824120603	0.420100502512563	0.321608040201005	0.0251256281407035
320	320	0.5	0	0.517	0.025	0.517	0.517	0.025	0.025	0.059	0.026	0.026	0.262	0.517	0.025
20	20	0.8	0	0.537790697674419	0.0188953488372093	0.444767441860465	0.537790697674419	0.171511627906977	0.203488372093023	0.51453488372093	0.36046511627907	0.401162790697674	0.537790697674419	0.537790697674419	0.0188953488372093
40	20	0.8	0	0.528481012658228	0.0232067510548523	0.518987341772152	0.528481012658228	0.274261603375527	0.166666666666667	0.507383966244726	0.377637130801688	0.410337552742616	0.528481012658228	0.528481012658228	0.0274261603375527
80	20	0.8	0	0.527582748244734	0.0230692076228686	0.527582748244734	0.527582748244734	0.309929789368104	0.0912738214643932	0.513540621865597	0.388164493480441	0.412236710130391	0.527582748244734	0.527582748244734	0.0270812437311936
160	20	0.8	0	0.527	0.023	0.527	0.527	0.313	0.047	0.501	0.349	0.376	0.527	0.527	0.025
320	20	0.8	0	0.527	0.023	0.527	0.527	0.307	0.03	0.474	0.329	0.356	0.527	0.527	0.023
20	40	0.8	0	0.481104651162791	0.0203488372093023	0.303779069767442	0.481104651162791	0.0450581395348837	0.145348837209302	0.406976744186047	0.226744186046512	0.26453488372093	0.475290697674419	0.277616279069767	0.0203488372093023
40	40	0.8	0	0.490506329113924	0.0274261603375527	0.456751054852321	0.490506329113924	0.119198312236287	0.124472573839662	0.417721518987342	0.244725738396624	0.264767932489451	0.488396624472574	0.490506329113924	0.0274261603375527
80	40	0.8	0	0.497492477432297	0.0260782347041123	0.497492477432297	0.497492477432297	0.0982948846539619	0.0481444332998997	0.374122367101304	0.172517552657974	0.187562688064193	0.493480441323972	0.497492477432297	0.0260782347041123
160	40	0.8	0	0.496	0.026	0.496	0.496	0.078	0.028	0.29	0.119	0.135	0.492	0.496	0.026
320	40	0.8	0	0.496	0.026	0.496	0.496	0.063	0.026	0.207	0.08	0.09	0.496	0.496	0.026
20	80	0.8	0	0.453488372093023	0.0130813953488372	0.175872093023256	0.453488372093023	0.0130813953488372	0.0857558139534884	0.306686046511628	0.120639534883721	0.145348837209302	0.446220930232558	0.0523255813953488	0.0130813953488372
40	80	0.8	0	0.457805907172996	0.020042194092827	0.385021097046414	0.457805907172996	0.0316455696202532	0.0706751054852321	0.300632911392405	0.128691983122363	0.140295358649789	0.440928270042194	0.289029535864979	0.020042194092827
80	80	0.8	0	0.46740220661986	0.0200601805416249	0.464393179538616	0.46740220661986	0.0361083249749248	0.0361083249749248	0.197592778335005	0.0672016048144433	0.0722166499498496	0.417251755265797	0.46740220661986	0.0200601805416249
160	80	0.8	0	0.467	0.02	0.467	0.467	0.022	0.02	0.076	0.026	0.027	0.355	0.467	0.02
320	80	0.8	0	0.467	0.02	0.467	0.467	0.02	0.02	0.042	0.02	0.02	0.274	0.467	0.02
20	160	0.8	0	0.489825581395349	0.0319767441860465	0.126453488372093	0.489825581395349	0.0319767441860465	0.0973837209302326	0.268895348837209	0.103197674418605	0.129360465116279	0.465116279069767	0.0319767441860465	0.0319767441860465
40	160	0.8	0	0.489451476793249	0.0274261603375527	0.292194092827004	0.489451476793249	0.0274261603375527	0.0611814345991561	0.206751054852321	0.0812236286919831	0.0864978902953586	0.435654008438819	0.0770042194092827	0.0274261603375527
80	160	0.8	0	0.487462387161484	0.0260782347041123	0.479438314944835	0.487462387161484	0.0260782347041123	0.0310932798395186	0.0952858575727182	0.037111334002006	0.0381143430290873	0.32296890672016	0.293881644934804	0.0260782347041123
160	160	0.8	0	0.488	0.026	0.488	0.488	0.026	0.026	0.034	0.027	0.027	0.118	0.488	0.026
320	160	0.8	0	0.488	0.026	0.488	0.488	0.026	0.026	0.026	0.026	0.026	0.046	0.488	0.026
20	320	0.8	0	0.513081395348837	0.0232558139534884	0.0784883720930233	0.513081395348837	0.0232558139534884	0.059593023255814	0.199127906976744	0.059593023255814	0.0784883720930233	0.48546511627907	0.0232558139534884	0.0232558139534884
40	320	0.8	0	0.526371308016878	0.0263713080168776	0.205696202531646	0.526371308016878	0.0263713080168776	0.04957805907173	0.15084388185654	0.0590717299578059	0.0675105485232067	0.421940928270042	0.0263713080168776	0.0263713080168776
80	320	0.8	0	0.517552657973922	0.0250752256770311	0.472417251755266	0.517552657973922	0.0250752256770311	0.0270812437311936	0.0531594784353059	0.0310932798395186	0.0310932798395186	0.220661985957874	0.0812437311935807	0.0250752256770311
160	320	0.8	0	0.517	0.025	0.517	0.517	0.025	0.025	0.025	0.025	0.025	0.045	0.322	0.025
320	320	0.8	0	0.517	0.025	0.517	0.517	0.025	0.025	0.025	0.025	0.025	0.025	0.517	0.025
20	20	1	0	0.514619883040936	0.0187134502923977	0.457309941520468	0.514619883040936	0.126315789473684	0.149707602339181	0.472514619883041	0.293567251461988	0.338011695906433	0.512280701754386	0.514619883040936	0.0187134502923977
40	20	1	0	0.524772497472194	0.0232558139534884	0.522750252780586	0.524772497472194	0.156723963599596	0.0778564206268959	0.469160768452983	0.247724974721941	0.288169868554095	0.524772497472194	0.524772497472194	0.0242669362992922
80	20	1	0	0.527	0.023	0.527	0.527	0.152	0.04	0.396	0.207	0.233	0.527	0.527	0.024
160	20	1	0	0.527	0.023	0.527	0.527	0.138	0.025	0.337	0.168	0.186	0.527	0.527	0.023
320	20	1	0	0.527	0.023	0.527	0.527	0.132	0.023	0.268	0.143	0.163	0.527	0.527	0.023
20	40	1	0	0.492397660818713	0.0280701754385965	0.364912280701754	0.492397660818713	0.039766081871345	0.109941520467836	0.378947368421053	0.162573099415205	0.191812865497076	0.47953216374269	0.293567251461988	0.0280701754385965
40	40	1	0	0.49747219413549	0.0252780586450961	0.494438827098079	0.49747219413549	0.0475227502527806	0.0505561172901921	0.320525783619818	0.102123356926188	0.116279069767442	0.481294236602629	0.49747219413549	0.0252780586450961
80	40	1	0	0.496	0.026	0.496	0.496	0.042	0.031	0.195	0.064	0.067	0.452	0.496	0.026
160	40	1	0	0.496	0.026	0.496	0.496	0.032	0.026	0.096	0.035	0.038	0.434	0.496	0.026
320	40	1	0	0.496	0.026	0.496	0.496	0.027	0.026	0.058	0.028	0.029	0.4	0.496	0.026
20	80	1	0	0.478362573099415	0.0210526315789474	0.230409356725146	0.478362573099415	0.0210526315789474	0.0771929824561404	0.257309941520468	0.095906432748538	0.115789473684211	0.439766081871345	0.0654970760233918	0.0210526315789474
40	80	1	0	0.466127401415571	0.0182002022244692	0.44994944388271	0.466127401415571	0.0222446916076845	0.0333670374115268	0.15267947421638	0.0455005055611729	0.0485338725985844	0.386248736097068	0.291203235591507	0.0182002022244692
80	80	1	0	0.467	0.02	0.467	0.467	0.02	0.02	0.058	0.026	0.026	0.253	0.467	0.02
160	80	1	0	0.467	0.02	0.467	0.467	0.02	0.02	0.023	0.02	0.02	0.124	0.467	0.02
320	80	1	0	0.467	0.02	0.467	0.467	0.02	0.02	0.02	0.02	0.02	0.053	0.467	0.02
20	160	1	0	0.485380116959064	0.0292397660818713	0.140350877192982	0.485380116959064	0.0292397660818713	0.0608187134502924	0.198830409356725	0.0654970760233918	0.0760233918128655	0.44093567251462	0.0292397660818713	0.0292397660818713
40	160	1	0	0.48938321536906	0.0262891809908999	0.38422649140546	0.48938321536906	0.0262891809908999	0.0333670374115268	0.0808897876643074	0.0394337714863498	0.0424671385237614	0.326592517694641	0.076845298281092	0.0262891809908999
80	160	1	0	0.488	0.026	0.488	0.488	0.026	0.027	0.036	0.027	0.027	0.122	0.293	0.026
160	160	1	0	0.488	0.026	0.488	0.488	0.026	0.026	0.026	0.026	0.026	0.03	0.488	0.026
320	160	1	0	0.488	0.026	0.488	0.488	0.026	0.026	0.026	0.026	0.026	0.026	0.488	0.026
20	320	1	0	0.527485380116959	0.0280701754385965	0.0982456140350877	0.527485380116959	0.0280701754385965	0.0491228070175439	0.143859649122807	0.047953216374269	0.0538011695906433	0.447953216374269	0.0280701754385965	0.0280701754385965
40	320	1	0	0.517694641051567	0.0252780586450961	0.273003033367037	0.517694641051567	0.0252780586450961	0.032355915065723	0.0626895854398382	0.0353892821031345	0.0374115267947422	0.277047522750253	0.0252780586450961	0.0252780586450961
80	320	1	0	0.517	0.025	0.515	0.517	0.025	0.025	0.028	0.026	0.026	0.069	0.081	0.025
160	320	1	0	0.517	0.025	0.517	0.517	0.025	0.025	0.025	0.025	0.025	0.026	0.322	0.025
320	320	1	0	0.517	0.025	0.517	0.517	0.025	0.025	0.025	0.025	0.025	0.025	0.517	0.025
20	20	0	0.2	0.472222222222222	0.0277777777777778	0.444444444444444	0.472222222222222	0.361111111111111	0.388888888888889	0.472222222222222	0.472222222222222	0.472222222222222	0.472222222222222	0.472222222222222	0.0277777777777778
40	20	0	0.2	0.531914893617021	0	0.404255319148936	0.531914893617021	0.531914893617021	0.446808510638298	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.0425531914893617
80	20	0	0.2	0.4	0.02	0.36	0.4	0.4	0.36	0.4	0.4	0.4	0.4	0.4	0.14
160	20	0	0.2	0.48936170212766	0.0851063829787234	0.468085106382979	0.48936170212766	0.48936170212766	0.404255319148936	0.48936170212766	0.48936170212766	0.48936170212766	0.48936170212766	0.48936170212766	0.297872340425532
320	20	0	0.2	0.536585365853659	0.0975609756097561	0.536585365853659	0.536585365853659	0.536585365853659	0.268292682926829	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.414634146341463
20	40	0	0.2	0.527777777777778	0.111111111111111	0.333333333333333	0.527777777777778	0.166666666666667	0.361111111111111	0.527777777777778	0.472222222222222	0.472222222222222	0.527777777777778	0.388888888888889	0.111111111111111
40	40	0	0.2	0.531914893617021	0.0425531914893617	0.340425531914894	0.531914893617021	0.382978723404255	0.382978723404255	0.531914893617021	0.51063829787234	0.531914893617021	0.531914893617021	0.531914893617021	0.0425531914893617
80	40	0	0.2	0.36	0.04	0.32	0.36	0.32	0.2	0.36	0.36	0.36	0.36	0.36	0.08
160	40	0	0.2	0.468085106382979	0.0425531914893617	0.425531914893617	0.468085106382979	0.468085106382979	0.404255319148936	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.191489361702128
320	40	0	0.2	0.560975609756098	0.0731707317073171	0.560975609756098	0.560975609756098	0.560975609756098	0.341463414634146	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.365853658536585
20	80	0	0.2	0.472222222222222	0.111111111111111	0.25	0.472222222222222	0.111111111111111	0.333333333333333	0.472222222222222	0.388888888888889	0.444444444444444	0.472222222222222	0.166666666666667	0.111111111111111
40	80	0	0.2	0.51063829787234	0.148936170212766	0.404255319148936	0.51063829787234	0.276595744680851	0.48936170212766	0.48936170212766	0.48936170212766	0.48936170212766	0.51063829787234	0.425531914893617	0.148936170212766
80	80	0	0.2	0.4	0.08	0.34	0.4	0.28	0.3	0.4	0.38	0.38	0.4	0.4	0.08
160	80	0	0.2	0.531914893617021	0.127659574468085	0.51063829787234	0.531914893617021	0.51063829787234	0.48936170212766	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.234042553191489
320	80	0	0.2	0.658536585365854	0.121951219512195	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.658536585365854	0.390243902439024
20	160	0	0.2	0.638888888888889	0.277777777777778	0.444444444444444	0.638888888888889	0.277777777777778	0.472222222222222	0.611111111111111	0.472222222222222	0.5	0.638888888888889	0.277777777777778	0.277777777777778
40	160	0	0.2	0.553191489361702	0.276595744680851	0.446808510638298	0.553191489361702	0.276595744680851	0.48936170212766	0.553191489361702	0.48936170212766	0.531914893617021	0.553191489361702	0.446808510638298	0.276595744680851
80	160	0	0.2	0.38	0.16	0.34	0.38	0.24	0.3	0.36	0.34	0.34	0.38	0.32	0.16
160	160	0	0.2	0.553191489361702	0.319148936170213	0.51063829787234	0.553191489361702	0.51063829787234	0.51063829787234	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.553191489361702	0.319148936170213
320	160	0	0.2	0.585365853658537	0.219512195121951	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.585365853658537	0.341463414634146
20	320	0	0.2	0.638888888888889	0.555555555555556	0.611111111111111	0.638888888888889	0.555555555555556	0.583333333333333	0.638888888888889	0.583333333333333	0.611111111111111	0.638888888888889	0.555555555555556	0.555555555555556
40	320	0	0.2	0.553191489361702	0.319148936170213	0.48936170212766	0.553191489361702	0.319148936170213	0.48936170212766	0.531914893617021	0.48936170212766	0.48936170212766	0.553191489361702	0.319148936170213	0.319148936170213
80	320	0	0.2	0.4	0.3	0.36	0.4	0.3	0.4	0.4	0.4	0.4	0.4	0.36	0.3
