n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
160	80	0.5	0	1	1	1	1	0.958333333333333	0.833333333333333	1	0.958333333333333	1	1	0.0416666666666667
320	80	0.5	0	1	1	1	1	0.96	0.76	1	0.96	0.96	1	0.2
20	160	0.5	0	1	1	1	1	0	0.5	0.666666666666667	0.5	0.5	0.833333333333333	0
40	160	0.5	0	1	1	1	1	0	0.428571428571429	0.928571428571429	0.5	0.5	1	0
80	160	0.5	0	1	1	1	1	0.222222222222222	0.333333333333333	0.833333333333333	0.444444444444444	0.444444444444444	0.944444444444444	0
160	160	0.5	0	1	1	1	1	0.304347826086957	0.304347826086957	1	0.695652173913043	0.695652173913043	1	0
320	160	0.5	0	1	1	1	1	0.391304347826087	0.173913043478261	0.91304347826087	0.608695652173913	0.652173913043478	1	0
20	320	0.5	0	1	1	1	1	0	0.666666666666667	0.833333333333333	0.333333333333333	0.666666666666667	1	0
40	320	0.5	0	1	1	1	1	0	0.538461538461538	0.769230769230769	0.538461538461538	0.615384615384615	1	0
80	320	0.5	0	1	1	1	1	0.111111111111111	0.555555555555556	0.944444444444444	0.666666666666667	0.666666666666667	1	0
160	320	0.5	0	1	1	1	1	0.157894736842105	0.263157894736842	0.789473684210526	0.421052631578947	0.421052631578947	1	0
320	320	0.5	0	1	1	1	1	0.105263157894737	0.105263157894737	0.578947368421053	0.263157894736842	0.263157894736842	1	0
20	20	0.8	0	1	1	1	1	0.866666666666667	0.933333333333333	1	1	1	1	0.133333333333333
40	20	0.8	0	1	1	1	1	1	1	1	1	1	1	0.352941176470588
80	20	0.8	0	1	1	1	1	1	0.894736842105263	1	1	1	1	0.421052631578947
160	20	0.8	0	1	1	1	1	1	0.947368421052632	1	1	1	1	0.473684210526316
320	20	0.8	0	1	1	1	1	1	0.684210526315789	1	1	1	1	0.421052631578947
20	40	0.8	0	1	1	1	1	0.611111111111111	0.888888888888889	1	0.888888888888889	0.944444444444444	1	0
40	40	0.8	0	1	1	1	1	0.85	0.85	1	0.95	0.95	1	0.2
80	40	0.8	0	1	1	1	1	0.863636363636364	0.681818181818182	1	0.954545454545455	0.954545454545455	1	0.0909090909090909
160	40	0.8	0	1	1	1	1	1	0.5	1	1	1	1	0.0909090909090909
320	40	0.8	0	1	1	1	1	0.909090909090909	0.227272727272727	1	0.954545454545455	0.954545454545455	1	0.0454545454545455
20	80	0.8	0	1	1	1	1	0.0666666666666667	0.733333333333333	1	0.733333333333333	0.866666666666667	1	0
40	80	0.8	0	1	1	1	1	0.545454545454545	0.636363636363636	1	0.681818181818182	0.727272727272727	1	0
80	80	0.8	0	1	1	1	1	0.16	0.16	0.84	0.56	0.6	1	0
160	80	0.8	0	1	1	1	1	0.2	0.04	0.84	0.36	0.44	1	0
320	80	0.8	0	1	1	1	1	0.16	0	0.68	0.24	0.24	1	0
20	160	0.8	0	1	1	1	1	0	0.4	0.8	0.4	0.533333333333333	1	0
40	160	0.8	0	1	1	1	1	0	0.173913043478261	0.608695652173913	0.217391304347826	0.260869565217391	1	0
80	160	0.8	0	1	1	1	1	0.0434782608695652	0.0434782608695652	0.478260869565217	0.0869565217391304	0.0869565217391304	0.869565217391304	0
160	160	0.8	0	1	1	1	1	0	0	0.173913043478261	0	0	0.91304347826087	0
320	160	0.8	0	1	1	1	1	0	0	0.0869565217391304	0	0	0.565217391304348	0
20	320	0.8	0	1	1	1	1	0	0.454545454545455	0.818181818181818	0.363636363636364	0.454545454545455	1	0
40	320	0.8	0	1	1	1	1	0	0.0588235294117647	0.352941176470588	0.117647058823529	0.176470588235294	1	0
80	320	0.8	0	1	1	1	1	0	0	0.315789473684211	0	0	0.684210526315789	0
160	320	0.8	0	1	1	1	1	0	0	0.0526315789473684	0	0	0.315789473684211	0
320	320	0.8	0	1	1	1	1	0	0	0	0	0	0	0
20	20	1	0	1	1	1	1	0.875	0.875	1	0.9375	0.9375	1	0.25
40	20	1	0	1	1	1	1	0.842105263157895	0.789473684210526	1	1	1	1	0.157894736842105
80	20	1	0	1	1	1	1	1	0.789473684210526	1	1	1	1	0.0526315789473684
160	20	1	0	1	1	1	1	1	0.578947368421053	1	1	1	1	0.105263157894737
320	20	1	0	1	1	1	1	1	0.421052631578947	1	1	1	1	0.0526315789473684
20	40	1	0	1	1	1	1	0.352941176470588	0.705882352941177	1	0.764705882352941	0.823529411764706	1	0
40	40	1	0	1	1	1	1	0.238095238095238	0.285714285714286	0.952380952380952	0.476190476190476	0.571428571428571	1	0.0476190476190476
80	40	1	0	1	1	1	1	0.363636363636364	0.0909090909090909	0.909090909090909	0.454545454545455	0.590909090909091	1	0
160	40	1	0	1	1	1	1	0.636363636363636	0	0.909090909090909	0.681818181818182	0.818181818181818	1	0
320	40	1	0	1	1	1	1	0.454545454545455	0	0.954545454545455	0.545454545454545	0.545454545454545	1	0
20	80	1	0	1	1	1	1	0.0476190476190476	0.333333333333333	0.666666666666667	0.428571428571429	0.476190476190476	0.952380952380952	0
40	80	1	0	1	1	1	1	0.04	0.16	0.76	0.16	0.28	0.96	0
80	80	1	0	1	1	1	1	0.08	0.08	0.56	0.16	0.2	0.96	0
160	80	1	0	1	1	1	1	0	0	0.24	0.04	0.04	0.92	0
320	80	1	0	1	1	1	1	0	0	0.08	0	0	0.92	0
20	160	1	0	1	1	1	1	0	0.227272727272727	0.590909090909091	0.227272727272727	0.227272727272727	0.909090909090909	0
40	160	1	0	1	1	1	1	0	0	0.227272727272727	0.0454545454545455	0.0454545454545455	0.909090909090909	0
80	160	1	0	1	1	1	1	0	0	0.0434782608695652	0	0	0.565217391304348	0
160	160	1	0	1	1	1	1	0	0	0	0	0	0.0434782608695652	0
320	160	1	0	1	1	1	1	0	0	0	0	0	0	0
20	320	1	0	1	1	1	1	0	0.125	0.4375	0.125	0.125	0.8125	0
40	320	1	0	1	1	1	1	0	0	0.166666666666667	0	0	0.833333333333333	0
80	320	1	0	1	1	1	1	0	0	0	0	0	0.157894736842105	0
160	320	1	0	1	1	1	1	0	0	0	0	0	0	0
320	320	1	0	1	1	1	1	0	0	0	0	0	0	0
20	20	0	0.2	1	1	1	1	1	1	1	1	1	1	0.5
40	20	0	0.2	1	1	1	1	1	1	1	1	1	1	1
80	20	0	0.2	0	0	0	0	0	0	0	0	0	0	0
160	20	0	0.2	1	1	1	1	1	0	1	1	1	1	1
320	20	0	0.2	0	0	0	0	0	0	0	0	0	0	0
20	40	0	0.2	1	1	1	1	0.666666666666667	1	1	1	1	1	0.333333333333333
40	40	0	0.2	1	1	1	1	1	1	1	1	1	1	0
80	40	0	0.2	1	1	1	1	1	1	1	1	1	1	1
160	40	0	0.2	1	1	1	1	1	0.25	1	1	1	1	1
320	40	0	0.2	1	1	1	1	0.5	0	1	0.5	0.5	1	1
20	80	0	0.2	1	1	1	1	0.4	1	1	1	1	1	0
40	80	0	0.2	1	1	1	1	0.8	1	1	1	1	1	0
80	80	0	0.2	1	1	1	1	1	1	1	1	1	1	1
160	80	0	0.2	1	1	1	1	1	1	1	1	1	1	1
320	80	0	0.2	1	1	1	1	1	0.2	1	1	1	1	1
20	160	0	0.2	1	1	1	1	0	0.888888888888889	1	0.888888888888889	0.888888888888889	1	0
40	160	0	0.2	1	1	1	1	0.6	0.9	1	0.9	0.9	1	0.1
80	160	0	0.2	1	1	1	1	1	1	1	1	1	1	0.272727272727273
160	160	0	0.2	1	1	1	1	1	1	1	1	1	1	0.8
320	160	0	0.2	1	1	1	1	1	0.75	1	1	1	1	1
20	320	0	0.2	1	1	1	1	0	0.833333333333333	1	0.833333333333333	0.916666666666667	1	0
40	320	0	0.2	1	1	1	1	0.0769230769230769	0.923076923076923	0.923076923076923	0.923076923076923	0.923076923076923	1	0
80	320	0	0.2	1	1	1	1	0.789473684210526	1	1	1	1	1	0
160	320	0	0.2	1	1	1	1	1	1	1	1	1	1	0.357142857142857
320	320	0	0.2	1	1	1	1	0.916666666666667	0.916666666666667	1	1	1	1	0.916666666666667
20	20	0.2	0.2	1	1	1	1	1	1	1	1	1	1	0.4
40	20	0.2	0.2	1	1	1	1	1	0.941176470588235	1	1	1	1	0.941176470588235
80	20	0.2	0.2	1	1	1	1	0.958333333333333	0.416666666666667	1	1	0.958333333333333	1	0.958333333333333
160	20	0.2	0.2	1	1	1	1	0.9	0	1	0.95	0.9	1	1
320	20	0.2	0.2	1	1	1	1	0.757142857142857	0	0.957142857142857	0.8	0.757142857142857	1	1
20	40	0.2	0.2	1	1	1	1	0.823529411764706	1	1	1	1	1	0
40	40	0.2	0.2	1	1	1	1	1	1	1	1	1	1	0.521739130434783
80	40	0.2	0.2	1	1	1	1	1	0.827586206896552	1	1	1	1	0.96551724137931
160	40	0.2	0.2	1	1	1	1	0.980769230769231	0.403846153846154	1	0.980769230769231	0.980769230769231	1	1
320	40	0.2	0.2	1	1	1	1	0.941747572815534	0.029126213592233	1	0.961165048543689	0.951456310679612	1	1
20	80	0.2	0.2	1	1	1	1	0.222222222222222	1	1	1	1	1	0
40	80	0.2	0.2	1	1	1	1	1	1	1	1	1	1	0.04
80	80	0.2	0.2	1	1	1	1	1	1	1	1	1	1	0.509803921568627
160	80	0.2	0.2	1	1	1	1	0.978260869565217	0.880434782608696	1	1	1	1	0.83695652173913
320	80	0.2	0.2	1	1	1	1	0.933333333333333	0.466666666666667	0.993939393939394	0.96969696969697	0.963636363636364	1	0.96969696969697
20	160	0.2	0.2	1	1	1	1	0	0.837837837837838	1	0.837837837837838	0.864864864864865	1	0
40	160	0.2	0.2	1	1	1	1	0.338709677419355	0.967741935483871	1	0.967741935483871	0.983870967741935	1	0
80	160	0.2	0.2	1	1	1	1	0.884210526315789	0.989473684210526	1	1	1	1	0.147368421052632
160	160	0.2	0.2	1	1	1	1	0.974358974358974	0.969230769230769	1	1	1	1	0.492307692307692
320	160	0.2	0.2	1	1	1	1	0.964968152866242	0.863057324840764	1	0.987261146496815	0.987261146496815	1	0.738853503184713
20	320	0.2	0.2	1	1	1	1	0	0.737704918032787	0.934426229508197	0.721311475409836	0.770491803278688	1	0
40	320	0.2	0.2	1	1	1	1	0.0202020202020202	0.919191919191919	1	0.939393939393939	0.96969696969697	1	0
80	320	0.2	0.2	1	1	1	1	0.445859872611465	0.910828025477707	1	0.929936305732484	0.942675159235669	1	0.0318471337579618
160	320	0.2	0.2	1	1	1	1	0.863057324840764	0.968152866242038	0.996815286624204	0.974522292993631	0.974522292993631	1	0.222929936305732
320	320	0.2	0.2	1	1	1	1	0.951417004048583	0.951417004048583	1	0.991902834008097	0.991902834008097	1	0.526315789473684
20	20	0.5	0.2	1	1	1	1	1	1	1	1	1	1	0.388888888888889
40	20	0.5	0.2	1	1	1	1	0.982758620689655	0.931034482758621	1	1	1	1	0.741379310344828
80	20	0.5	0.2	1	1	1	1	0.987341772151899	0.594936708860759	1	0.987341772151899	0.987341772151899	1	0.89873417721519
160	20	0.5	0.2	1	1	1	1	0.967391304347826	0.315217391304348	1	0.967391304347826	0.967391304347826	1	0.978260869565217
320	20	0.5	0.2	1	1	1	1	0.978494623655914	0.150537634408602	0.989247311827957	0.989247311827957	0.978494623655914	1	0.989247311827957
20	40	0.5	0.2	1	1	1	1	0.684210526315789	0.87719298245614	1	0.947368421052632	0.964912280701754	1	0
40	40	0.5	0.2	1	1	1	1	0.957446808510638	0.968085106382979	1	1	1	1	0.25531914893617
80	40	0.5	0.2	1	1	1	1	1	0.952380952380952	1	1	1	1	0.507936507936508
160	40	0.5	0.2	1	1	1	1	1	0.833333333333333	1	1	1	1	0.611111111111111
320	40	0.5	0.2	1	1	1	1	1	0.806896551724138	1	1	1	1	0.655172413793103
20	80	0.5	0.2	1	1	1	1	0.297619047619048	0.880952380952381	0.976190476190476	0.904761904761905	0.904761904761905	1	0
40	80	0.5	0.2	1	1	1	1	0.684210526315789	0.902255639097744	1	0.947368421052632	0.954887218045113	1	0.0601503759398496
80	80	0.5	0.2	1	1	1	1	0.87434554973822	0.87434554973822	1	0.963350785340314	0.973821989528796	1	0.235602094240838
160	80	0.5	0.2	1	1	1	1	0.940366972477064	0.793577981651376	1	0.986238532110092	0.986238532110092	1	0.243119266055046
320	80	0.5	0.2	1	1	1	1	0.986238532110092	0.642201834862385	0.995412844036697	0.995412844036697	0.995412844036697	1	0.174311926605505
20	160	0.5	0.2	1	1	1	1	0.00704225352112676	0.71830985915493	0.964788732394366	0.732394366197183	0.802816901408451	1	0
40	160	0.5	0.2	1	1	1	1	0.171003717472119	0.747211895910781	0.940520446096654	0.780669144981413	0.817843866171004	1	0
80	160	0.5	0.2	1	1	1	1	0.502604166666667	0.7265625	0.979166666666667	0.84375	0.848958333333333	1	0.046875
160	160	0.5	0.2	1	1	1	1	0.564920273348519	0.578587699316629	0.988610478359909	0.813211845102506	0.824601366742597	1	0.082004555808656
320	160	0.5	0.2	1	1	1	1	0.576923076923077	0.319004524886878	0.972850678733032	0.751131221719457	0.776018099547511	1	0.0316742081447964
20	320	0.5	0.2	1	1	1	1	0	0.586065573770492	0.811475409836066	0.561475409836066	0.614754098360656	0.995901639344262	0
40	320	0.5	0.2	1	1	1	1	0.0179775280898876	0.624719101123596	0.880898876404494	0.658426966292135	0.680898876404494	0.997752808988764	0
80	320	0.5	0.2	1	1	1	1	0.161341853035144	0.57667731629393	0.884984025559105	0.637380191693291	0.650159744408946	0.995207667731629	0.00479233226837061
160	320	0.5	0.2	1	1	1	1	0.214592274678112	0.393419170243205	0.834048640915594	0.550786838340486	0.559370529327611	0.997138769670958	0.0128755364806867
320	320	0.5	0.2	1	1	1	1	0.13371266002845	0.136557610241821	0.648648648648649	0.345661450924609	0.349928876244666	0.964438122332859	0.0085348506401138
20	20	0.8	0.2	1	1	1	1	0.940298507462687	0.940298507462687	1	0.970149253731343	0.985074626865672	1	0.283582089552239
40	20	0.8	0.2	1	1	1	1	0.965116279069767	0.941860465116279	1	0.988372093023256	1	1	0.406976744186047
80	20	0.8	0.2	1	1	1	1	1	0.849462365591398	1	1	1	1	0.505376344086022
160	20	0.8	0.2	1	1	1	1	1	0.827956989247312	1	1	1	1	0.387096774193548
320	20	0.8	0.2	1	1	1	1	1	0.720430107526882	1	1	1	1	0.43010752688172
20	40	0.8	0.2	1	1	1	1	0.580645161290323	0.827956989247312	0.978494623655914	0.89247311827957	0.935483870967742	1	0.021505376344086
40	40	0.8	0.2	1	1	1	1	0.720588235294118	0.735294117647059	0.992647058823529	0.919117647058823	0.963235294117647	1	0.117647058823529
80	40	0.8	0.2	1	1	1	1	0.841379310344828	0.606896551724138	1	0.924137931034483	0.951724137931034	1	0.0344827586206897
160	40	0.8	0.2	1	1	1	1	0.875862068965517	0.441379310344828	0.993103448275862	0.958620689655172	0.96551724137931	1	0.0551724137931034
320	40	0.8	0.2	1	1	1	1	0.937931034482759	0.2	1	0.979310344827586	0.986206896551724	1	0.00689655172413793
20	80	0.8	0.2	1	1	1	1	0.128205128205128	0.653846153846154	0.935897435897436	0.698717948717949	0.756410256410256	1	0
40	80	0.8	0.2	1	1	1	1	0.309178743961353	0.560386473429952	0.951690821256039	0.729468599033816	0.758454106280193	1	0.0193236714975845
80	80	0.8	0.2	1	1	1	1	0.376146788990826	0.389908256880734	0.926605504587156	0.651376146788991	0.674311926605505	1	0.00917431192660551
160	80	0.8	0.2	1	1	1	1	0.275229357798165	0.114678899082569	0.839449541284404	0.477064220183486	0.504587155963303	1	0.00458715596330275
320	80	0.8	0.2	1	1	1	1	0.243119266055046	0.0321100917431193	0.76605504587156	0.321100917431193	0.339449541284404	1	0
20	160	0.8	0.2	1	1	1	1	0.00641025641025641	0.522435897435897	0.801282051282051	0.525641025641026	0.58974358974359	0.996794871794872	0
40	160	0.8	0.2	1	1	1	1	0.0891566265060241	0.416867469879518	0.771084337349398	0.474698795180723	0.501204819277108	0.987951807228916	0
80	160	0.8	0.2	1	1	1	1	0.0723981900452489	0.156108597285068	0.626696832579186	0.251131221719457	0.266968325791855	0.970588235294118	0
160	160	0.8	0.2	1	1	1	1	0.0135746606334842	0.0135746606334842	0.350678733031674	0.0904977375565611	0.0904977375565611	0.84841628959276	0
320	160	0.8	0.2	1	1	1	1	0.00678733031674208	0.00226244343891403	0.126696832579186	0.0203619909502262	0.0271493212669683	0.67420814479638	0
20	320	0.8	0.2	1	1	1	1	0	0.430278884462151	0.657370517928287	0.418326693227092	0.450199203187251	0.98406374501992	0
40	320	0.8	0.2	1	1	1	1	0.00455235204855842	0.291350531107739	0.546282245827011	0.303490136570561	0.327769347496206	0.95144157814871	0
80	320	0.8	0.2	1	1	1	1	0.00995732574679943	0.0810810810810811	0.30298719772404	0.106685633001422	0.110953058321479	0.817923186344239	0
160	320	0.8	0.2	1	1	1	1	0.00142247510668563	0.00568990042674253	0.0810810810810811	0.0113798008534851	0.0128022759601707	0.445234708392603	0
320	320	0.8	0.2	1	1	1	1	0	0	0.00568990042674253	0	0	0.125177809388336	0
20	20	1	0.2	1	1	1	1	0.848837209302326	0.883720930232558	0.988372093023256	0.976744186046512	0.988372093023256	1	0.174418604651163
40	20	1	0.2	1	1	1	1	0.913978494623656	0.78494623655914	1	0.967741935483871	0.989247311827957	1	0.21505376344086
80	20	1	0.2	1	1	1	1	1	0.795698924731183	1	1	1	1	0.139784946236559
160	20	1	0.2	1	1	1	1	1	0.56989247311828	1	1	1	1	0.129032258064516
320	20	1	0.2	1	1	1	1	1	0.311827956989247	1	1	1	1	0.118279569892473
20	40	1	0.2	1	1	1	1	0.333333333333333	0.651162790697674	0.984496124031008	0.790697674418605	0.852713178294574	1	0.0310077519379845
40	40	1	0.2	1	1	1	1	0.537931034482759	0.56551724137931	0.986206896551724	0.793103448275862	0.841379310344828	1	0.0137931034482759
80	40	1	0.2	1	1	1	1	0.462068965517241	0.220689655172414	0.958620689655172	0.668965517241379	0.724137931034483	1	0
160	40	1	0.2	1	1	1	1	0.441379310344828	0.0689655172413793	0.931034482758621	0.620689655172414	0.641379310344828	1	0
320	40	1	0.2	1	1	1	1	0.4	0	0.924137931034483	0.544827586206897	0.606896551724138	1	0
20	80	1	0.2	1	1	1	1	0.0677083333333333	0.572916666666667	0.869791666666667	0.598958333333333	0.651041666666667	1	0
40	80	1	0.2	1	1	1	1	0.142857142857143	0.28110599078341	0.783410138248848	0.414746543778802	0.460829493087558	1	0.00921658986175115
80	80	1	0.2	1	1	1	1	0.0458715596330275	0.055045871559633	0.600917431192661	0.211009174311927	0.243119266055046	0.958715596330275	0
160	80	1	0.2	1	1	1	1	0.0229357798165138	0.00917431192660551	0.311926605504587	0.0596330275229358	0.0779816513761468	0.922018348623853	0
320	80	1	0.2	1	1	1	1	0.00917431192660551	0.00458715596330275	0.128440366972477	0.00917431192660551	0.018348623853211	0.839449541284404	0
20	160	1	0.2	1	1	1	1	0	0.407216494845361	0.685567010309278	0.40979381443299	0.451030927835052	0.974226804123711	0
40	160	1	0.2	1	1	1	1	0.0296127562642369	0.145785876993166	0.457858769931663	0.170842824601367	0.189066059225513	0.92255125284738	0
80	160	1	0.2	1	1	1	1	0.00226244343891403	0.0180995475113122	0.190045248868778	0.0361990950226244	0.0452488687782805	0.653846153846154	0
160	160	1	0.2	1	1	1	1	0	0	0.0361990950226244	0	0	0.33710407239819	0
320	160	1	0.2	1	1	1	1	0	0	0.00452488687782805	0.00226244343891403	0.00226244343891403	0.115384615384615	0
20	320	1	0.2	1	1	1	1	0	0.295566502463054	0.492610837438424	0.270935960591133	0.313628899835796	0.944170771756979	0
40	320	1	0.2	1	1	1	1	0.00143266475644699	0.0931232091690544	0.286532951289398	0.103151862464183	0.116045845272206	0.797994269340974	0
80	320	1	0.2	1	1	1	1	0	0.00284495021337127	0.0369843527738265	0.00568990042674253	0.00711237553342817	0.352773826458037	0
160	320	1	0.2	1	1	1	1	0	0	0.00142247510668563	0	0	0.0455192034139403	0
320	320	1	0.2	1	1	1	1	0	0	0	0	0	0.0042674253200569	0
20	20	0	0.5	1	1	1	1	1	0.75	1	1	1	1	0.75
40	20	0	0.5	1	1	1	1	0.714285714285714	0.428571428571429	1	1	0.857142857142857	1	1
80	20	0	0.5	1	1	1	1	1	0.25	1	1	1	1	1
160	20	0	0.5	1	1	1	1	1	0	1	1	1	1	1
320	20	0	0.5	1	1	1	1	0.75	0	1	0.75	0.75	1	1
20	40	0	0.5	1	1	1	1	1	1	1	1	1	1	0.333333333333333
40	40	0	0.5	1	1	1	1	0.928571428571429	0.928571428571429	1	1	1	1	0.714285714285714
80	40	0	0.5	1	1	1	1	0.8125	0.625	1	0.9375	0.9375	1	1
160	40	0	0.5	1	1	1	1	0.8	0.133333333333333	1	0.866666666666667	0.8	1	1
320	40	0	0.5	1	1	1	1	0.454545454545455	0	0.818181818181818	0.545454545454545	0.454545454545455	1	1
20	80	0	0.5	1	1	1	1	0.823529411764706	1	1	1	1	1	0.0588235294117647
40	80	0	0.5	1	1	1	1	0.894736842105263	1	1	1	1	1	0.368421052631579
80	80	0	0.5	1	1	1	1	0.782608695652174	0.782608695652174	1	0.956521739130435	0.956521739130435	1	0.869565217391304
160	80	0	0.5	1	1	1	1	0.578947368421053	0.473684210526316	0.947368421052632	0.789473684210526	0.684210526315789	1	1
320	80	0	0.5	1	1	1	1	0.411764705882353	0.117647058823529	0.882352941176471	0.588235294117647	0.529411764705882	1	1
20	160	0	0.5	1	1	1	1	0.368421052631579	1	1	1	1	1	0
40	160	0	0.5	1	1	1	1	0.909090909090909	1	1	1	1	1	0.318181818181818
80	160	0	0.5	1	1	1	1	0.6	0.84	1	0.96	0.96	1	0.84
160	160	0	0.5	1	1	1	1	0.409090909090909	0.409090909090909	1	0.727272727272727	0.727272727272727	1	1
320	160	0	0.5	1	1	1	1	0.315789473684211	0.0526315789473684	0.789473684210526	0.526315789473684	0.526315789473684	1	1
20	320	0	0.5	1	1	1	1	0.210526315789474	1	1	1	1	1	0
40	320	0	0.5	1	1	1	1	0.909090909090909	1	1	1	1	1	0.272727272727273
80	320	0	0.5	1	1	1	1	0.56	1	1	1	1	1	0.84
160	320	0	0.5	1	1	1	1	0.0869565217391304	0.391304347826087	1	0.652173913043478	0.652173913043478	1	1
320	320	0	0.5	1	1	1	1	0.105263157894737	0.105263157894737	0.578947368421053	0.157894736842105	0.157894736842105	1	1
20	20	0.2	0.5	1	1	1	1	1	1	1	1	1	1	0.6
40	20	0.2	0.5	1	1	1	1	0.94	0.68	0.98	0.96	0.96	1	1
80	20	0.2	0.5	1	1	1	1	0.835443037974684	0.291139240506329	0.974683544303797	0.848101265822785	0.835443037974684	1	1
160	20	0.2	0.5	1	1	1	1	0.692771084337349	0	0.933734939759036	0.765060240963855	0.692771084337349	1	1
320	20	0.2	0.5	1	1	1	1	0.607594936708861	0	0.831223628691983	0.632911392405063	0.586497890295359	1	1
20	40	0.2	0.5	1	1	1	1	0.888888888888889	1	1	1	1	1	0.222222222222222
40	40	0.2	0.5	1	1	1	1	0.968421052631579	0.957894736842105	1	1	1	1	0.684210526315789
