n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
40	80	1	0	0.516616314199396	0.0251762336354481	0.48539778449144	0.516616314199396	0.00302114803625378	0.0161127895266868	0.178247734138973	0.0412890231621349	0.05337361530715	0.4269889224572	0
80	80	1	0	0.518	0.025	0.518	0.518	0.002	0.002	0.058	0.008	0.009	0.265	0
160	80	1	0	0.518	0.025	0.518	0.518	0	0	0.01	0.001	0.001	0.125	0
320	80	1	0	0.518	0.025	0.518	0.518	0	0	0.002	0	0	0.053	0
20	160	1	0	0.488584474885845	0.0251141552511416	0.148401826484018	0.488584474885845	0	0.0525114155251142	0.199771689497717	0.0605022831050228	0.0707762557077626	0.432648401826484	0
40	160	1	0	0.481369587109768	0.0221550855991944	0.380664652567976	0.481369587109768	0	0.00503524672708963	0.0785498489425982	0.014098690835851	0.0151057401812689	0.311178247734139	0
80	160	1	0	0.483	0.023	0.483	0.483	0	0	0.009	0	0	0.104	0
160	160	1	0	0.483	0.023	0.483	0.483	0	0	0	0	0	0.008	0
320	160	1	0	0.483	0.023	0.483	0.483	0	0	0	0	0	0	0
20	320	1	0	0.494292237442922	0.0182648401826484	0.0924657534246575	0.494292237442922	0	0.0228310502283105	0.11986301369863	0.0205479452054795	0.0365296803652968	0.412100456621005	0
40	320	1	0	0.494461228600201	0.0181268882175227	0.241691842900302	0.494461228600201	0	0.00503524672708963	0.0382678751258812	0.00604229607250755	0.0080563947633434	0.259818731117825	0
80	320	1	0	0.494	0.019	0.487	0.494	0	0	0	0	0	0.043	0
160	320	1	0	0.494	0.019	0.494	0.494	0	0	0	0	0	0.001	0
320	320	1	0	0.494	0.019	0.494	0.494	0	0	0	0	0	0	0
20	20	0	0.2	0.5	0.0952380952380952	0.428571428571429	0.5	0.380952380952381	0.380952380952381	0.5	0.5	0.5	0.5	0.0476190476190476
40	20	0	0.2	0.4375	0.0833333333333333	0.416666666666667	0.4375	0.4375	0.3125	0.4375	0.4375	0.4375	0.4375	0.0833333333333333
80	20	0	0.2	0.522727272727273	0	0.5	0.522727272727273	0.522727272727273	0.431818181818182	0.522727272727273	0.522727272727273	0.522727272727273	0.522727272727273	0.113636363636364
160	20	0	0.2	0.469387755102041	0.0204081632653061	0.469387755102041	0.469387755102041	0.469387755102041	0.36734693877551	0.469387755102041	0.469387755102041	0.469387755102041	0.469387755102041	0.224489795918367
320	20	0	0.2	0.511627906976744	0	0.488372093023256	0.511627906976744	0.511627906976744	0.255813953488372	0.511627906976744	0.511627906976744	0.511627906976744	0.511627906976744	0.348837209302326
20	40	0	0.2	0.380952380952381	0.0714285714285714	0.285714285714286	0.380952380952381	0.142857142857143	0.30952380952381	0.380952380952381	0.333333333333333	0.333333333333333	0.380952380952381	0.0238095238095238
40	40	0	0.2	0.541666666666667	0.0625	0.416666666666667	0.541666666666667	0.354166666666667	0.375	0.541666666666667	0.541666666666667	0.541666666666667	0.541666666666667	0
80	40	0	0.2	0.5	0.0227272727272727	0.431818181818182	0.5	0.5	0.454545454545455	0.5	0.5	0.5	0.5	0.0681818181818182
160	40	0	0.2	0.530612244897959	0.0816326530612245	0.510204081632653	0.530612244897959	0.530612244897959	0.36734693877551	0.530612244897959	0.530612244897959	0.530612244897959	0.530612244897959	0.224489795918367
320	40	0	0.2	0.488372093023256	0.0465116279069767	0.441860465116279	0.488372093023256	0.465116279069767	0.348837209302326	0.488372093023256	0.465116279069767	0.465116279069767	0.488372093023256	0.255813953488372
20	80	0	0.2	0.404761904761905	0.119047619047619	0.261904761904762	0.404761904761905	0.0476190476190476	0.30952380952381	0.404761904761905	0.357142857142857	0.380952380952381	0.404761904761905	0
40	80	0	0.2	0.416666666666667	0.104166666666667	0.333333333333333	0.416666666666667	0.166666666666667	0.291666666666667	0.416666666666667	0.395833333333333	0.395833333333333	0.416666666666667	0
80	80	0	0.2	0.545454545454545	0.0681818181818182	0.409090909090909	0.545454545454545	0.386363636363636	0.409090909090909	0.545454545454545	0.545454545454545	0.545454545454545	0.545454545454545	0.0681818181818182
160	80	0	0.2	0.510204081632653	0.0816326530612245	0.489795918367347	0.510204081632653	0.489795918367347	0.428571428571429	0.510204081632653	0.510204081632653	0.510204081632653	0.510204081632653	0.122448979591837
320	80	0	0.2	0.488372093023256	0.116279069767442	0.465116279069767	0.488372093023256	0.488372093023256	0.325581395348837	0.488372093023256	0.488372093023256	0.488372093023256	0.488372093023256	0.186046511627907
20	160	0	0.2	0.404761904761905	0.214285714285714	0.30952380952381	0.404761904761905	0	0.30952380952381	0.404761904761905	0.30952380952381	0.30952380952381	0.404761904761905	0
40	160	0	0.2	0.4375	0.208333333333333	0.395833333333333	0.4375	0.125	0.375	0.4375	0.395833333333333	0.395833333333333	0.4375	0.0208333333333333
80	160	0	0.2	0.590909090909091	0.25	0.522727272727273	0.590909090909091	0.386363636363636	0.522727272727273	0.590909090909091	0.568181818181818	0.568181818181818	0.590909090909091	0.0681818181818182
160	160	0	0.2	0.489795918367347	0.204081632653061	0.469387755102041	0.489795918367347	0.469387755102041	0.469387755102041	0.489795918367347	0.489795918367347	0.489795918367347	0.489795918367347	0.163265306122449
320	160	0	0.2	0.441860465116279	0.186046511627907	0.418604651162791	0.441860465116279	0.418604651162791	0.372093023255814	0.441860465116279	0.441860465116279	0.441860465116279	0.441860465116279	0.255813953488372
20	320	0	0.2	0.428571428571429	0.285714285714286	0.404761904761905	0.428571428571429	0	0.285714285714286	0.380952380952381	0.285714285714286	0.30952380952381	0.428571428571429	0
40	320	0	0.2	0.458333333333333	0.270833333333333	0.395833333333333	0.458333333333333	0.0208333333333333	0.333333333333333	0.4375	0.354166666666667	0.354166666666667	0.458333333333333	0
80	320	0	0.2	0.590909090909091	0.431818181818182	0.568181818181818	0.590909090909091	0.340909090909091	0.522727272727273	0.590909090909091	0.568181818181818	0.568181818181818	0.590909090909091	0
160	320	0	0.2	0.469387755102041	0.285714285714286	0.448979591836735	0.469387755102041	0.428571428571429	0.469387755102041	0.469387755102041	0.469387755102041	0.469387755102041	0.469387755102041	0.102040816326531
320	320	0	0.2	0.441860465116279	0.27906976744186	0.418604651162791	0.441860465116279	0.395348837209302	0.395348837209302	0.441860465116279	0.441860465116279	0.441860465116279	0.441860465116279	0.255813953488372
20	20	0.2	0.2	0.787878787878788	0.101010101010101	0.636363636363636	0.787878787878788	0.606060606060606	0.636363636363636	0.787878787878788	0.767676767676768	0.767676767676768	0.787878787878788	0.0404040404040404
40	20	0.2	0.2	0.72	0.113333333333333	0.64	0.72	0.72	0.64	0.72	0.72	0.72	0.72	0.16
80	20	0.2	0.2	0.793577981651376	0.110091743119266	0.76605504587156	0.793577981651376	0.788990825688073	0.637614678899083	0.793577981651376	0.793577981651376	0.788990825688073	0.793577981651376	0.302752293577982
160	20	0.2	0.2	0.730769230769231	0.0904977375565611	0.723981900452489	0.730769230769231	0.721719457013575	0.475113122171946	0.730769230769231	0.726244343891403	0.721719457013575	0.730769230769231	0.391402714932127
320	20	0.2	0.2	0.7425320056899	0.0995732574679943	0.741109530583215	0.7425320056899	0.718349928876245	0.352773826458037	0.738264580369844	0.722617354196302	0.718349928876245	0.7425320056899	0.469416785206259
20	40	0.2	0.2	0.757575757575758	0.171717171717172	0.484848484848485	0.757575757575758	0.303030303030303	0.555555555555556	0.747474747474748	0.707070707070707	0.737373737373737	0.757575757575758	0
40	40	0.2	0.2	0.826666666666667	0.153333333333333	0.62	0.826666666666667	0.613333333333333	0.646666666666667	0.826666666666667	0.813333333333333	0.82	0.826666666666667	0.08
80	40	0.2	0.2	0.802752293577982	0.13302752293578	0.743119266055046	0.802752293577982	0.784403669724771	0.651376146788991	0.802752293577982	0.798165137614679	0.798165137614679	0.802752293577982	0.197247706422018
160	40	0.2	0.2	0.798642533936652	0.117647058823529	0.782805429864253	0.798642533936652	0.794117647058823	0.619909502262443	0.798642533936652	0.796380090497738	0.796380090497738	0.798642533936652	0.296380090497738
320	40	0.2	0.2	0.819345661450925	0.14651493598862	0.813655761024182	0.819345661450925	0.810810810810811	0.499288762446657	0.819345661450925	0.813655761024182	0.812233285917496	0.819345661450925	0.453769559032717
20	80	0.2	0.2	0.898989898989899	0.181818181818182	0.535353535353535	0.898989898989899	0.0404040404040404	0.585858585858586	0.888888888888889	0.646464646464647	0.686868686868687	0.898989898989899	0
40	80	0.2	0.2	0.893333333333333	0.166666666666667	0.626666666666667	0.893333333333333	0.386666666666667	0.673333333333333	0.893333333333333	0.84	0.84	0.893333333333333	0.00666666666666667
80	80	0.2	0.2	0.912844036697248	0.23394495412844	0.821100917431193	0.912844036697248	0.752293577981651	0.756880733944954	0.908256880733945	0.885321100917431	0.885321100917431	0.912844036697248	0.119266055045872
160	80	0.2	0.2	0.902714932126697	0.208144796380091	0.884615384615385	0.902714932126697	0.850678733031674	0.733031674208145	0.902714932126697	0.889140271493213	0.889140271493213	0.902714932126697	0.237556561085973
