n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	d2.scp1	big2
80	320	0.2	0	1	0.0281124497991968	0.156626506024096	0.497991967871486	0.00401606425702811	0.208835341365462	0.746987951807229	0.293172690763052	0.309236947791165	0.991967871485944	0.0562248995983936	0
160	320	0.2	0	1	0.0356347438752784	0.32293986636971	0.501113585746102	0.0512249443207127	0.191536748329621	0.783964365256125	0.356347438752784	0.369710467706013	0.99109131403118	0.309576837416481	0
320	320	0.2	0	1	0.0487804878048781	0.601147776183644	0.532281205164993	0.199426111908178	0.200860832137733	0.799139167862267	0.440459110473458	0.441893830703013	0.981348637015782	0.532281205164993	0.00717360114777618
20	20	0.5	0	1	0.0401069518716578	0.401069518716578	0.532085561497326	0.262032085561497	0.280748663101604	0.879679144385027	0.524064171122995	0.566844919786096	0.994652406417112	0.532085561497326	0.0106951871657754
40	20	0.5	0	1	0.0451505016722408	0.687290969899666	0.525083612040134	0.48494983277592	0.290969899665552	0.889632107023411	0.632107023411371	0.650501672240803	0.998327759197324	0.525083612040134	0.0384615384615385
80	20	0.5	0	1	0.0348706411698538	0.90888638920135	0.525309336332958	0.602924634420697	0.258717660292463	0.885264341957255	0.683914510686164	0.695163104611924	0.998875140607424	0.525309336332958	0.0641169853768279
160	20	0.5	0	1	0.0361809045226131	0.991959798994975	0.528643216080402	0.667336683417085	0.208040201005025	0.858291457286432	0.704522613065327	0.710552763819095	0.997989949748744	0.528643216080402	0.0743718592964824
320	20	0.5	0	1	0.036	1	0.527	0.672	0.137	0.826	0.688	0.696	0.997	0.527	0.066
20	40	0.5	0	1	0.0508021390374332	0.245989304812834	0.475935828877005	0.0508021390374332	0.224598930481283	0.770053475935829	0.342245989304813	0.39572192513369	0.975935828877005	0.27807486631016	0
40	40	0.5	0	1	0.0501672240802676	0.486622073578595	0.491638795986622	0.214046822742475	0.22742474916388	0.802675585284281	0.446488294314381	0.468227424749164	0.986622073578595	0.491638795986622	0.00501672240802676
80	40	0.5	0	1	0.046119235095613	0.813273340832396	0.493813273340832	0.347581552305962	0.199100112485939	0.799775028121485	0.506186726659168	0.517435320584927	0.985376827896513	0.493813273340832	0.0123734533183352
160	40	0.5	0	1	0.0462311557788945	0.985929648241206	0.495477386934673	0.406030150753769	0.136683417085427	0.752763819095477	0.493467336683417	0.498492462311558	0.981909547738693	0.495477386934673	0.0190954773869347
320	40	0.5	0	1	0.047	1	0.496	0.398	0.08	0.665	0.443	0.448	0.974	0.496	0.018
20	80	0.5	0	1	0.0508021390374332	0.144385026737968	0.46524064171123	0.0053475935828877	0.192513368983957	0.671122994652406	0.235294117647059	0.275401069518717	0.962566844919786	0.0614973262032086	0
40	80	0.5	0	1	0.0535117056856187	0.326086956521739	0.459866220735786	0.0434782608695652	0.168896321070234	0.698996655518395	0.287625418060201	0.306020066889632	0.974916387959866	0.297658862876254	0
80	80	0.5	0	1	0.0517435320584927	0.656917885264342	0.47244094488189	0.111361079865017	0.116985376827897	0.637795275590551	0.305961754780652	0.310461192350956	0.962879640044994	0.47244094488189	0.00224971878515186
160	80	0.5	0	1	0.050251256281407	0.95678391959799	0.465326633165829	0.163819095477387	0.0703517587939698	0.5678391959799	0.260301507537688	0.266331658291457	0.910552763819095	0.465326633165829	0.00402010050251256
320	80	0.5	0	1	0.05	1	0.467	0.14	0.027	0.416	0.19	0.195	0.864	0.467	0.004
20	160	0.5	0	1	0.0508021390374332	0.122994652406417	0.470588235294118	0	0.125668449197861	0.542780748663102	0.141711229946524	0.160427807486631	0.981283422459893	0.00267379679144385	0
40	160	0.5	0	1	0.0418060200668896	0.197324414715719	0.496655518394649	0.00167224080267559	0.107023411371237	0.543478260869565	0.175585284280936	0.193979933110368	0.95819397993311	0.0702341137123746	0
80	160	0.5	0	1	0.0449943757030371	0.447694038245219	0.481439820022497	0.0247469066366704	0.0843644544431946	0.487064116985377	0.16310461192351	0.168728908886389	0.893138357705287	0.289088863892013	0.00112485939257593
160	160	0.5	0	1	0.0472361809045226	0.871356783919598	0.488442211055276	0.0381909547738693	0.0381909547738693	0.344723618090452	0.111557788944724	0.11356783919598	0.792964824120603	0.488442211055276	0
320	160	0.5	0	1	0.047	1	0.488	0.019	0.007	0.182	0.044	0.045	0.597	0.488	0
20	320	0.5	0	1	0.0347593582887701	0.0748663101604278	0.497326203208556	0	0.0989304812834225	0.449197860962567	0.0962566844919786	0.114973262032086	0.967914438502674	0	0
40	320	0.5	0	1	0.0468227424749164	0.132107023411371	0.505016722408027	0	0.0752508361204013	0.438127090301003	0.107023411371237	0.120401337792642	0.934782608695652	0.00668896321070234	0
80	320	0.5	0	1	0.0416197975253093	0.323959505061867	0.521934758155231	0.00112485939257593	0.0539932508436445	0.326209223847019	0.0877390326209224	0.094488188976378	0.854893138357705	0.0809898762654668	0
160	320	0.5	0	1	0.0412060301507538	0.728643216080402	0.516582914572864	0.00402010050251256	0.0160804020100503	0.190954773869347	0.0422110552763819	0.04321608040201	0.631155778894472	0.321608040201005	0
320	320	0.5	0	1	0.041	0.998	0.517	0.001	0.001	0.047	0.005	0.005	0.305	0.517	0
20	20	0.8	0	1	0.0305232558139535	0.504360465116279	0.537790697674419	0.168604651162791	0.20203488372093	0.82703488372093	0.417151162790698	0.475290697674419	0.986918604651163	0.537790697674419	0.00581395348837209
40	20	0.8	0	1	0.0358649789029536	0.833333333333333	0.528481012658228	0.291139240506329	0.165611814345992	0.776371308016878	0.438818565400844	0.476793248945148	0.981012658227848	0.528481012658228	0.0158227848101266
80	20	0.8	0	1	0.0361083249749248	0.996990972918756	0.527582748244734	0.325977933801404	0.0882647943831495	0.67703109327984	0.418254764292879	0.444332998996991	0.9679037111334	0.527582748244734	0.0150451354062187
160	20	0.8	0	1	0.036	1	0.527	0.316	0.045	0.578	0.354	0.383	0.953	0.527	0.01
320	20	0.8	0	1	0.036	1	0.527	0.308	0.024	0.505	0.331	0.358	0.943	0.527	0.01
20	40	0.8	0	1	0.0421511627906977	0.311046511627907	0.481104651162791	0.0334302325581395	0.140988372093023	0.638081395348837	0.234011627906977	0.280523255813953	0.956395348837209	0.277616279069767	0.00145348837209302
40	40	0.8	0	1	0.0485232067510548	0.678270042194093	0.490506329113924	0.112869198312236	0.119198312236287	0.605485232067511	0.261603375527426	0.284810126582278	0.934599156118143	0.490506329113924	0.00210970464135021
80	40	0.8	0	1	0.0471414242728185	0.979939819458375	0.497492477432297	0.0952858575727182	0.0421263791374122	0.444332998996991	0.17753259779338	0.19358074222668	0.864593781344032	0.497492477432297	0.00200601805416249
160	40	0.8	0	1	0.047	1	0.496	0.074	0.013	0.302	0.118	0.135	0.783	0.496	0.001
320	40	0.8	0	1	0.047	1	0.496	0.063	0.004	0.207	0.08	0.09	0.728	0.496	0.001
20	80	0.8	0	1	0.0494186046511628	0.177325581395349	0.453488372093023	0.00145348837209302	0.0828488372093023	0.495639534883721	0.122093023255814	0.152616279069767	0.934593023255814	0.0523255813953488	0
40	80	0.8	0	1	0.0506329113924051	0.463080168776371	0.457805907172996	0.0210970464135021	0.0643459915611814	0.413502109704641	0.129746835443038	0.143459915611814	0.858649789029536	0.289029535864979	0.00105485232067511
80	80	0.8	0	1	0.0501504513540622	0.928786359077232	0.46740220661986	0.0240722166499498	0.0240722166499498	0.220661985957874	0.0591775325977934	0.0651955867602808	0.648946840521565	0.46740220661986	0.00100300902708124
160	80	0.8	0	1	0.05	1	0.467	0.006	0.001	0.076	0.014	0.015	0.439	0.467	0
320	80	0.8	0	1	0.05	1	0.467	0.002	0.001	0.038	0.005	0.006	0.289	0.467	0
20	160	0.8	0	1	0.0552325581395349	0.126453488372093	0.489825581395349	0	0.0770348837209302	0.370639534883721	0.0828488372093023	0.113372093023256	0.915697674418605	0.00436046511627907	0
40	160	0.8	0	1	0.04957805907173	0.293248945147679	0.489451476793249	0.00105485232067511	0.0411392405063291	0.268987341772152	0.0622362869198312	0.069620253164557	0.793248945147679	0.0770042194092827	0
80	160	0.8	0	1	0.0471414242728185	0.775325977933801	0.487462387161484	0.00100300902708124	0.00902708124373119	0.0942828485456369	0.0170511534603811	0.0180541624874624	0.437311935807422	0.293881644934804	0
160	160	0.8	0	1	0.047	0.998	0.488	0	0	0.017	0.001	0.001	0.118	0.488	0
320	160	0.8	0	1	0.047	1	0.488	0	0	0	0	0	0.038	0.488	0
20	320	0.8	0	1	0.0392441860465116	0.0799418604651163	0.513081395348837	0	0.0406976744186047	0.268895348837209	0.0377906976744186	0.063953488372093	0.918604651162791	0	0
40	320	0.8	0	1	0.0432489451476793	0.205696202531646	0.526371308016878	0	0.0242616033755274	0.171940928270042	0.0348101265822785	0.0464135021097046	0.734177215189873	0.00421940928270042	0
80	320	0.8	0	1	0.041123370110331	0.563691073219659	0.517552657973922	0	0.00200601805416249	0.0361083249749248	0.00601805416248746	0.00601805416248746	0.292878635907723	0.0812437311935807	0
160	320	0.8	0	1	0.041	0.976	0.517	0	0	0	0	0	0.028	0.322	0
320	320	0.8	0	1	0.041	1	0.517	0	0	0	0	0	0.001	0.517	0
20	20	1	0	1	0.0327485380116959	0.580116959064327	0.514619883040936	0.123976608187135	0.147368421052632	0.697076023391813	0.323976608187135	0.375438596491228	0.945029239766082	0.514619883040936	0.00701754385964912
40	20	1	0	1	0.0364004044489383	0.946410515672396	0.524772497472194	0.157735085945399	0.0738119312436805	0.597573306370071	0.262891809908999	0.30535894843276	0.928210313447927	0.524772497472194	0.0070778564206269
80	20	1	0	1	0.036	1	0.527	0.153	0.031	0.448	0.212	0.238	0.893	0.527	0.003
160	20	1	0	1	0.036	1	0.527	0.138	0.012	0.343	0.168	0.186	0.856	0.527	0.004
320	20	1	0	1	0.036	1	0.527	0.132	0.006	0.268	0.143	0.163	0.854	0.527	0
20	40	1	0	1	0.0514619883040936	0.384795321637427	0.492397660818713	0.0198830409356725	0.095906432748538	0.526315789473684	0.164912280701754	0.201169590643275	0.892397660818713	0.293567251461988	0
40	40	1	0	1	0.0465116279069767	0.859453993933266	0.49747219413549	0.0333670374115268	0.0364004044489383	0.375126390293225	0.102123356926188	0.120323559150657	0.803842264914055	0.49747219413549	0
80	40	1	0	1	0.047	0.999	0.496	0.029	0.011	0.201	0.056	0.06	0.618	0.496	0
160	40	1	0	1	0.047	1	0.496	0.015	0	0.095	0.028	0.031	0.509	0.496	0
320	40	1	0	1	0.047	1	0.496	0.012	0	0.056	0.016	0.018	0.429	0.496	0
20	80	1	0	1	0.0491228070175439	0.230409356725146	0.478362573099415	0.00350877192982456	0.0690058479532164	0.364912280701754	0.0888888888888889	0.112280701754386	0.863157894736842	0.0654970760233918	0
40	80	1	0	1	0.0485338725985844	0.641051567239636	0.466127401415571	0.0070778564206269	0.0222446916076845	0.182002022244692	0.0374115267947422	0.0404448938321537	0.620829120323559	0.291203235591507	0
80	80	1	0	1	0.05	0.988	0.467	0.003	0.003	0.058	0.012	0.015	0.305	0.467	0
160	80	1	0	1	0.05	1	0.467	0	0	0.011	0.001	0.002	0.125	0.467	0
320	80	1	0	1	0.05	1	0.467	0	0	0.002	0	0	0.05	0.467	0
20	160	1	0	1	0.0502923976608187	0.140350877192982	0.485380116959064	0	0.0409356725146199	0.246783625730994	0.0467836257309941	0.0596491228070175	0.815204678362573	0.00233918128654971	0
40	160	1	0	1	0.0475227502527806	0.406471183013145	0.48938321536906	0	0.00910010111223458	0.0758341759352882	0.0161779575328615	0.019211324570273	0.493427704752275	0.076845298281092	0
80	160	1	0	1	0.047	0.912	0.488	0	0.001	0.013	0.001	0.001	0.133	0.293	0
160	160	1	0	1	0.047	1	0.488	0	0	0	0	0	0.008	0.488	0
320	160	1	0	1	0.047	1	0.488	0	0	0	0	0	0.001	0.488	0
20	320	1	0	1	0.0421052631578947	0.0994152046783626	0.527485380116959	0	0.0280701754385965	0.175438596491228	0.0269005847953216	0.0362573099415205	0.812865497076023	0	0
40	320	1	0	1	0.0414560161779575	0.273003033367037	0.517694641051567	0	0.00808897876643074	0.051567239635996	0.0121334681496461	0.0151668351870576	0.41051567239636	0.00404448938321537	0
80	320	1	0	1	0.041	0.747	0.517	0	0	0.003	0.001	0.001	0.059	0.081	0
160	320	1	0	1	0.041	1	0.517	0	0	0	0	0	0.002	0.322	0
320	320	1	0	1	0.041	1	0.517	0	0	0	0	0	0	0.517	0
20	20	0	0.2	1	0.0833333333333333	0.444444444444444	0.472222222222222	0.361111111111111	0.388888888888889	0.888888888888889	0.638888888888889	0.666666666666667	1	0.472222222222222	0.0277777777777778
40	20	0	0.2	1	0.0212765957446809	0.425531914893617	0.531914893617021	0.574468085106383	0.446808510638298	0.936170212765957	0.74468085106383	0.74468085106383	1	0.531914893617021	0.0425531914893617
80	20	0	0.2	1	0.06	0.58	0.4	0.68	0.34	0.92	0.76	0.76	1	0.4	0.14
160	20	0	0.2	1	0.106382978723404	0.702127659574468	0.48936170212766	0.829787234042553	0.319148936170213	0.978723404255319	0.851063829787234	0.851063829787234	1	0.48936170212766	0.297872340425532
320	20	0	0.2	1	0.121951219512195	0.902439024390244	0.536585365853659	0.902439024390244	0.170731707317073	0.975609756097561	0.926829268292683	0.902439024390244	1	0.536585365853659	0.414634146341463
20	40	0	0.2	1	0.166666666666667	0.333333333333333	0.527777777777778	0.166666666666667	0.361111111111111	0.888888888888889	0.555555555555556	0.555555555555556	1	0.388888888888889	0
40	40	0	0.2	1	0.127659574468085	0.340425531914894	0.531914893617021	0.382978723404255	0.382978723404255	0.851063829787234	0.574468085106383	0.595744680851064	1	0.531914893617021	0.0425531914893617
80	40	0	0.2	1	0.12	0.44	0.36	0.4	0.2	0.84	0.56	0.58	0.98	0.36	0.08
160	40	0	0.2	1	0.0638297872340425	0.595744680851064	0.468085106382979	0.723404255319149	0.382978723404255	0.936170212765957	0.787234042553192	0.787234042553192	1	0.468085106382979	0.191489361702128
320	40	0	0.2	1	0.195121951219512	0.75609756097561	0.560975609756098	0.829268292682927	0.268292682926829	0.878048780487805	0.829268292682927	0.829268292682927	1	0.560975609756098	0.365853658536585
20	80	0	0.2	1	0.25	0.277777777777778	0.472222222222222	0.0555555555555556	0.333333333333333	0.805555555555556	0.388888888888889	0.472222222222222	1	0.166666666666667	0
40	80	0	0.2	1	0.234042553191489	0.404255319148936	0.51063829787234	0.276595744680851	0.48936170212766	0.74468085106383	0.553191489361702	0.553191489361702	0.978723404255319	0.425531914893617	0.0425531914893617
80	80	0	0.2	1	0.24	0.34	0.4	0.28	0.3	0.76	0.42	0.42	0.96	0.4	0.02
160	80	0	0.2	1	0.234042553191489	0.553191489361702	0.531914893617021	0.531914893617021	0.48936170212766	0.851063829787234	0.659574468085106	0.659574468085106	0.978723404255319	0.531914893617021	0.212765957446809
320	80	0	0.2	1	0.170731707317073	0.707317073170732	0.658536585365854	0.75609756097561	0.560975609756098	0.902439024390244	0.75609756097561	0.75609756097561	1	0.658536585365854	0.390243902439024
20	160	0	0.2	1	0.361111111111111	0.472222222222222	0.638888888888889	0	0.416666666666667	0.722222222222222	0.416666666666667	0.472222222222222	1	0.0833333333333333	0
40	160	0	0.2	1	0.553191489361702	0.468085106382979	0.553191489361702	0.170212765957447	0.48936170212766	0.638297872340426	0.48936170212766	0.531914893617021	0.978723404255319	0.446808510638298	0
80	160	0	0.2	1	0.46	0.36	0.38	0.24	0.3	0.52	0.34	0.34	0.9	0.32	0.02
160	160	0	0.2	1	0.595744680851064	0.51063829787234	0.553191489361702	0.51063829787234	0.51063829787234	0.702127659574468	0.617021276595745	0.617021276595745	0.893617021276596	0.553191489361702	0.170212765957447
320	160	0	0.2	1	0.390243902439024	0.585365853658537	0.585365853658537	0.585365853658537	0.48780487804878	0.804878048780488	0.634146341463415	0.634146341463415	0.975609756097561	0.585365853658537	0.341463414634146
20	320	0	0.2	1	0.722222222222222	0.75	0.638888888888889	0	0.444444444444444	0.666666666666667	0.444444444444444	0.472222222222222	1	0	0
40	320	0	0.2	1	0.659574468085106	0.638297872340426	0.553191489361702	0	0.48936170212766	0.574468085106383	0.48936170212766	0.48936170212766	0.978723404255319	0.212765957446809	0
80	320	0	0.2	1	0.68	0.46	0.4	0.14	0.38	0.5	0.4	0.42	0.9	0.36	0
160	320	0	0.2	1	0.659574468085106	0.48936170212766	0.553191489361702	0.425531914893617	0.531914893617021	0.617021276595745	0.553191489361702	0.553191489361702	0.914893617021277	0.531914893617021	0.106382978723404
320	320	0	0.2	1	0.658536585365854	0.609756097560976	0.634146341463415	0.51219512195122	0.51219512195122	0.682926829268293	0.658536585365854	0.658536585365854	0.902439024390244	0.634146341463415	0.341463414634146
20	20	0.2	0.2	1	0.103092783505155	0.515463917525773	0.701030927835051	0.525773195876289	0.56701030927835	0.969072164948454	0.77319587628866	0.793814432989691	1	0.701030927835051	0.0309278350515464
40	20	0.2	0.2	1	0.078740157480315	0.669291338582677	0.645669291338583	0.716535433070866	0.543307086614173	0.968503937007874	0.803149606299213	0.803149606299213	1	0.645669291338583	0.110236220472441
80	20	0.2	0.2	1	0.104417670682731	0.823293172690763	0.730923694779116	0.875502008032129	0.534136546184739	0.979919678714859	0.927710843373494	0.927710843373494	1	0.730923694779116	0.253012048192771
160	20	0.2	0.2	1	0.0957683741648107	0.910913140311804	0.717149220489978	0.926503340757238	0.452115812917595	0.988864142538975	0.942093541202673	0.939866369710468	1	0.717149220489978	0.371937639198218
320	20	0.2	0.2	1	0.0946915351506456	0.962697274031564	0.741750358680057	0.954088952654232	0.373027259684362	0.988522238163558	0.959827833572453	0.954088952654232	1	0.741750358680057	0.460545193687231
20	40	0.2	0.2	1	0.103092783505155	0.505154639175258	0.804123711340206	0.268041237113402	0.587628865979381	0.969072164948454	0.814432989690722	0.814432989690722	1	0.597938144329897	0.0309278350515464
40	40	0.2	0.2	1	0.125984251968504	0.677165354330709	0.795275590551181	0.559055118110236	0.574803149606299	0.992125984251969	0.858267716535433	0.881889763779528	1	0.795275590551181	0.078740157480315
80	40	0.2	0.2	1	0.112449799196787	0.827309236947791	0.839357429718876	0.855421686746988	0.686746987951807	0.987951807228916	0.919678714859438	0.919678714859438	1	0.839357429718876	0.184738955823293
160	40	0.2	0.2	1	0.10467706013363	0.913140311804009	0.835189309576837	0.930957683741648	0.654788418708241	0.993318485523385	0.964365256124722	0.959910913140312	1	0.835189309576837	0.32293986636971
320	40	0.2	0.2	1	0.121951219512195	0.975609756097561	0.817790530846485	0.946915351506456	0.461979913916786	0.989956958393113	0.955523672883788	0.954088952654232	1	0.817790530846485	0.426111908177905
20	80	0.2	0.2	1	0.298969072164948	0.587628865979381	0.855670103092783	0.0618556701030928	0.618556701030928	0.958762886597938	0.690721649484536	0.731958762886598	1	0.45360824742268	0
40	80	0.2	0.2	1	0.251968503937008	0.771653543307087	0.921259842519685	0.440944881889764	0.755905511811024	0.984251968503937	0.866141732283465	0.881889763779528	1	0.818897637795276	0.015748031496063
80	80	0.2	0.2	1	0.265060240963855	0.827309236947791	0.899598393574297	0.751004016064257	0.763052208835341	0.987951807228916	0.903614457831325	0.907630522088353	1	0.899598393574297	0.1285140562249
160	80	0.2	0.2	1	0.247216035634744	0.908685968819599	0.888641425389755	0.870824053452116	0.723830734966592	0.993318485523385	0.948775055679287	0.948775055679287	1	0.888641425389755	0.287305122494432
320	80	0.2	0.2	1	0.258249641319943	0.972740315638451	0.902439024390244	0.925394548063128	0.624103299856528	0.992826398852224	0.949784791965567	0.951219512195122	1	0.902439024390244	0.426111908177905
