n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	20	0	0	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.0142276422764228	0.00813008130081301	0.00609756097560976
40	20	0	0	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.0282828282828283	0.00404040404040404	0.0242424242424242
80	20	0	0	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.00967117988394584	0.0270793036750484	0.0154738878143133	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0270793036750484	0.0251450676982592	0.0270793036750484	0.0270793036750484	0.0270793036750484	0	0.0270793036750484
160	20	0	0	0.0183299389002037	0.0183299389002037	0.0183299389002037	0.0183299389002037	0.0162932790224033	0.00203665987780041	0.0183299389002037	0.00203665987780041	0.0183299389002037	0.0162932790224033	0.0162932790224033	0.0183299389002037	0.0183299389002037	0.0162932790224033	0.0162932790224033	0.0183299389002037	0.0162932790224033	0.0183299389002037	0.00203665987780041	0.0183299389002037	0.00610997963340122	0.0183299389002037	0.00814663951120163	0.0183299389002037	0.00814663951120163	0.0183299389002037	0	0.0183299389002037
320	20	0	0	0.0204841713221601	0.0204841713221601	0.0204841713221601	0.0204841713221601	0.0148975791433892	0	0.0204841713221601	0	0.0204841713221601	0.0167597765363128	0.0186219739292365	0.0204841713221601	0.0186219739292365	0.0167597765363128	0.0148975791433892	0.0204841713221601	0.0186219739292365	0.0204841713221601	0	0.0204841713221601	0	0.0204841713221601	0.0130353817504655	0.0204841713221601	0.0130353817504655	0.0204841713221601	0	0.0204841713221601
20	40	0	0	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0182926829268293	0.0182926829268293	0.0182926829268293	0.0203252032520325	0.0182926829268293	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0182926829268293	0.0182926829268293	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0.0203252032520325	0
40	40	0	0	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0323232323232323	0.0181818181818182	0.0141414141414141
80	40	0	0	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0154738878143133	0.0193423597678917	0.0174081237911025	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0193423597678917	0.0174081237911025	0.0193423597678917	0.0193423597678917	0.0193423597678917	0	0.0193423597678917
160	40	0	0	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0122199592668024	0.0346232179226069	0.0203665987780041	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0346232179226069	0.0285132382892057	0.0346232179226069	0.0305498981670061	0.0346232179226069	0	0.0346232179226069
320	40	0	0	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0	0.0297951582867784	0	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.0297951582867784	0.00186219739292365	0.0297951582867784	0.0130353817504655	0.0297951582867784	0.00931098696461825	0.0297951582867784	0.00931098696461825	0.0297951582867784	0	0.0297951582867784
