n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	20	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.533333333333333	0.466666666666667
40	20	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0833333333333333	0.916666666666667
80	20	0	0	1	1	1	1	1	0.266666666666667	1	0.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.933333333333333	1	1	1	0	1
160	20	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0.125	1	0.375	1	0.375	1	0	1
320	20	0	0	1	1	1	1	0.923076923076923	0	1	0	1	0.923076923076923	0.923076923076923	1	1	0.923076923076923	0.846153846153846	1	0.923076923076923	1	0	1	0	1	0.538461538461538	1	0.538461538461538	1	0	1
20	40	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
40	40	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.625
80	40	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0769230769230769	0.923076923076923
160	40	0	0	1	1	1	1	0.857142857142857	0.142857142857143	1	0.142857142857143	1	0.857142857142857	1	1	1	0.857142857142857	0.857142857142857	1	1	1	1	1	1	1	0.714285714285714	1	0.857142857142857	1	0	1
320	40	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0.454545454545455	1	0.454545454545455	1	0.545454545454545	1	0	1
20	80	0	0	1	1	1	1	0.0909090909090909	1	0.363636363636364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
40	80	0	0	1	1	1	1	0.923076923076923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
80	80	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333333333	0.666666666666667
160	80	0	0	1	1	1	1	1	0.846153846153846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.923076923076923	1	1	1	0	1
320	80	0	0	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9	1	1	1	0	1
20	160	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.333333333333333	1	0.533333333333333	1	0.6	1	0.666666666666667	1	0
40	160	0	0	1	1	1	1	0.363636363636364	1	0.636363636363636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
80	160	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.916666666666667	0.0833333333333333
160	160	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6	0.4
320	160	0	0	1	1	1	1	1	0.916666666666667	1	0.916666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0833333333333333	0.916666666666667
20	320	0	0	1	1	1	1	0	0.875	0	1	0.9375	1	0.9375	1	1	0.875	0.875	0.9375	1	1	1	0	1	0	1	0.5625	1	0.5625	1	0
40	320	0	0	1	1	1	1	0	0.875	0	1	0.9375	1	0.9375	1	1	0.9375	0.9375	0.9375	1	1	1	0.3125	1	0.75	1	0.6875	1	0.6875	1	0
80	320	0	0	1	1	1	1	0.384615384615385	0.923076923076923	0.461538461538462	1	1	1	1	1	1	0.923076923076923	0.923076923076923	1	1	1	1	1	1	1	1	0.846153846153846	1	0.846153846153846	1	0
160	320	0	0	1	1	1	1	0.941176470588235	0.941176470588235	0.941176470588235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.941176470588235	0.0588235294117647
320	320	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.705882352941177	0.294117647058824
20	20	0.2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.3125	0.6875
40	20	0.2	0	1	1	1	1	1	0.885714285714286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971428571428571	1	1	1	0.0857142857142857	0.914285714285714
80	20	0.2	0	1	1	1	1	0.94	0.34	1	0.48	1	0.98	1	1	1	0.96	0.94	1	1	1	1	1	1	1	0.74	1	0.84	1	0	1
160	20	0.2	0	1	1	1	1	0.882352941176471	0.0196078431372549	1	0.0294117647058824	1	0.950980392156863	0.990196078431373	1	1	0.92156862745098	0.882352941176471	1	0.980392156862745	1	0.490196078431373	1	0.725490196078431	1	0.176470588235294	1	0.284313725490196	1	0	1
320	20	0.2	0	1	1	1	1	0.827777777777778	0	1	0	1	0.877777777777778	0.961111111111111	1	0.972222222222222	0.866666666666667	0.8	1	0.9	1	0.0388888888888889	1	0.0611111111111111	1	0	1	0.00555555555555556	1	0	1
20	40	0.2	0	1	1	1	1	0.833333333333333	0.966666666666667	0.933333333333333	1	1	1	1	1	1	0.966666666666667	0.966666666666667	1	1	1	1	1	1	1	1	0.933333333333333	1	0.966666666666667	0.966666666666667	0.0333333333333333
40	40	0.2	0	1	1	1	1	0.974358974358974	0.974358974358974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.974358974358974	1	1	0.538461538461538	0.461538461538462
80	40	0.2	0	1	1	1	1	1	0.96551724137931	1	0.982758620689655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96551724137931	1	1	1	0.0517241379310345	0.948275862068966
160	40	0.2	0	1	1	1	1	0.98	0.43	1	0.56	1	0.99	1	1	1	0.98	0.98	1	0.99	1	1	1	1	1	0.7	1	0.84	1	0.03	0.97
320	40	0.2	0	1	1	1	1	0.948275862068966	0.0747126436781609	1	0.0919540229885057	1	0.977011494252874	0.994252873563218	1	1	0.96551724137931	0.959770114942529	1	0.988505747126437	1	0.660919540229885	1	0.85632183908046	1	0.28735632183908	1	0.396551724137931	1	0	1
