n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	20	0	0	0.558521560574949	0.0308008213552361	0.31006160164271	0.558521560574949	0.338809034907598	0.388090349075975	0.537987679671458	0.554414784394251	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.540041067761807	0.544147843942505	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.558521560574949	0.505133470225873	0.558521560574949	0.558521560574949	0.558521560574949	0.0308008213552361
40	20	0	0	0.5	0.0232558139534884	0.375968992248062	0.5	0.482558139534884	0.405038759689922	0.5	0.468992248062016	0.5	0.5	0.5	0.5	0.5	0.498062015503876	0.498062015503876	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.492248062015504	0.5	0.5	0.465116279069767	0.0581395348837209
80	20	0	0	0.479846449136276	0.0287907869481766	0.433781190019194	0.479846449136276	0.479846449136276	0.408829174664108	0.479846449136276	0.445297504798464	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.479846449136276	0.381957773512476	0.126679462571977
160	20	0	0	0.477582846003899	0.0155945419103314	0.461988304093567	0.477582846003899	0.477582846003899	0.366471734892788	0.477582846003899	0.380116959064327	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.477582846003899	0.0721247563352826	0.477582846003899	0.0682261208576998	0.477582846003899	0.471734892787524	0.477582846003899	0.477582846003899	0.477582846003899	0.306042884990253	0.187134502923977
320	20	0	0	0.493647912885662	0.0235934664246824	0.491833030852995	0.493647912885662	0.493647912885662	0.339382940108893	0.493647912885662	0.355716878402904	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.493647912885662	0.0235934664246824	0.493647912885662	0.0235934664246824	0.493647912885662	0.468239564428312	0.493647912885662	0.475499092558984	0.493647912885662	0.270417422867514	0.246823956442831
20	40	0	0	0.486652977412731	0.0225872689938398	0.186858316221766	0.486652977412731	0.0944558521560575	0.316221765913758	0.176591375770021	0.486652977412731	0.484599589322382	0.486652977412731	0.486652977412731	0.486652977412731	0.486652977412731	0.414784394250513	0.437371663244353	0.486652977412731	0.486652977412731	0.486652977412731	0.486652977412731	0.275154004106776	0.486652977412731	0.486652977412731	0.486652977412731	0.334702258726899	0.486652977412731	0.455852156057495	0.486652977412731	0.0225872689938398
40	40	0	0	0.492248062015504	0.0155038759689922	0.292635658914729	0.492248062015504	0.341085271317829	0.358527131782946	0.48062015503876	0.486434108527132	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.48062015503876	0.486434108527132	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.492248062015504	0.451550387596899	0.492248062015504	0.492248062015504	0.492248062015504	0.0155038759689922
80	40	0	0	0.495201535508637	0.0249520153550864	0.385796545105566	0.495201535508637	0.485604606525912	0.385796545105566	0.495201535508637	0.466410748560461	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.493282149712092	0.493282149712092	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.495201535508637	0.489443378119002	0.495201535508637	0.495201535508637	0.476007677543186	0.0441458733205374
160	40	0	0	0.49317738791423	0.01364522417154	0.458089668615984	0.49317738791423	0.491228070175439	0.43859649122807	0.49317738791423	0.469785575048733	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.491228070175439	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.49317738791423	0.491228070175439	0.49317738791423	0.49317738791423	0.391812865497076	0.115009746588694
320	40	0	0	0.459165154264973	0.0199637023593466	0.451905626134301	0.459165154264973	0.459165154264973	0.381125226860254	0.459165154264973	0.395644283121597	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.0780399274047187	0.459165154264973	0.0653357531760436	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.459165154264973	0.308529945553539	0.17059891107078
20	80	0	0	0.503080082135524	0.0225872689938398	0.151950718685832	0.503080082135524	0.0225872689938398	0.291581108829569	0.0225872689938398	0.503080082135524	0.449691991786448	0.503080082135524	0.492813141683778	0.503080082135524	0.503080082135524	0.35523613963039	0.388090349075975	0.480492813141684	0.503080082135524	0.503080082135524	0.503080082135524	0.0657084188911704	0.503080082135524	0.256673511293634	0.503080082135524	0.260780287474333	0.503080082135524	0.28952772073922	0.503080082135524	0.0225872689938398
