near	d1	n2	fpr	fnr
0.1	0.8	200	0.0750522467480065	0.000146446964301192
0.1	0.8	250	0.0679925847584566	0
0.1	0.8	300	0.079195652590947	0
0.1	0.8	350	0.11395225569847	0
0.1	0.8	400	0.152330616389497	0
0.1	0.8	450	0.175187534115444	0
0.1	0.8	500	0.19514254771146	0.000192768249598547
0.1	0.9	50	0.0165085270104066	0.00955867937255545
0.1	0.9	100	0.0501924634311953	0.00481291852689031
0.1	0.9	150	0.074445571546117	0.00154598896293079
0.1	0.9	200	0.0750522467480065	0
0.1	0.9	250	0.0679925847584566	0
0.1	0.9	300	0.079195652590947	0
0.1	0.9	350	0.11395225569847	0
0.1	0.9	400	0.152330616389497	0
0.1	0.9	450	0.175187534115444	0
0.1	0.9	500	0.19514254771146	9.12334745118574e-05
0.1	1	50	0.0165085270104066	0.00419033655592657
0.1	1	100	0.0501924634311953	0.00210988857956986
0.1	1	150	0.074445571546117	0.000677731077059446
0.1	1	200	0.0750522467480065	0
0.1	1	250	0.0679925847584566	0
0.1	1	300	0.079195652590947	0
0.1	1	350	0.11395225569847	0
0.1	1	400	0.152330616389497	0
0.1	1	450	0.175187534115444	0
0.1	1	500	0.19514254771146	3.99949562560781e-05
0.3	0.1	50	0.131108757751034	0.670717676458327
0.3	0.1	100	0.197374569800296	0.624373622145255
0.3	0.1	150	0.252891925992668	0.572503357863753
0.3	0.1	200	0.28601299796578	0.512010659925718
0.3	0.1	250	0.299774435774662	0.452533103109435
0.3	0.1	300	0.311343247350502	0.403678358678003
0.3	0.1	350	0.326746182954915	0.359883519072337
0.3	0.1	400	0.347715771046444	0.319935483303391
0.3	0.1	450	0.372804021894286	0.2721209065986
0.3	0.1	500	0.407518412050061	0.214746022872285
0.3	0.2	50	0.131108757751034	0.632124009017605
0.3	0.2	100	0.197374569800296	0.547528472505232
0.3	0.2	150	0.252891925992668	0.472885465242559
0.3	0.2	200	0.28601299796578	0.410582969613389
0.3	0.2	250	0.299774435774662	0.35501720053366
0.3	0.2	300	0.311343247350502	0.314133896650611
0.3	0.2	350	0.326746182954915	0.282612292875249
0.3	0.2	400	0.347715771046444	0.268732386512517
0.3	0.2	450	0.372804021894286	0.278413729818031
0.3	0.2	500	0.407518412050061	0.298964166918877
0.3	0.3	50	0.131108757751034	0.56257636862965
0.3	0.3	100	0.197374569800296	0.469234919476179
0.3	0.3	150	0.252891925992668	0.392944185138423
0.3	0.3	200	0.28601299796578	0.335075731630956
0.3	0.3	250	0.299774435774662	0.294553172318051
0.3	0.3	300	0.311343247350502	0.264420951780285
0.3	0.3	350	0.326746182954915	0.234372501079643
0.3	0.3	400	0.347715771046444	0.207586748247881
0.3	0.3	450	0.372804021894286	0.185764563841338
0.3	0.3	500	0.407518412050061	0.164354238674311
0.3	0.4	50	0.131108757751034	0.443088537721683
0.3	0.4	100	0.197374569800296	0.336878217005319
0.3	0.4	150	0.252891925992668	0.249624149424764
0.3	0.4	200	0.28601299796578	0.187228725596969
0.3	0.4	250	0.299774435774662	0.144739054723733
0.3	0.4	300	0.311343247350502	0.115077454129912
0.3	0.4	350	0.326746182954915	0.0939303422649929
0.3	0.4	400	0.347715771046444	0.0805189966172317
0.3	0.4	450	0.372804021894286	0.0728918648463196
0.3	0.4	500	0.407518412050061	0.067740476628451
0.3	0.5	50	0.131108757751034	0.310359789919175
0.3	0.5	100	0.197374569800296	0.21597032988954
0.3	0.5	150	0.252891925992668	0.142986212654649
0.3	0.5	200	0.28601299796578	0.0949154935446925
0.3	0.5	250	0.299774435774662	0.0655247332327103
0.3	0.5	300	0.311343247350502	0.0499611950285152
0.3	0.5	350	0.326746182954915	0.0421357482594961
0.3	0.5	400	0.347715771046444	0.0378466367898373
0.3	0.5	450	0.372804021894286	0.0352895292922275
0.3	0.5	500	0.407518412050061	0.0335167066168461
0.3	0.6	50	0.131108757751034	0.129475339597198
0.3	0.6	100	0.197374569800296	0.085239785606123
0.3	0.6	150	0.252891925992668	0.049070802389118
0.3	0.6	200	0.28601299796578	0.023312756481182
0.3	0.6	250	0.299774435774662	0.00781958474501899
0.3	0.6	300	0.311343247350502	0.000486058344375757
0.3	0.6	350	0.326746182954915	0
0.3	0.6	400	0.347715771046444	0
0.3	0.6	450	0.372804021894286	0
0.3	0.6	500	0.407518412050061	0
0.3	0.7	50	0.131108757751034	0.107559549137123
0.3	0.7	100	0.197374569800296	0.0576095973792242
0.3	0.7	150	0.252891925992668	0.021648371096494
0.3	0.7	200	0.28601299796578	0.00232286898433192
0.3	0.7	250	0.299774435774662	0
0.3	0.7	300	0.311343247350502	0
0.3	0.7	350	0.326746182954915	0
0.3	0.7	400	0.347715771046444	0
0.3	0.7	450	0.372804021894286	0
0.3	0.7	500	0.407518412050061	0.000876282028643466
0.3	0.8	50	0.131108757751034	0.0546528019220287
0.3	0.8	100	0.197374569800296	0.0286475208227233
0.3	0.8	150	0.252891925992668	0.0100931743596763
0.3	0.8	200	0.28601299796578	0.000397478732143108
0.3	0.8	250	0.299774435774662	0
0.3	0.8	300	0.311343247350502	0
0.3	0.8	350	0.326746182954915	0
0.3	0.8	400	0.347715771046444	0
0.3	0.8	450	0.372804021894286	0
0.3	0.8	500	0.407518412050061	0.000489726264765446
0.3	0.9	50	0.131108757751034	0.0225092909495225
0.3	0.9	100	0.197374569800296	0.0120575058307105
0.3	0.9	150	0.252891925992668	0.00444428838658662
0.3	0.9	200	0.28601299796578	0.000358837842415076
0.3	0.9	250	0.299774435774662	0
0.3	0.9	300	0.311343247350502	0
0.3	0.9	350	0.326746182954915	0
0.3	0.9	400	0.347715771046444	0
0.3	0.9	450	0.372804021894286	0
0.3	0.9	500	0.407518412050061	0.000194385985358592
0.3	1	50	0.131108757751034	0.017341565583088
0.3	1	100	0.197374569800296	0.00899774234783731
0.3	1	150	0.252891925992668	0.00310018438137875
0.3	1	200	0.28601299796578	5.65607336979426e-05
0.3	1	250	0.299774435774662	0
0.3	1	300	0.311343247350502	0
0.3	1	350	0.326746182954915	0
0.3	1	400	0.347715771046444	0
0.3	1	450	0.372804021894286	0
0.3	1	500	0.407518412050061	0.000157999008636638
