n1	n2	d1	d2	sig1	sig2	sdir
500	400	0	0	1	0	0.333333333333333
20	450	0	0	1	0	0.4
50	450	0	0	1	0	0.8
100	450	0	0	1	0	0.666666666666667
150	450	0	0	1	0	0.666666666666667
200	450	0	0	1	0	0.666666666666667
250	450	0	0	1	0	0.666666666666667
300	450	0	0	1	0	0.75
350	450	0	0	1	0.25	0.75
400	450	0	0	1	0	0.5
450	450	0	0	1	0	0.6
500	450	0	0	1	0	0.666666666666667
20	500	0	0	1	0.2	0.6
50	500	0	0	1	0.2	0.8
100	500	0	0	1	0	0.5
150	500	0	0	1	0	0.666666666666667
200	500	0	0	1	0	0.666666666666667
250	500	0	0	1	0	0.5
300	500	0	0	1	0	1
350	500	0	0	1	0	0.5
400	500	0	0	1	0	0.5
450	500	0	0	1	0	0.4
500	500	0	0	1	0	0.5
20	20	0.1	0	1	0	1
50	20	0.1	0	1	0	0.5
100	20	0.1	0	1	0	0.583333333333333
150	20	0.1	0	1	0.0769230769230769	0.538461538461538
200	20	0.1	0	1	0.2	0.6
250	20	0.1	0	1	0.0416666666666667	0.5
300	20	0.1	0	1	0.04	0.36
350	20	0.1	0	1	0.0869565217391304	0.434782608695652
400	20	0.1	0	1	0.108108108108108	0.567567567567568
450	20	0.1	0	1	0.0833333333333333	0.458333333333333
500	20	0.1	0	1	0.0555555555555556	0.527777777777778
20	50	0.1	0	1	0	0.666666666666667
50	50	0.1	0	1	0.166666666666667	0.166666666666667
100	50	0.1	0	1	0.0833333333333333	0.583333333333333
150	50	0.1	0	1	0	0.615384615384615
200	50	0.1	0	1	0	0.4
250	50	0.1	0	1	0.0833333333333333	0.75
300	50	0.1	0	1	0.08	0.56
350	50	0.1	0	1	0	0.608695652173913
400	50	0.1	0	1	0	0.513513513513513
450	50	0.1	0	1	0.0416666666666667	0.625
500	50	0.1	0	1	0.0833333333333333	0.444444444444444
20	100	0.1	0	1	0	0
50	100	0.1	0	1	0	0.166666666666667
100	100	0.1	0	1	0.166666666666667	0.5
150	100	0.1	0	1	0.0769230769230769	0.615384615384615
200	100	0.1	0	1	0	0.4
250	100	0.1	0	1	0.0416666666666667	0.458333333333333
300	100	0.1	0	1	0	0.48
350	100	0.1	0	1	0	0.434782608695652
400	100	0.1	0	1	0.0810810810810811	0.567567567567568
450	100	0.1	0	1	0.0833333333333333	0.583333333333333
500	100	0.1	0	1	0.0833333333333333	0.555555555555556
20	150	0.1	0	1	0	0
50	150	0.1	0	1	0	0.5
100	150	0.1	0	1	0	0.416666666666667
150	150	0.1	0	1	0.0769230769230769	0.461538461538462
200	150	0.1	0	1	0	0.5
250	150	0.1	0	1	0	0.583333333333333
300	150	0.1	0	1	0	0.44
350	150	0.1	0	1	0.0434782608695652	0.608695652173913
400	150	0.1	0	1	0.027027027027027	0.405405405405405
450	150	0.1	0	1	0	0.375
500	150	0.1	0	1	0.0555555555555556	0.555555555555556
20	200	0.1	0	1	0.333333333333333	0.333333333333333
50	200	0.1	0	1	0	0.333333333333333
100	200	0.1	0	1	0.166666666666667	0.5
150	200	0.1	0	1	0	0.384615384615385
200	200	0.1	0	1	0.1	0.4
250	200	0.1	0	1	0.0416666666666667	0.5
300	200	0.1	0	1	0	0.48
350	200	0.1	0	1	0.130434782608696	0.521739130434783
400	200	0.1	0	1	0	0.513513513513513
450	200	0.1	0	1	0.0416666666666667	0.5
500	200	0.1	0	1	0.0277777777777778	0.361111111111111
20	250	0.1	0	1	0	0.333333333333333
50	250	0.1	0	1	0	0.666666666666667
100	250	0.1	0	1	0.0833333333333333	0.666666666666667
150	250	0.1	0	1	0.0769230769230769	0.615384615384615
200	250	0.1	0	1	0.1	0.8
250	250	0.1	0	1	0.0416666666666667	0.625
300	250	0.1	0	1	0.12	0.52
350	250	0.1	0	1	0.0869565217391304	0.521739130434783
400	250	0.1	0	1	0.027027027027027	0.594594594594595
450	250	0.1	0	1	0	0.666666666666667
500	250	0.1	0	1	0.0555555555555556	0.555555555555556
20	300	0.1	0	1	0	0.666666666666667
50	300	0.1	0	1	0	0.666666666666667
100	300	0.1	0	1	0.0833333333333333	0.416666666666667
150	300	0.1	0	1	0	0.923076923076923
200	300	0.1	0	1	0	0.6
250	300	0.1	0	1	0	0.5
300	300	0.1	0	1	0.04	0.68
350	300	0.1	0	1	0.130434782608696	0.521739130434783
400	300	0.1	0	1	0	0.648648648648649
450	300	0.1	0	1	0	0.708333333333333
500	300	0.1	0	1	0.0277777777777778	0.722222222222222
20	350	0.1	0	1	0	0.333333333333333
50	350	0.1	0	1	0	0.166666666666667
100	350	0.1	0	1	0.0833333333333333	0.583333333333333
150	350	0.1	0	1	0	0.461538461538462
200	350	0.1	0	1	0	0.3
250	350	0.1	0	1	0.0416666666666667	0.416666666666667
300	350	0.1	0	1	0.04	0.48
350	350	0.1	0	1	0.0869565217391304	0.521739130434783
400	350	0.1	0	1	0.027027027027027	0.540540540540541
450	350	0.1	0	1	0	0.5
500	350	0.1	0	1	0.0833333333333333	0.361111111111111
20	400	0.1	0	1	0	0.333333333333333
50	400	0.1	0	1	0.333333333333333	0.333333333333333
100	400	0.1	0	1	0.0833333333333333	0.666666666666667
150	400	0.1	0	1	0.0769230769230769	0.461538461538462
200	400	0.1	0	1	0	0.5
250	400	0.1	0	1	0.0833333333333333	0.5
300	400	0.1	0	1	0.08	0.52
350	400	0.1	0	1	0.0869565217391304	0.565217391304348
400	400	0.1	0	1	0.0810810810810811	0.486486486486487
450	400	0.1	0	1	0.125	0.5
500	400	0.1	0	1	0.0833333333333333	0.527777777777778
20	450	0.1	0	1	0	0
50	450	0.1	0	1	0.166666666666667	0.5
100	450	0.1	0	1	0.0833333333333333	0.333333333333333
150	450	0.1	0	1	0	0.538461538461538
200	450	0.1	0	1	0	0.5
250	450	0.1	0	1	0.0833333333333333	0.375
300	450	0.1	0	1	0.04	0.44
350	450	0.1	0	1	0.0869565217391304	0.521739130434783
400	450	0.1	0	1	0.0540540540540541	0.432432432432432
450	450	0.1	0	1	0	0.541666666666667
500	450	0.1	0	1	0.0277777777777778	0.472222222222222
20	500	0.1	0	1	0.333333333333333	0.333333333333333
50	500	0.1	0	1	0	0.666666666666667
100	500	0.1	0	1	0.0833333333333333	0.416666666666667
150	500	0.1	0	1	0	0.384615384615385
200	500	0.1	0	1	0.1	0.6
250	500	0.1	0	1	0.0833333333333333	0.458333333333333
300	500	0.1	0	1	0	0.6
350	500	0.1	0	1	0.173913043478261	0.565217391304348
400	500	0.1	0	1	0.027027027027027	0.486486486486487
450	500	0.1	0	1	0	0.416666666666667
500	500	0.1	0	1	0.0833333333333333	0.5
20	20	0.2	0	1	0	0.166666666666667
50	20	0.2	0	1	0.117647058823529	0.411764705882353
100	20	0.2	0	1	0	0.647058823529412
150	20	0.2	0	1	0.0833333333333333	0.416666666666667
200	20	0.2	0	1	0.0454545454545455	0.568181818181818
250	20	0.2	0	1	0.0461538461538462	0.461538461538462
300	20	0.2	0	1	0	0.474576271186441
350	20	0.2	0	1	0.0422535211267606	0.577464788732394
400	20	0.2	0	1	0.0379746835443038	0.443037974683544
450	20	0.2	0	1	0.0344827586206897	0.459770114942529
500	20	0.2	0	1	0.0454545454545455	0.477272727272727
20	50	0.2	0	1	0	0.333333333333333
50	50	0.2	0	1	0.117647058823529	0.470588235294118
100	50	0.2	0	1	0.0588235294117647	0.588235294117647
150	50	0.2	0	1	0.0833333333333333	0.583333333333333
200	50	0.2	0	1	0.0454545454545455	0.568181818181818
250	50	0.2	0	1	0.0307692307692308	0.6
300	50	0.2	0	1	0.0677966101694915	0.610169491525424
350	50	0.2	0	1	0.028169014084507	0.577464788732394
400	50	0.2	0	1	0.0632911392405063	0.607594936708861
450	50	0.2	0	1	0.0459770114942529	0.574712643678161
500	50	0.2	0	1	0.0454545454545455	0.556818181818182
20	100	0.2	0	1	0	0.333333333333333
50	100	0.2	0	1	0.0588235294117647	0.294117647058824
100	100	0.2	0	1	0.0588235294117647	0.411764705882353
150	100	0.2	0	1	0.0277777777777778	0.277777777777778
200	100	0.2	0	1	0.0227272727272727	0.477272727272727
250	100	0.2	0	1	0.0153846153846154	0.476923076923077
300	100	0.2	0	1	0.0677966101694915	0.508474576271186
350	100	0.2	0	1	0.0704225352112676	0.436619718309859
400	100	0.2	0	1	0.0632911392405063	0.443037974683544
450	100	0.2	0	1	0.0689655172413793	0.482758620689655
500	100	0.2	0	1	0.0568181818181818	0.488636363636364
20	150	0.2	0	1	0.166666666666667	0.5
50	150	0.2	0	1	0.0588235294117647	0.352941176470588
100	150	0.2	0	1	0.0294117647058824	0.529411764705882
150	150	0.2	0	1	0.0555555555555556	0.583333333333333
200	150	0.2	0	1	0.0454545454545455	0.545454545454545
250	150	0.2	0	1	0	0.507692307692308
300	150	0.2	0	1	0	0.440677966101695
350	150	0.2	0	1	0.0422535211267606	0.450704225352113
400	150	0.2	0	1	0.0379746835443038	0.455696202531646
450	150	0.2	0	1	0.0114942528735632	0.471264367816092
500	150	0.2	0	1	0.0340909090909091	0.454545454545455
20	200	0.2	0	1	0	0.5
50	200	0.2	0	1	0	0.411764705882353
100	200	0.2	0	1	0.0294117647058824	0.558823529411765
150	200	0.2	0	1	0.0277777777777778	0.416666666666667
200	200	0.2	0	1	0	0.477272727272727
250	200	0.2	0	1	0.0307692307692308	0.476923076923077
300	200	0.2	0	1	0.0508474576271186	0.474576271186441
350	200	0.2	0	1	0.0422535211267606	0.52112676056338
400	200	0.2	0	1	0.0253164556962025	0.468354430379747
450	200	0.2	0	1	0	0.482758620689655
500	200	0.2	0	1	0.0227272727272727	0.5
20	250	0.2	0	1	0	0.333333333333333
50	250	0.2	0	1	0	0.529411764705882
100	250	0.2	0	1	0.0294117647058824	0.5
150	250	0.2	0	1	0.0555555555555556	0.527777777777778
200	250	0.2	0	1	0.0681818181818182	0.568181818181818
250	250	0.2	0	1	0.0615384615384615	0.569230769230769
300	250	0.2	0	1	0.0677966101694915	0.576271186440678
350	250	0.2	0	1	0.0563380281690141	0.549295774647887
400	250	0.2	0	1	0.0632911392405063	0.569620253164557
450	250	0.2	0	1	0.0574712643678161	0.540229885057471
500	250	0.2	0	1	0.0568181818181818	0.568181818181818
20	300	0.2	0	1	0.166666666666667	0.5
50	300	0.2	0	1	0.0588235294117647	0.529411764705882
100	300	0.2	0	1	0.0882352941176471	0.529411764705882
150	300	0.2	0	1	0.0555555555555556	0.694444444444444
200	300	0.2	0	1	0.0227272727272727	0.545454545454545
250	300	0.2	0	1	0.0461538461538462	0.630769230769231
300	300	0.2	0	1	0.0169491525423729	0.559322033898305
350	300	0.2	0	1	0.0563380281690141	0.633802816901408
400	300	0.2	0	1	0.0379746835443038	0.594936708860759
450	300	0.2	0	1	0.0459770114942529	0.563218390804598
500	300	0.2	0	1	0.0340909090909091	0.636363636363636
20	350	0.2	0	1	0	0.333333333333333
50	350	0.2	0	1	0	0.470588235294118
100	350	0.2	0	1	0.0294117647058824	0.411764705882353
150	350	0.2	0	1	0.0277777777777778	0.361111111111111
200	350	0.2	0	1	0.0909090909090909	0.454545454545455
250	350	0.2	0	1	0.0461538461538462	0.446153846153846
300	350	0.2	0	1	0.0338983050847458	0.440677966101695
350	350	0.2	0	1	0.0422535211267606	0.464788732394366
400	350	0.2	0	1	0.0506329113924051	0.443037974683544
450	350	0.2	0	1	0.0229885057471264	0.413793103448276
500	350	0.2	0	1	0.0340909090909091	0.420454545454545
20	400	0.2	0	1	0	0.666666666666667
50	400	0.2	0	1	0.0588235294117647	0.705882352941177
100	400	0.2	0	1	0.0588235294117647	0.529411764705882
150	400	0.2	0	1	0.0277777777777778	0.472222222222222
200	400	0.2	0	1	0.0681818181818182	0.590909090909091
250	400	0.2	0	1	0.0923076923076923	0.507692307692308
300	400	0.2	0	1	0.0338983050847458	0.508474576271186
350	400	0.2	0	1	0.0704225352112676	0.507042253521127
400	400	0.2	0	1	0.0632911392405063	0.544303797468354
450	400	0.2	0	1	0.0574712643678161	0.517241379310345
500	400	0.2	0	1	0.0568181818181818	0.534090909090909
20	450	0.2	0	1	0.166666666666667	0.333333333333333
50	450	0.2	0	1	0.117647058823529	0.470588235294118
100	450	0.2	0	1	0.0294117647058824	0.5
150	450	0.2	0	1	0.0277777777777778	0.5
200	450	0.2	0	1	0.0681818181818182	0.5
250	450	0.2	0	1	0	0.461538461538462
300	450	0.2	0	1	0.0847457627118644	0.508474576271186
350	450	0.2	0	1	0.028169014084507	0.492957746478873
400	450	0.2	0	1	0.0632911392405063	0.468354430379747
450	450	0.2	0	1	0.0344827586206897	0.494252873563218
500	450	0.2	0	1	0.0454545454545455	0.477272727272727
20	500	0.2	0	1	0.166666666666667	0.333333333333333
50	500	0.2	0	1	0	0.294117647058824
100	500	0.2	0	1	0.0588235294117647	0.441176470588235
150	500	0.2	0	1	0.0277777777777778	0.388888888888889
200	500	0.2	0	1	0.0454545454545455	0.340909090909091
250	500	0.2	0	1	0.0307692307692308	0.430769230769231
300	500	0.2	0	1	0.0508474576271186	0.338983050847458
350	500	0.2	0	1	0.0704225352112676	0.422535211267606
400	500	0.2	0	1	0.0759493670886076	0.40506329113924
450	500	0.2	0	1	0.0459770114942529	0.436781609195402
500	500	0.2	0	1	0.0340909090909091	0.431818181818182
20	20	0.3	0	1	0	0.388888888888889
50	20	0.3	0	1	0	0.375
100	20	0.3	0	1	0.0476190476190476	0.523809523809524
150	20	0.3	0	1	0.0540540540540541	0.445945945945946
200	20	0.3	0	1	0.0574712643678161	0.448275862068966
250	20	0.3	0	1	0.0520833333333333	0.489583333333333
300	20	0.3	0	1	0.043010752688172	0.462365591397849
350	20	0.3	0	1	0.05	0.48
400	20	0.3	0	1	0.05	0.48
450	20	0.3	0	1	0.0505050505050505	0.484848484848485
500	20	0.3	0	1	0.05	0.48
20	50	0.3	0	1	0.111111111111111	0.555555555555556
50	50	0.3	0	1	0.0833333333333333	0.541666666666667
100	50	0.3	0	1	0.0476190476190476	0.53968253968254
150	50	0.3	0	1	0.0540540540540541	0.540540540540541
200	50	0.3	0	1	0.0459770114942529	0.609195402298851
250	50	0.3	0	1	0.0520833333333333	0.5625
300	50	0.3	0	1	0.032258064516129	0.56989247311828
350	50	0.3	0	1	0.05	0.57
400	50	0.3	0	1	0.05	0.57
450	50	0.3	0	1	0.0505050505050505	0.575757575757576
500	50	0.3	0	1	0.05	0.57
20	100	0.3	0	1	0.0555555555555556	0.5
50	100	0.3	0	1	0.0416666666666667	0.5
100	100	0.3	0	1	0.0476190476190476	0.46031746031746
150	100	0.3	0	1	0.0675675675675676	0.445945945945946
200	100	0.3	0	1	0.0689655172413793	0.482758620689655
250	100	0.3	0	1	0.0520833333333333	0.46875
300	100	0.3	0	1	0.0645161290322581	0.462365591397849
350	100	0.3	0	1	0.06	0.48
400	100	0.3	0	1	0.06	0.48
450	100	0.3	0	1	0.0606060606060606	0.474747474747475
500	100	0.3	0	1	0.06	0.48
20	150	0.3	0	1	0.111111111111111	0.666666666666667
50	150	0.3	0	1	0.0416666666666667	0.291666666666667
100	150	0.3	0	1	0.0317460317460317	0.46031746031746
150	150	0.3	0	1	0.0135135135135135	0.459459459459459
200	150	0.3	0	1	0.0344827586206897	0.459770114942529
250	150	0.3	0	1	0.03125	0.447916666666667
300	150	0.3	0	1	0.032258064516129	0.451612903225806
350	150	0.3	0	1	0.03	0.46
400	150	0.3	0	1	0.03	0.46
450	150	0.3	0	1	0.0303030303030303	0.464646464646465
500	150	0.3	0	1	0.03	0.46
20	200	0.3	0	1	0.0555555555555556	0.444444444444444
50	200	0.3	0	1	0.0416666666666667	0.583333333333333
100	200	0.3	0	1	0.0317460317460317	0.507936507936508
150	200	0.3	0	1	0.0405405405405405	0.5
200	200	0.3	0	1	0.0229885057471264	0.494252873563218
250	200	0.3	0	1	0.03125	0.510416666666667
300	200	0.3	0	1	0.032258064516129	0.494623655913978
350	200	0.3	0	1	0.03	0.5
400	200	0.3	0	1	0.03	0.5
450	200	0.3	0	1	0.0303030303030303	0.505050505050505
500	200	0.3	0	1	0.03	0.5
20	250	0.3	0	1	0.111111111111111	0.777777777777778
50	250	0.3	0	1	0.0416666666666667	0.583333333333333
100	250	0.3	0	1	0.0476190476190476	0.587301587301587
150	250	0.3	0	1	0.0675675675675676	0.567567567567568
200	250	0.3	0	1	0.0689655172413793	0.540229885057471
250	250	0.3	0	1	0.0625	0.552083333333333
300	250	0.3	0	1	0.0645161290322581	0.580645161290323
350	250	0.3	0	1	0.06	0.56
400	250	0.3	0	1	0.06	0.56
450	250	0.3	0	1	0.0606060606060606	0.565656565656566
500	250	0.3	0	1	0.06	0.56
20	300	0.3	0	1	0.0555555555555556	0.611111111111111
50	300	0.3	0	1	0.0416666666666667	0.541666666666667
100	300	0.3	0	1	0.0476190476190476	0.698412698412698
150	300	0.3	0	1	0.0405405405405405	0.648648648648649
200	300	0.3	0	1	0.0459770114942529	0.563218390804598
250	300	0.3	0	1	0.0416666666666667	0.604166666666667
300	300	0.3	0	1	0.043010752688172	0.580645161290323
350	300	0.3	0	1	0.04	0.6
400	300	0.3	0	1	0.04	0.6
450	300	0.3	0	1	0.0303030303030303	0.595959595959596
500	300	0.3	0	1	0.04	0.6
20	350	0.3	0	1	0.0555555555555556	0.5
50	350	0.3	0	1	0.0833333333333333	0.416666666666667
100	350	0.3	0	1	0.0317460317460317	0.349206349206349
150	350	0.3	0	1	0.027027027027027	0.486486486486487
200	350	0.3	0	1	0.0459770114942529	0.448275862068966
250	350	0.3	0	1	0.0208333333333333	0.4375
300	350	0.3	0	1	0.043010752688172	0.451612903225806
350	350	0.3	0	1	0.04	0.44
400	350	0.3	0	1	0.04	0.44
450	350	0.3	0	1	0.0404040404040404	0.444444444444444
500	350	0.3	0	1	0.04	0.44
20	400	0.3	0	1	0.111111111111111	0.5
50	400	0.3	0	1	0.0833333333333333	0.375
100	400	0.3	0	1	0.0793650793650794	0.571428571428571
150	400	0.3	0	1	0.0675675675675676	0.567567567567568
200	400	0.3	0	1	0.0689655172413793	0.517241379310345
250	400	0.3	0	1	0.0520833333333333	0.510416666666667
300	400	0.3	0	1	0.0645161290322581	0.526881720430108
350	400	0.3	0	1	0.06	0.52
400	400	0.3	0	1	0.06	0.52
450	400	0.3	0	1	0.0606060606060606	0.525252525252525
500	400	0.3	0	1	0.06	0.52
20	450	0.3	0	1	0.111111111111111	0.5
50	450	0.3	0	1	0.0416666666666667	0.375
100	450	0.3	0	1	0.0317460317460317	0.46031746031746
150	450	0.3	0	1	0.0540540540540541	0.459459459459459
200	450	0.3	0	1	0.0574712643678161	0.482758620689655
250	450	0.3	0	1	0.0520833333333333	0.479166666666667
300	450	0.3	0	1	0.043010752688172	0.473118279569892
350	450	0.3	0	1	0.05	0.48
400	450	0.3	0	1	0.05	0.48
450	450	0.3	0	1	0.0505050505050505	0.484848484848485
500	450	0.3	0	1	0.05	0.48
20	500	0.3	0	1	0	0.333333333333333
50	500	0.3	0	1	0.125	0.458333333333333
100	500	0.3	0	1	0.0793650793650794	0.428571428571429
150	500	0.3	0	1	0.0810810810810811	0.486486486486487
200	500	0.3	0	1	0.0574712643678161	0.413793103448276
250	500	0.3	0	1	0.0625	0.447916666666667
300	500	0.3	0	1	0.0537634408602151	0.440860215053763
350	500	0.3	0	1	0.06	0.44
400	500	0.3	0	1	0.06	0.44
450	500	0.3	0	1	0.0606060606060606	0.444444444444444
500	500	0.3	0	1	0.06	0.44
20	20	0.4	0	1	0.0434782608695652	0.434782608695652
50	20	0.4	0	1	0.0327868852459016	0.508196721311475
100	20	0.4	0	1	0.0602409638554217	0.493975903614458
150	20	0.4	0	1	0.0537634408602151	0.494623655913978
200	20	0.4	0	1	0.0505050505050505	0.474747474747475
250	20	0.4	0	1	0.0505050505050505	0.484848484848485
300	20	0.4	0	1	0.05	0.48
350	20	0.4	0	1	0.05	0.48
400	20	0.4	0	1	0.05	0.48
450	20	0.4	0	1	0.05	0.48
500	20	0.4	0	1	0.05	0.48
20	50	0.4	0	1	0.0434782608695652	0.521739130434783
50	50	0.4	0	1	0.0491803278688525	0.540983606557377
100	50	0.4	0	1	0.0602409638554217	0.55421686746988
150	50	0.4	0	1	0.0537634408602151	0.602150537634409
200	50	0.4	0	1	0.0505050505050505	0.565656565656566
250	50	0.4	0	1	0.0505050505050505	0.565656565656566
300	50	0.4	0	1	0.05	0.57
350	50	0.4	0	1	0.05	0.57
400	50	0.4	0	1	0.05	0.57
450	50	0.4	0	1	0.05	0.57
500	50	0.4	0	1	0.05	0.57
20	100	0.4	0	1	0.0434782608695652	0.434782608695652
50	100	0.4	0	1	0.0819672131147541	0.573770491803279
100	100	0.4	0	1	0.0602409638554217	0.481927710843373
150	100	0.4	0	1	0.0645161290322581	0.494623655913978
200	100	0.4	0	1	0.0606060606060606	0.474747474747475
250	100	0.4	0	1	0.0606060606060606	0.484848484848485
300	100	0.4	0	1	0.06	0.48
350	100	0.4	0	1	0.06	0.48
400	100	0.4	0	1	0.06	0.48
450	100	0.4	0	1	0.06	0.48
500	100	0.4	0	1	0.06	0.48
20	150	0.4	0	1	0.0434782608695652	0.434782608695652
50	150	0.4	0	1	0.0327868852459016	0.459016393442623
100	150	0.4	0	1	0.036144578313253	0.469879518072289
150	150	0.4	0	1	0.032258064516129	0.473118279569892
200	150	0.4	0	1	0.0303030303030303	0.464646464646465
250	150	0.4	0	1	0.0303030303030303	0.464646464646465
300	150	0.4	0	1	0.03	0.46
350	150	0.4	0	1	0.03	0.46
400	150	0.4	0	1	0.03	0.46
450	150	0.4	0	1	0.03	0.46
500	150	0.4	0	1	0.03	0.46
20	200	0.4	0	1	0.0434782608695652	0.608695652173913
50	200	0.4	0	1	0.0327868852459016	0.475409836065574
100	200	0.4	0	1	0.036144578313253	0.506024096385542
150	200	0.4	0	1	0.032258064516129	0.505376344086022
200	200	0.4	0	1	0.0303030303030303	0.494949494949495
250	200	0.4	0	1	0.0303030303030303	0.505050505050505
300	200	0.4	0	1	0.03	0.5
350	200	0.4	0	1	0.03	0.5
400	200	0.4	0	1	0.03	0.5
450	200	0.4	0	1	0.03	0.5
500	200	0.4	0	1	0.03	0.5
20	250	0.4	0	1	0	0.565217391304348
50	250	0.4	0	1	0.0491803278688525	0.655737704918033
100	250	0.4	0	1	0.0602409638554217	0.542168674698795
150	250	0.4	0	1	0.0537634408602151	0.537634408602151
200	250	0.4	0	1	0.0606060606060606	0.565656565656566
250	250	0.4	0	1	0.0606060606060606	0.565656565656566
300	250	0.4	0	1	0.06	0.56
350	250	0.4	0	1	0.06	0.56
400	250	0.4	0	1	0.06	0.56
450	250	0.4	0	1	0.06	0.56
500	250	0.4	0	1	0.06	0.56
20	300	0.4	0	1	0	0.652173913043478
50	300	0.4	0	1	0.0655737704918033	0.524590163934426
100	300	0.4	0	1	0.036144578313253	0.650602409638554
150	300	0.4	0	1	0.043010752688172	0.591397849462366
200	300	0.4	0	1	0.0404040404040404	0.606060606060606
250	300	0.4	0	1	0.0404040404040404	0.595959595959596
300	300	0.4	0	1	0.04	0.6
350	300	0.4	0	1	0.04	0.6
400	300	0.4	0	1	0.04	0.6
450	300	0.4	0	1	0.04	0.6
500	300	0.4	0	1	0.04	0.6
20	350	0.4	0	1	0.0434782608695652	0.478260869565217
50	350	0.4	0	1	0.0163934426229508	0.442622950819672
100	350	0.4	0	1	0.0481927710843374	0.433734939759036
150	350	0.4	0	1	0.043010752688172	0.462365591397849
200	350	0.4	0	1	0.0404040404040404	0.444444444444444
250	350	0.4	0	1	0.0404040404040404	0.444444444444444
300	350	0.4	0	1	0.04	0.44
350	350	0.4	0	1	0.04	0.44
400	350	0.4	0	1	0.04	0.44
450	350	0.4	0	1	0.04	0.44
500	350	0.4	0	1	0.04	0.44
20	400	0.4	0	1	0.0869565217391304	0.478260869565217
50	400	0.4	0	1	0.0491803278688525	0.540983606557377
100	400	0.4	0	1	0.036144578313253	0.530120481927711
150	400	0.4	0	1	0.0645161290322581	0.505376344086022
200	400	0.4	0	1	0.0505050505050505	0.525252525252525
250	400	0.4	0	1	0.0606060606060606	0.525252525252525
300	400	0.4	0	1	0.06	0.52
350	400	0.4	0	1	0.06	0.52
400	400	0.4	0	1	0.06	0.52
450	400	0.4	0	1	0.06	0.52
