n2	near	d1	prop.true	rwfpr	rwfnr
50	0.1	0.6	0.05	0.396902772659367	0.00664941338776263
100	0.1	0.6	0.05	0.357945543919613	0.00356531363114447
150	0.1	0.6	0.05	0.373941748017565	0.00136574271772891
200	0.1	0.6	0.05	0.421686216238431	0.000198706605562291
250	0.1	0.6	0.05	0.45827437958975	0
300	0.1	0.6	0.05	0.493711916257772	0
350	0.1	0.6	0.05	0.528214861606628	0
400	0.1	0.6	0.05	0.570808488688105	6.63094312376745e-06
450	0.1	0.6	0.05	0.626478432567186	0.000109204138585022
500	0.1	0.6	0.05	0.680556224502495	0.000194988368708545
50	0.1	0.7	0.05	0.377510725113577	0.00263388705355654
100	0.1	0.7	0.05	0.348072310153409	0.00134360606783762
150	0.1	0.7	0.05	0.369923401973795	0.000449065701455669
200	0.1	0.7	0.05	0.420799185816177	0
250	0.1	0.7	0.05	0.45827437958975	0
300	0.1	0.7	0.05	0.493711916257772	0
350	0.1	0.7	0.05	0.528214861606628	0
400	0.1	0.7	0.05	0.570779781537655	0
450	0.1	0.7	0.05	0.62603510923027	0
500	0.1	0.7	0.05	0.67993791490444	2.69029905273567e-05
50	0.1	0.8	0.05	0.37121961702978	0.00123345963795449
100	0.1	0.8	0.05	0.344980310141097	0.000619550955153648
150	0.1	0.8	0.05	0.368846691293683	0.000199759622481073
200	0.1	0.8	0.05	0.420799185816177	0
250	0.1	0.8	0.05	0.45827437958975	0
300	0.1	0.8	0.05	0.493711916257772	0
350	0.1	0.8	0.05	0.528214861606628	0
400	0.1	0.8	0.05	0.570779781537655	0
450	0.1	0.8	0.05	0.62603510923027	0
500	0.1	0.8	0.05	0.679886344380892	1.28673485265552e-05
50	0.1	0.9	0.05	0.36769297431378	0.000425667966772378
100	0.1	0.9	0.05	0.34327308581052	0.000213721527383186
150	0.1	0.9	0.05	0.368284208276926	6.88905207116574e-05
200	0.1	0.9	0.05	0.420799185816177	0
250	0.1	0.9	0.05	0.45827437958975	0
300	0.1	0.9	0.05	0.493711916257772	0
350	0.1	0.9	0.05	0.528214861606628	0
400	0.1	0.9	0.05	0.570779781537655	0
450	0.1	0.9	0.05	0.62603510923027	0
500	0.1	0.9	0.05	0.679855373522193	4.43698173785579e-06
50	0.1	1	0.05	0.366823146753166	0.000223838742725346
100	0.1	1	0.05	0.342849593227382	0.000112374791186693
150	0.1	1	0.05	0.368144079532818	3.62201515965021e-05
200	0.1	1	0.05	0.420799185816177	0
250	0.1	1	0.05	0.45827437958975	0
300	0.1	1	0.05	0.493711916257772	0
350	0.1	1	0.05	0.528214861606628	0
400	0.1	1	0.05	0.570779781537655	0
450	0.1	1	0.05	0.62603510923027	0
500	0.1	1	0.05	0.679847643612647	2.33273369240659e-06
50	0.3	0.1	0.05	0.878622274436521	0.0440972297527105
100	0.3	0.1	0.05	0.859738243092607	0.0401747023875398
150	0.3	0.1	0.05	0.855923101564322	0.0366236425724614
200	0.3	0.1	0.05	0.858112653241865	0.033640374998667
250	0.3	0.1	0.05	0.860146252539623	0.0312257398009556
300	0.3	0.1	0.05	0.865661021871078	0.0295985023474106
350	0.3	0.1	0.05	0.873043701230315	0.0285936495492722
400	0.3	0.1	0.05	0.881823710614318	0.0282482436971715
450	0.3	0.1	0.05	0.890719801780058	0.0285323012451573
500	0.3	0.1	0.05	0.898420248938928	0.0290422801335578
50	0.3	0.2	0.05	0.810109092736979	0.0373645859435882
100	0.3	0.2	0.05	0.806451769222346	0.0332211350809029
150	0.3	0.2	0.05	0.814295014892668	0.0295698312724694
200	0.3	0.2	0.05	0.823916388064362	0.0264463313985566
250	0.3	0.2	0.05	0.830078986229085	0.0238378034117025
300	0.3	0.2	0.05	0.838767428779987	0.0220131809208342
350	0.3	0.2	0.05	0.849165364746445	0.020935540601935
400	0.3	0.2	0.05	0.860456561802883	0.0204877659638527
450	0.3	0.2	0.05	0.870687981779683	0.0203703191179125
500	0.3	0.2	0.05	0.879057704544959	0.0202739990187362
50	0.3	0.3	0.05	0.763984643932328	0.0320864188485636
100	0.3	0.3	0.05	0.769730016836054	0.0277998104991174
150	0.3	0.3	0.05	0.784689449754281	0.0240262575501553
200	0.3	0.3	0.05	0.800711043613742	0.0211468955158927
250	0.3	0.3	0.05	0.81217998453199	0.019121839149315
300	0.3	0.3	0.05	0.825063550069889	0.0179089724512778
350	0.3	0.3	0.05	0.838000725160116	0.0171612520377057
400	0.3	0.3	0.05	0.849968172391024	0.016487819274839
450	0.3	0.3	0.05	0.859806940791059	0.0157168426069793
500	0.3	0.3	0.05	0.867580963355366	0.0148131719742489
50	0.3	0.4	0.05	0.70841048946597	0.0247183863100694
100	0.3	0.4	0.05	0.72079876418553	0.0196037109872353
150	0.3	0.4	0.05	0.741920021811085	0.0151055355595142
200	0.3	0.4	0.05	0.762742234955529	0.0116379998666261
250	0.3	0.4	0.05	0.777499142417522	0.00922022544368144
300	0.3	0.4	0.05	0.793132167067326	0.00764695297334645
350	0.3	0.4	0.05	0.808732882089702	0.00662048546612248
400	0.3	0.4	0.05	0.823958952314599	0.00597587222318202
450	0.3	0.4	0.05	0.837296339403372	0.00555443488215576
500	0.3	0.4	0.05	0.848451232970384	0.00523784077165605
50	0.3	0.5	0.05	0.656163363488017	0.0165235342762137
100	0.3	0.5	0.05	0.679280975622927	0.0115920121065615
150	0.3	0.5	0.05	0.709396513270652	0.00747462784545818
200	0.3	0.5	0.05	0.73720182481703	0.00457299785845491
250	0.3	0.5	0.05	0.756761257423323	0.00275983306225583
300	0.3	0.5	0.05	0.776081548636575	0.00172542821124841
350	0.3	0.5	0.05	0.794587850668646	0.00116037585431798
400	0.3	0.5	0.05	0.812031798300824	0.000849935179531504
450	0.3	0.5	0.05	0.826984850010242	0.00064042490185846
500	0.3	0.5	0.05	0.839309505969606	0.000438828546198173
50	0.3	0.6	0.05	0.623779743254803	0.0106720225679963
100	0.3	0.6	0.05	0.656622588238223	0.00672924345772412
150	0.3	0.6	0.05	0.693883211546938	0.00353708578663697
200	0.3	0.6	0.05	0.726580085485492	0.00145679884394902
250	0.3	0.6	0.05	0.749441451766767	0.000373027578462546
300	0.3	0.6	0.05	0.771287083307212	0
350	0.3	0.6	0.05	0.791664690502057	0
400	0.3	0.6	0.05	0.810099034297052	0
450	0.3	0.6	0.05	0.825903821662418	0.000115290650113698
500	0.3	0.6	0.05	0.83892502420534	0.000233673435882386
50	0.3	0.7	0.05	0.597564929905432	0.00541190304512182
100	0.3	0.7	0.05	0.64087842960211	0.00311717701066425
150	0.3	0.7	0.05	0.685605654878762	0.00134977964589118
200	0.3	0.7	0.05	0.722713803497611	0.000294800100050841
250	0.3	0.7	0.05	0.748313351164759	0
300	0.3	0.7	0.05	0.771287083307212	0
350	0.3	0.7	0.05	0.791664690502057	0
400	0.3	0.7	0.05	0.810099034297052	0
450	0.3	0.7	0.05	0.825667017143699	0
500	0.3	0.7	0.05	0.838573549503581	4.58921373023203e-05
50	0.3	0.8	0.05	0.587029404273443	0.00314847522731634
100	0.3	0.8	0.05	0.634892747851234	0.00168971932637222
150	0.3	0.8	0.05	0.682897028581155	0.000620394357093263
200	0.3	0.8	0.05	0.721858962096478	3.58319248672785e-05
250	0.3	0.8	0.05	0.748313351164759	0
300	0.3	0.8	0.05	0.771287083307212	0
350	0.3	0.8	0.05	0.791664690502057	0
400	0.3	0.8	0.05	0.810099034297052	0
450	0.3	0.8	0.05	0.825667017143699	0
500	0.3	0.8	0.05	0.838553468553961	3.51566656545849e-05
50	0.3	0.9	0.05	0.580190297009144	0.00162942192589687
100	0.3	0.9	0.05	0.631417699413435	0.000846661398005921
150	0.3	0.9	0.05	0.681666272572748	0.000286703333315922
200	0.3	0.9	0.05	0.721740876699487	0
250	0.3	0.9	0.05	0.748313351164759	0
300	0.3	0.9	0.05	0.771287083307212	0
350	0.3	0.9	0.05	0.791664690502057	0
400	0.3	0.9	0.05	0.810099034297052	0
450	0.3	0.9	0.05	0.825667017143699	0
500	0.3	0.9	0.05	0.838524360395526	1.9593837928015e-05
50	0.3	1	0.05	0.576665885222608	0.00083068373641346
100	0.3	1	0.05	0.629703306848728	0.000426786136459748
150	0.3	1	0.05	0.68112953402549	0.000140731436461243
200	0.3	1	0.05	0.721740876699487	0
250	0.3	1	0.05	0.748313351164759	0
300	0.3	1	0.05	0.771287083307212	0
350	0.3	1	0.05	0.791664690502057	0
400	0.3	1	0.05	0.810099034297052	0
450	0.3	1	0.05	0.825667017143699	0
500	0.3	1	0.05	0.838506692804735	1.0147005760061e-05
50	0.1	0.1	0.1	0.843867192006456	0.0981212634236474
100	0.1	0.1	0.1	0.730599715011799	0.0940820335811474
150	0.1	0.1	0.1	0.673531542329017	0.0903304374678986
200	0.1	0.1	0.1	0.664640157566518	0.087148005016972
250	0.1	0.1	0.1	0.655282660217841	0.0840604661272493
300	0.1	0.1	0.1	0.652650874669351	0.0811603128506823
350	0.1	0.1	0.1	0.654600229678914	0.0783655404670276
400	0.1	0.1	0.1	0.671068028253003	0.0762848952596323
450	0.1	0.1	0.1	0.708557680020413	0.075875177751515
500	0.1	0.1	0.1	0.749062574663652	0.0765885846859559
50	0.1	0.2	0.1	0.604418933095282	0.0860022328535208
100	0.1	0.2	0.1	0.477909253130813	0.0770334728606862
150	0.1	0.2	0.1	0.433099387514921	0.0682450099588164
200	0.1	0.2	0.1	0.431087076791127	0.0593187707017397
250	0.1	0.2	0.1	0.424340146619203	0.0503982947954946
300	0.1	0.2	0.1	0.42649185097448	0.0424870191598829
350	0.1	0.2	0.1	0.438722288383761	0.0365719428095839
400	0.1	0.2	0.1	0.468447343010313	0.0329549328758395
450	0.1	0.2	0.1	0.517606645614031	0.0308191207363725
500	0.1	0.2	0.1	0.569083979937515	0.0289548478982932
50	0.1	0.3	0.1	0.427236011333648	0.0676919267621005
100	0.1	0.3	0.1	0.318191354130013	0.0511175226007935
150	0.1	0.3	0.1	0.29027966104202	0.0359866583453937
200	0.1	0.3	0.1	0.304684033928103	0.0241973822493332
250	0.1	0.3	0.1	0.317834432507847	0.0160139285392697
300	0.1	0.3	0.1	0.337921028131148	0.0110016006874507
350	0.1	0.3	0.1	0.36297827147914	0.00811097065456729
400	0.1	0.3	0.1	0.399455295246812	0.00629106915419764
450	0.1	0.3	0.1	0.452447714825304	0.00489217045653719
500	0.1	0.3	0.1	0.508772647817099	0.00359613388950608
50	0.1	0.4	0.1	0.320842377642918	0.0460744466100081
100	0.1	0.4	0.1	0.252638001626011	0.0299702521190172
150	0.1	0.4	0.1	0.244073077651531	0.0164376059017563
200	0.1	0.4	0.1	0.268678808952732	0.00725769779704512
250	0.1	0.4	0.1	0.290067424912686	0.00223488131384327
300	0.1	0.4	0.1	0.316186991869179	0.000119079345247745
350	0.1	0.4	0.1	0.346550900823101	0
400	0.1	0.4	0.1	0.386468544676626	0
450	0.1	0.4	0.1	0.442692651309668	0.000210413229417751
500	0.1	0.4	0.1	0.502741759445362	0.000642051246093708
50	0.1	0.5	0.1	0.261880013865073	0.0256483159887604
100	0.1	0.5	0.1	0.221291095185935	0.0148743970750246
150	0.1	0.5	0.1	0.226487242843613	0.00661121779300541
200	0.1	0.5	0.1	0.258793335548987	0.00165557938501959
250	0.1	0.5	0.1	0.286078665587847	0
300	0.1	0.5	0.1	0.31596706945676	0
350	0.1	0.5	0.1	0.346550900823101	0
400	0.1	0.5	0.1	0.386468544676626	0
450	0.1	0.5	0.1	0.442266189900113	0
500	0.1	0.5	0.1	0.501791112578774	0.000168297277136322
50	0.1	0.6	0.1	0.237650957566751	0.0139346976352652
100	0.1	0.6	0.1	0.208910254924783	0.00749707386613983
150	0.1	0.6	0.1	0.220533896906369	0.00287886597050043
200	0.1	0.6	0.1	0.256723301090317	0.00041939912576855
250	0.1	0.6	0.1	0.286078665587847	0
300	0.1	0.6	0.1	0.31596706945676	0
350	0.1	0.6	0.1	0.346550900823101	0
400	0.1	0.6	0.1	0.386496329119836	1.39985545683767e-05
450	0.1	0.6	0.1	0.442733443805782	0.000230514100241992
500	0.1	0.6	0.1	0.502278673571775	0.000411552947231575
50	0.1	0.7	0.1	0.223160621363041	0.00554420288617028
100	0.1	0.7	0.1	0.201855460913282	0.00283227341016866
150	0.1	0.7	0.1	0.217591107664738	0.000947554798228485
200	0.1	0.7	0.1	0.256029650337588	0
250	0.1	0.7	0.1	0.286078665587847	0
300	0.1	0.7	0.1	0.31596706945676	0
350	0.1	0.7	0.1	0.346550900823101	0
400	0.1	0.7	0.1	0.386468544676626	0
450	0.1	0.7	0.1	0.442266189900113	0
500	0.1	0.7	0.1	0.501568019275073	5.67935045409589e-05
50	0.1	0.8	0.1	0.218538685509356	0.00260040646188945
100	0.1	0.8	0.1	0.199664532321877	0.00130704115133133
150	0.1	0.8	0.1	0.216805214916586	0.000421621177585305
200	0.1	0.8	0.1	0.256029650337588	0
250	0.1	0.8	0.1	0.286078665587847	0
300	0.1	0.8	0.1	0.31596706945676	0
350	0.1	0.8	0.1	0.346550900823101	0
400	0.1	0.8	0.1	0.386468544676626	0
450	0.1	0.8	0.1	0.442266189900113	0
500	0.1	0.8	0.1	0.501508779222961	2.71640140795758e-05
50	0.1	0.9	0.1	0.215964340915426	0.000898207554093586
100	0.1	0.9	0.1	0.198458557126137	0.000451082773254197
150	0.1	0.9	0.1	0.216395097080228	0.000145424412209631
200	0.1	0.9	0.1	0.256029650337588	0
250	0.1	0.9	0.1	0.286078665587847	0
300	0.1	0.9	0.1	0.31596706945676	0
350	0.1	0.9	0.1	0.346550900823101	0
400	0.1	0.9	0.1	0.386468544676626	0
450	0.1	0.9	0.1	0.442266189900113	0
500	0.1	0.9	0.1	0.501473204808728	9.36691526788225e-06
50	0.1	1	0.1	0.215331213342221	0.000472430958695931
100	0.1	1	0.1	0.198159813311921	0.000237206052526773
150	0.1	1	0.1	0.216292973218061	7.64616873104981e-05
200	0.1	1	0.1	0.256029650337588	0
250	0.1	1	0.1	0.286078665587847	0
300	0.1	1	0.1	0.31596706945676	0
350	0.1	1	0.1	0.346550900823101	0
400	0.1	1	0.1	0.386468544676626	0
450	0.1	1	0.1	0.442266189900113	0
500	0.1	1	0.1	0.501464326195292	4.92464725297994e-06
50	0.3	0.1	0.1	0.774209214868689	0.0887458768967003
100	0.3	0.1	0.1	0.743817038015201	0.0811890963907915
150	0.3	0.1	0.1	0.7378103974545	0.0742933636573169
200	0.3	0.1	0.1	0.741252295961477	0.0684596705637956
250	0.3	0.1	0.1	0.744462025718821	0.0637105516805162
300	0.3	0.1	0.1	0.753229778784245	0.0604961758415819
350	0.3	0.1	0.1	0.765114671431118	0.0585056059450626
400	0.3	0.1	0.1	0.779473405368467	0.0578203765954395
450	0.3	0.1	0.1	0.794276775682224	0.058383938063438
500	0.3	0.1	0.1	0.807302886453553	0.0593948557925987
50	0.3	0.2	0.1	0.668964369373649	0.0757365003515185
100	0.3	0.2	0.1	0.663717037687464	0.0676368700632177
150	0.3	0.2	0.1	0.675013492114482	0.0604394393273117
200	0.3	0.2	0.1	0.689095848160057	0.0542373885613034
250	0.3	0.2	0.1	0.698248822100557	0.0490257340790489
300	0.3	0.2	0.1	0.711333883235558	0.0453627395085756
350	0.3	0.2	0.1	0.727277920457385	0.0431925204207858
400	0.3	0.2	0.1	0.744952906408277	0.0422892696358214
450	0.3	0.2	0.1	0.761303831812432	0.0420522104201789
500	0.3	0.2	0.1	0.774923262178927	0.0418577490798092
50	0.3	0.3	0.1	0.605261342521972	0.065406162539716
100	0.3	0.3	0.1	0.612912866369524	0.0569299964826554
150	0.3	0.3	0.1	0.633205258054147	0.0494032382438193
200	0.3	0.3	0.1	0.655550967801368	0.0436185603792256
250	0.3	0.3	0.1	0.671951219581404	0.0395284856002603
300	0.3	0.3	0.1	0.690791716209064	0.0370701765410991
350	0.3	0.3	0.1	0.710170590990106	0.0355514134501403
400	0.3	0.3	0.1	0.728522064796679	0.0341814216876129
450	0.3	0.3	0.1	0.743925600984535	0.0326105184089938
500	0.3	0.3	0.1	0.756304213023334	0.0307658739656465
50	0.3	0.4	0.1	0.535057949808266	0.050788363986724
100	0.3	0.4	0.1	0.550134165453879	0.0405033716488167
150	0.3	0.4	0.1	0.576581956519285	0.0313630684634957
200	0.3	0.4	0.1	0.603616904240819	0.0242554607748083
250	0.3	0.4	0.1	0.62338413681288	0.0192675304098587
300	0.3	0.4	0.1	0.644899896014967	0.0160075573456863
350	0.3	0.4	0.1	0.666985728732058	0.0138745181553729
400	0.3	0.4	0.1	0.689158706982661	0.0125325161211896
450	0.3	0.4	0.1	0.709103330875857	0.0116541047888185
500	0.3	0.4	0.1	0.726172797321001	0.0109936825637593
50	0.3	0.5	0.1	0.47477860822242	0.0342541287274186
100	0.3	0.5	0.1	0.500813754723455	0.024160833695296
150	0.3	0.5	0.1	0.536246423817775	0.015649796116161
200	0.3	0.5	0.1	0.570590543136109	0.0096053010112335
250	0.3	0.5	0.1	0.595750569251996	0.00580850257869688
300	0.3	0.5	0.1	0.621462698584225	0.00363560070372549
350	0.3	0.5	0.1	0.646934327648156	0.00244652803460655
400	0.3	0.5	0.1	0.671737112655813	0.00179261470534271
450	0.3	0.5	0.1	0.693640127090771	0.00135104674394742
500	0.3	0.5	0.1	0.71215737260204	0.000925964331327978
50	0.3	0.6	0.1	0.439894106022962	0.0222658019316488
100	0.3	0.6	0.1	0.475286364240004	0.0141007502095326
150	0.3	0.6	0.1	0.517773151299227	0.00743794925557402
200	0.3	0.6	0.1	0.557278829895688	0.00307049412357063
250	0.3	0.6	0.1	0.586234666306926	0.000787176400635872
300	0.3	0.6	0.1	0.614999939054854	0
350	0.3	0.6	0.1	0.642854391939025	0
400	0.3	0.6	0.1	0.668949889770131	0
450	0.3	0.6	0.1	0.692036201680402	0.000243360197845117
500	0.3	0.6	0.1	0.711573205483757	0.000493182538353643
50	0.3	0.7	0.1	0.412925334447451	0.0113568374252078
100	0.3	0.7	0.1	0.458089671563349	0.00655799321619163
150	0.3	0.7	0.1	0.50810932368866	0.00284526760321701
200	0.3	0.7	0.1	0.552493034472208	0.000622151977368248
250	0.3	0.7	0.1	0.584778869086839	0
300	0.3	0.7	0.1	0.614999939054854	0
350	0.3	0.7	0.1	0.642854391939025	0
400	0.3	0.7	0.1	0.668949889770131	0
450	0.3	0.7	0.1	0.691685284997644	0
500	0.3	0.7	0.1	0.711039558322905	9.68784610164155e-05
50	0.3	0.8	0.1	0.402390172000569	0.00662360962342918
100	0.3	0.8	0.1	0.451664056225739	0.00356050052617398
150	0.3	0.8	0.1	0.504975618461071	0.00130881921602347
200	0.3	0.8	0.1	0.551439127392516	7.5642163159469e-05
250	0.3	0.8	0.1	0.584778869086839	0
300	0.3	0.8	0.1	0.614999939054854	0
350	0.3	0.8	0.1	0.642854391939025	0
400	0.3	0.8	0.1	0.668949889770131	0
450	0.3	0.8	0.1	0.691685284997644	0
500	0.3	0.8	0.1	0.711009079911371	7.42167283677845e-05
50	0.3	0.9	0.1	0.39564133081074	0.00343367417246783
100	0.3	0.9	0.1	0.447961420563201	0.00178571639896496
150	0.3	0.9	0.1	0.503556317537886	0.000605069841955194
200	0.3	0.9	0.1	0.551293663833459	0
250	0.3	0.9	0.1	0.584778869086839	0
300	0.3	0.9	0.1	0.614999939054854	0
350	0.3	0.9	0.1	0.642854391939025	0
400	0.3	0.9	0.1	0.668949889770131	0
450	0.3	0.9	0.1	0.691685284997644	0
500	0.3	0.9	0.1	0.710964902253601	4.13638684292159e-05
50	0.3	1	0.1	0.392190672714315	0.00175204855660466
100	0.3	1	0.1	0.446142211673353	0.000900565900258136
150	0.3	1	0.1	0.502938251221653	0.000297053249495393
200	0.3	1	0.1	0.551293663833459	0
250	0.3	1	0.1	0.584778869086839	0
300	0.3	1	0.1	0.614999939054854	0
350	0.3	1	0.1	0.642854391939025	0
400	0.3	1	0.1	0.668949889770131	0
450	0.3	1	0.1	0.691685284997644	0
500	0.3	1	0.1	0.710938089207792	2.14212150921367e-05
50	0.1	0.1	0.15	0.772883395106695	0.147335675648161
100	0.1	0.1	0.15	0.63065874671969	0.141588559449563
150	0.1	0.1	0.15	0.565024152053804	0.136227467320652
200	0.1	0.1	0.15	0.555129488313076	0.131662074369487
250	0.1	0.1	0.15	0.54480905536264	0.127217245633078
300	0.1	0.1	0.15	0.541923442958811	0.123028142450652
350	0.1	0.1	0.15	0.544060093582324	0.118978328384281
400	0.1	0.1	0.15	0.562273976612342	0.115955057519589
450	0.1	0.1	0.15	0.604862136326925	0.115358884732244
500	0.1	0.1	0.15	0.652715130885691	0.116396773251042
50	0.1	0.2	0.15	0.490323281923742	0.130014411198976
100	0.1	0.2	0.15	0.3656222102842	0.117043589724299
150	0.1	0.2	0.15	0.324791018503557	0.104205879757068
200	0.1	0.2	0.15	0.322995220772274	0.0910356233116377
250	0.1	0.2	0.15	0.316997396680765	0.0777396757940361
300	0.1	0.2	0.15	0.318906332914348	0.0658340351866679
350	0.1	0.2	0.15	0.329825870754865	0.0568615921699848
400	0.1	0.2	0.15	0.356863854690215	0.0513448544314462
450	0.1	0.2	0.15	0.403195553989133	0.0480764425301724
500	0.1	0.2	0.15	0.454003234658401	0.0452169641216625
50	0.1	0.3	0.15	0.319567373862427	0.10339369631701
100	0.1	0.3	0.15	0.22710695208827	0.0788167037567852
150	0.1	0.3	0.15	0.204785350313648	0.0559704632898343
200	0.1	0.3	0.15	0.216239888605255	0.0378917940288069
250	0.1	0.3	0.15	0.226818212233739	0.0251965361917741
300	0.1	0.3	0.15	0.243203446906113	0.0173607797001371
350	0.1	0.3	0.15	0.264038221803392	0.0128209590264147
400	0.1	0.3	0.15	0.295179659198335	0.0099548588300081
450	0.1	0.3	0.15	0.342221678346065	0.00774762208516291
500	0.1	0.3	0.15	0.394716458986988	0.00569945030310579
50	0.1	0.4	0.15	0.229254269186499	0.0712461064237815
100	0.1	0.4	0.15	0.175488792851064	0.0467751862335373
150	0.1	0.4	0.15	0.168948118216332	0.025856772062172
200	0.1	0.4	0.15	0.187862458033733	0.0114779298270596
250	0.1	0.4	0.15	0.204617601110148	0.00354485718370396
300	0.1	0.4	0.15	0.225486598296181	0.000189112772202247
350	0.1	0.4	0.15	0.250328988039434	0
400	0.1	0.4	0.15	0.283979940898808	0
450	0.1	0.4	0.15	0.333396118017811	0.000334144359431864
500	0.1	0.4	0.15	0.388967020481571	0.00101934346688818
50	0.1	0.5	0.15	0.182598078069315	0.0401301079298849
100	0.1	0.5	0.15	0.151770488694924	0.0234191333027461
150	0.1	0.5	0.15	0.155660532463467	0.0104594929735658
200	0.1	0.5	0.15	0.180217708250528	0.00262689136021778
250	0.1	0.5	0.15	0.201470414369478	0
300	0.1	0.5	0.15	0.225308975893255	0
350	0.1	0.5	0.15	0.250328988039434	0
400	0.1	0.5	0.15	0.283979940898808	0
450	0.1	0.5	0.15	0.333012031563158	0
500	0.1	0.5	0.15	0.388063616822442	0.000267269216227479
50	0.1	0.6	0.15	0.164073663360189	0.0219516435877783
100	0.1	0.6	0.15	0.142567097020187	0.011854836970669
150	0.1	0.6	0.15	0.151204980892078	0.00456458663953248
200	0.1	0.6	0.15	0.178624718210711	0.000665940202844823
250	0.1	0.6	0.15	0.201470414369478	0
300	0.1	0.6	0.15	0.225308975893255	0
350	0.1	0.6	0.15	0.250328988039434	0
400	0.1	0.6	0.15	0.284003767866835	2.22328153572577e-05
450	0.1	0.6	0.15	0.333432864809198	0.000366060993195823
500	0.1	0.6	0.15	0.388526850426368	0.000653484714097174
50	0.1	0.7	0.15	0.153168210901889	0.0087768747167785
100	0.1	0.7	0.15	0.137363662583763	0.00449083466813844
150	0.1	0.7	0.15	0.149010456807571	0.00150410160971741
200	0.1	0.7	0.15	0.178091524569445	0
250	0.1	0.7	0.15	0.201470414369478	0
300	0.1	0.7	0.15	0.225308975893255	0
350	0.1	0.7	0.15	0.250328988039434	0
400	0.1	0.7	0.15	0.283979940898808	0
450	0.1	0.7	0.15	0.333012031563158	0
500	0.1	0.7	0.15	0.387851723520898	9.01984350443286e-05
50	0.1	0.8	0.15	0.149716525176684	0.00412374942497036
100	0.1	0.8	0.15	0.135753665592079	0.00207429407110806
150	0.1	0.8	0.15	0.148425273591985	0.000669467598684124
200	0.1	0.8	0.15	0.178091524569445	0
250	0.1	0.8	0.15	0.201470414369478	0
300	0.1	0.8	0.15	0.225308975893255	0
350	0.1	0.8	0.15	0.250328988039434	0
400	0.1	0.8	0.15	0.283979940898808	0
450	0.1	0.8	0.15	0.333012031563158	0
500	0.1	0.8	0.15	0.387795464735902	4.31421565298279e-05
50	0.1	0.9	0.15	0.147799560853134	0.00142581160076598
100	0.1	0.9	0.15	0.134868661910649	0.000716235533103386
150	0.1	0.9	0.15	0.148120043008415	0.000230948427898015
