n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	20	1	0.5	0.953768844221106	0.327638190954774	0.953768844221106	0.953768844221106	0.633165829145729	0.514572864321608	0.901507537688442	0.606030150753769	0.942713567839196	0.872361809045226	0.917587939698493	0.953768844221106	0.953768844221106	0.748743718592965	0.78391959798995	0.953768844221106	0.94070351758794	0.953768844221106	0.953768844221106	0.953768844221106	0.953768844221106	0.953768844221106	0.953768844221106	0.64321608040201	0.953768844221106	0.953768844221106	0.948743718592965	0.332663316582915
80	20	1	0.5	0.954	0.327	0.954	0.954	0.646	0.388	0.953	0.414	0.954	0.787	0.897	0.954	0.951	0.705	0.735	0.954	0.865	0.954	0.954	0.954	0.954	0.954	0.954	0.626	0.954	0.954	0.953	0.328
160	20	1	0.5	0.954	0.327	0.954	0.954	0.649	0.337	0.954	0.34	0.954	0.736	0.882	0.954	0.92	0.69	0.73	0.954	0.775	0.954	0.954	0.954	0.954	0.954	0.954	0.592	0.954	0.954	0.954	0.327
320	20	1	0.5	0.954	0.327	0.954	0.954	0.644	0.327	0.954	0.327	0.954	0.689	0.818	0.954	0.868	0.668	0.698	0.954	0.71	0.954	0.954	0.954	0.954	0.954	0.954	0.574	0.954	0.954	0.954	0.327
20	40	1	0.5	0.992125984251969	0.619797525309336	0.967379077615298	0.992125984251969	0.665916760404949	0.752530933633296	0.701912260967379	0.979752530933633	0.874015748031496	0.989876265466817	0.926884139482565	0.984251968503937	0.992125984251969	0.796400449943757	0.823397075365579	0.937007874015748	0.992125984251969	0.988751406074241	0.992125984251969	0.950506186726659	0.992125984251969	0.992125984251969	0.992125984251969	0.698537682789651	0.992125984251969	0.794150731158605	0.992125984251969	0.619797525309336
40	40	1	0.5	0.990954773869347	0.620100502512563	0.987939698492462	0.990954773869347	0.677386934673367	0.684422110552764	0.751758793969849	0.792964824120603	0.889447236180904	0.924623115577889	0.909547738693467	0.985929648241206	0.990954773869347	0.753768844221106	0.776884422110553	0.98391959798995	0.984924623115578	0.984924623115578	0.990954773869347	0.990954773869347	0.990954773869347	0.990954773869347	0.990954773869347	0.688442211055276	0.990954773869347	0.903517587939698	0.990954773869347	0.620100502512563
80	40	1	0.5	0.991	0.619	0.991	0.991	0.647	0.628	0.831	0.64	0.927	0.786	0.85	0.991	0.981	0.687	0.702	0.991	0.886	0.981	0.991	0.991	0.991	0.991	0.991	0.648	0.991	0.989	0.991	0.619
160	40	1	0.5	0.991	0.619	0.991	0.991	0.64	0.619	0.964	0.619	0.984	0.685	0.774	0.991	0.895	0.661	0.667	0.991	0.728	0.978	0.991	0.991	0.991	0.991	0.991	0.633	0.991	0.991	0.991	0.619
320	40	1	0.5	0.991	0.619	0.991	0.991	0.622	0.619	0.991	0.619	0.991	0.633	0.693	0.991	0.77	0.625	0.63	0.991	0.644	0.971	0.991	0.991	0.991	0.991	0.991	0.622	0.991	0.991	0.991	0.619
20	80	1	0.5	0.998875140607424	0.888638920134983	0.991001124859393	0.998875140607424	0.888638920134983	0.914510686164229	0.888638920134983	0.998875140607424	0.938132733408324	0.998875140607424	0.960629921259842	0.985376827896513	0.998875140607424	0.919010123734533	0.928008998875141	0.947131608548931	0.998875140607424	0.995500562429696	0.998875140607424	0.956130483689539	0.998875140607424	0.997750281214848	0.998875140607424	0.892013498312711	0.998875140607424	0.899887514060742	0.998875140607424	0.888638920134983
40	80	1	0.5	0.998994974874372	0.883417085427136	0.998994974874372	0.998994974874372	0.885427135678392	0.892462311557789	0.889447236180904	0.954773869346734	0.923618090452261	0.978894472361809	0.94070351758794	0.977889447236181	0.998994974874372	0.899497487437186	0.901507537688442	0.950753768844221	0.998994974874372	0.987939698492462	0.998994974874372	0.997989949748744	0.998994974874372	0.998994974874372	0.998994974874372	0.887437185929648	0.998994974874372	0.899497487437186	0.998994974874372	0.883417085427136
80	80	1	0.5	0.999	0.884	0.999	0.999	0.885	0.885	0.885	0.885	0.917	0.923	0.921	0.994	0.999	0.885	0.885	0.979	0.986	0.982	0.999	0.999	0.999	0.999	0.999	0.885	0.999	0.923	0.999	0.884
160	80	1	0.5	0.999	0.884	0.999	0.999	0.884	0.884	0.891	0.884	0.907	0.887	0.891	0.999	0.95	0.884	0.884	0.997	0.895	0.952	0.999	0.999	0.999	0.999	0.999	0.884	0.999	0.98	0.999	0.884
320	80	1	0.5	0.999	0.884	0.999	0.999	0.884	0.884	0.91	0.884	0.945	0.884	0.885	0.999	0.886	0.884	0.884	0.999	0.884	0.929	0.999	0.999	0.999	0.999	0.999	0.884	0.999	0.999	0.999	0.884
20	160	1	0.5	1	0.99437570303712	0.998875140607424	1	0.99437570303712	0.99437570303712	0.99437570303712	1	0.99437570303712	1	0.99437570303712	0.99437570303712	1	0.99437570303712	0.99437570303712	0.99437570303712	1	1	1	0.99437570303712	1	0.995500562429696	1	0.99437570303712	1	0.99437570303712	1	0.99437570303712
40	160	1	0.5	1	0.993969849246231	1	1	0.993969849246231	0.993969849246231	0.993969849246231	0.998994974874372	0.993969849246231	0.998994974874372	0.993969849246231	0.996984924623116	1	0.993969849246231	0.993969849246231	0.993969849246231	1	0.997989949748744	1	0.997989949748744	1	1	1	0.993969849246231	1	0.993969849246231	1	0.993969849246231
80	160	1	0.5	1	0.994	1	1	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.994	1	0.994	0.994	0.994	1	0.994	1	0.999	1	1	1	0.994	1	0.994	1	0.994
160	160	1	0.5	1	0.994	1	1	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.996	0.996	0.994	0.994	0.994	0.994	0.994	1	1	1	1	1	0.994	1	0.994	1	0.994
320	160	1	0.5	1	0.994	1	1	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.996	0.994	0.994	0.994	0.996	0.994	0.994	1	1	1	1	1	0.994	1	0.994	1	0.994
20	320	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
