n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
320	40	0.8	0	1	1	1	1	0.94	0.1	1	0.1125	1	0.98	1	1	1	0.9625	0.975	1	0.995	1	1	1	1	1	1	0.875	1	1	0.9925	0.0075
20	80	0.8	0	1	1	1	1	0.0666666666666667	0.466666666666667	0.0666666666666667	1	0.666666666666667	1	0.866666666666667	0.866666666666667	1	0.466666666666667	0.6	0.866666666666667	1	1	1	1	1	1	1	0.266666666666667	1	0.4	1	0
40	80	0.8	0	1	1	1	1	0.4	0.55	0.4	0.95	0.9	1	0.95	1	1	0.75	0.8	0.95	1	1	1	1	1	1	1	0.4	1	0.75	1	0
80	80	0.8	0	1	1	1	1	0.35	0.4	0.7	0.75	1	1	1	1	1	0.7	0.7	1	1	1	1	1	1	1	1	0.45	1	1	1	0
160	80	0.8	0	1	1	1	1	0.2	0.15	0.85	0.2	0.95	0.7	0.85	1	1	0.35	0.4	1	0.85	1	1	1	1	1	1	0.2	1	1	1	0
320	80	0.8	0	1	1	1	1	0.1	0.05	1	0.05	1	0.2	0.5	1	0.95	0.1	0.15	1	0.3	1	1	1	1	1	1	0.05	1	1	1	0
20	160	0.8	0	1	1	1	1	0	0.466666666666667	0	1	0.6	1	0.866666666666667	0.866666666666667	1	0.466666666666667	0.533333333333333	0.666666666666667	1	1	1	0.333333333333333	1	0.733333333333333	1	0	1	0	1	0
40	160	0.8	0	1	1	1	1	0	0.277777777777778	0.0555555555555556	1	0.5	1	0.666666666666667	0.944444444444444	1	0.388888888888889	0.444444444444444	0.555555555555556	1	1	1	1	1	1	1	0.111111111111111	1	0.111111111111111	1	0
80	160	0.8	0	1	1	1	1	0	0.1	0	0.65	0.35	0.75	0.6	0.8	1	0.15	0.2	0.65	1	0.85	1	1	1	1	1	0	1	0.15	1	0
160	160	0.8	0	1	1	1	1	0.05	0.1	0.15	0.15	0.3	0.3	0.3	1	1	0.15	0.15	0.9	0.95	0.9	1	1	1	1	1	0.1	1	0.35	1	0
320	160	0.8	0	1	1	1	1	0	0	0.15	0	0.2	0.05	0.15	1	0.7	0.05	0.05	1	0.15	0.8	1	1	1	1	1	0	1	0.9	1	0
20	320	0.8	0	1	1	1	1	0	0.555555555555556	0	1	0.555555555555556	1	0.555555555555556	0.611111111111111	1	0.555555555555556	0.555555555555556	0.555555555555556	1	1	1	0	1	0	1	0	1	0	1	0
40	320	0.8	0	1	1	1	1	0	0.25	0	1	0.3	1	0.55	0.6	1	0.25	0.25	0.35	1	0.9	1	0.05	1	0.95	1	0	1	0	1	0
80	320	0.8	0	1	1	1	1	0	0	0	0.869565217391304	0	0.869565217391304	0	0.260869565217391	1	0	0	0	1	0.826086956521739	1	1	1	1	1	0	1	0	1	0
160	320	0.8	0	1	1	1	1	0	0	0	0.130434782608696	0	0.304347826086957	0.130434782608696	0.304347826086957	1	0	0	0.130434782608696	1	0.347826086956522	1	1	1	1	1	0	1	0	1	0
320	320	0.8	0	1	1	1	1	0	0	0	0	0	0	0	0.130434782608696	0.173913043478261	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0
20	20	1	0	1	1	1	1	0.827763496143959	0.861182519280206	0.951156812339332	0.992287917737789	0.997429305912596	1	0.997429305912596	1	1	0.958868894601542	0.982005141388175	1	1	1	1	1	1	1	1	0.858611825192802	1	0.994858611825193	0.856041131105398	0.143958868894602
40	20	1	0	1	1	1	1	0.939675174013921	0.832946635730858	1	0.932714617169374	1	1	1	1	1	0.976798143851508	0.986078886310905	1	1	1	1	1	1	1	1	0.939675174013921	1	1	0.825986078886311	0.174013921113689
80	20	1	0	1	1	1	1	0.983870967741935	0.691244239631336	1	0.78110599078341	1	1	1	1	1	0.995391705069124	1	1	1	1	1	1	1	1	1	0.972350230414747	1	1	0.914746543778802	0.0852534562211982
160	20	1	0	1	1	1	1	0.995391705069124	0.451612903225806	1	0.47926267281106	1	1	1	1	1	0.995391705069124	1	1	1	1	1	1	1	1	1	0.986175115207373	1	1	0.921658986175115	0.0783410138248848
320	20	1	0	1	1	1	1	1	0.237327188940092	1	0.248847926267281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997695852534562	1	1	0.944700460829493	0.0552995391705069
20	40	1	0	1	1	1	1	0.333333333333333	0.635593220338983	0.480225988700565	0.991525423728814	0.898305084745763	1	0.949152542372881	0.988700564971751	1	0.72316384180791	0.788135593220339	0.963276836158192	1	0.994350282485876	1	1	1	1	1	0.468926553672316	1	0.711864406779661	0.994350282485876	0.00564971751412429
40	40	1	0	1	1	1	1	0.416040100250627	0.458646616541353	0.679197994987469	0.796992481203007	0.929824561403509	0.959899749373434	0.944862155388471	1	1	0.694235588972431	0.759398496240602	1	1	1	1	1	1	1	1	0.486215538847118	1	0.93734335839599	0.982456140350877	0.0175438596491228
80	40	1	0	1	1	1	1	0.4	0.195	0.925	0.34	0.9875	0.8625	0.945	1	1	0.6525	0.6925	1	0.9775	1	1	1	1	1	1	0.4125	1	1	0.9975	0.0025
