n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
160	160	0.2	0	1	0.0519633200094051	0.452151422525276	0.494709616741124	0.24994121796379	0.252527627557019	0.855161062779215	0.519162943804373	0.523630378556313	0.989889489771926	0.00752410063484599
320	160	0.2	0	1	0.0504389020482096	0.703357949003762	0.493660303748084	0.442524731782082	0.251497840323255	0.858436672704473	0.598021457433468	0.60080813710464	0.988574613348196	0.0253587850076634
20	320	0.2	0	1	0.0472279260780287	0.0677618069815195	0.502053388090349	0	0.131416837782341	0.550308008213552	0.126283367556468	0.175564681724846	0.991786447638604	0
40	320	0.2	0	1	0.0534612748457848	0.109664153529815	0.494174091843729	0	0.181631254283756	0.646333104866347	0.226182316655243	0.245373543522961	0.991775188485264	0
80	320	0.2	0	1	0.0402960526315789	0.181332236842105	0.498766447368421	0.00411184210526316	0.200657894736842	0.731496710526316	0.305509868421053	0.320723684210526	0.988898026315789	0
160	320	0.2	0	1	0.0519633200094051	0.319304020691277	0.503644486245004	0.0634845991065131	0.218434046555373	0.772395955795909	0.375499647307783	0.381612979073595	0.981895132847402	0.000940512579355749
320	320	0.2	0	1	0.0518322418837955	0.56026194788909	0.502717012679393	0.202312944127073	0.203706283962658	0.774975616552877	0.437369374390414	0.440574056012261	0.975895220844364	0.0055733593423436
20	20	0.5	0	1	0.0468885672937771	0.371056439942113	0.487409551374819	0.252677279305355	0.277279305354559	0.882199710564399	0.518379160636758	0.557742402315485	0.993053545586107	0.00723589001447178
40	20	0.5	0	1	0.04954652334565	0.64863957003695	0.488579106483037	0.45582801477998	0.280819617064159	0.881256298286866	0.615552569701041	0.633523681558616	0.992274101444407	0.0315754114880752
80	20	0.5	0	1	0.0487389229720518	0.891274710293115	0.489206998409452	0.582254033174279	0.246989320608953	0.874801181549648	0.6657577823222	0.675187457396046	0.992728925244263	0.0581685980458987
160	20	0.5	0	1	0.0498088146508352	0.992755081505333	0.491547595089555	0.63614409337895	0.188468504729322	0.845240491044476	0.674481787079895	0.68222982491447	0.990943851881666	0.0714429462668545
320	20	0.5	0	1	0.0497	1	0.4912	0.637	0.1262	0.7982	0.6592	0.6657	0.9904	0.0656
20	40	0.5	0	1	0.0512301013024602	0.250361794500724	0.501302460202605	0.058465991316932	0.231837916063676	0.796526772793054	0.380028943560058	0.423733719247467	0.988133140376266	0.000578871201157742
40	40	0.5	0	1	0.0547531071548539	0.485723883103796	0.501679543164259	0.220356063150823	0.231944910984212	0.81625797783003	0.46036278132348	0.482868659724555	0.983204568357407	0.00671817265703729
80	40	0.5	0	1	0.0519200181776869	0.798454896614406	0.503976369007044	0.351170188593501	0.190184049079755	0.798341286071347	0.502044989775051	0.514996591683708	0.980004544421722	0.0167007498295842
160	40	0.5	0	1	0.0511169249345945	0.980478969611592	0.505836184342926	0.402696719661904	0.127591064600523	0.741698530891527	0.48510766753874	0.494767558864963	0.975850271684444	0.0219360032199638
320	40	0.5	0	1	0.0511	1	0.5058	0.4048	0.0718	0.6616	0.451	0.4612	0.9651	0.0193
20	80	0.5	0	1	0.0523878437047757	0.17424023154848	0.502749638205499	0.00376266280752533	0.183791606367583	0.70767004341534	0.246599131693198	0.291751085383502	0.983502170767004	0
40	80	0.5	0	1	0.0512260665099093	0.335908632851864	0.504870675176352	0.0560967416862613	0.176687940880081	0.710278804165267	0.310379576755123	0.332213637890494	0.972791400738999	0.000503862949277796
80	80	0.5	0	1	0.0523744603499205	0.653147012042718	0.501249715973642	0.137923199272893	0.142808452624404	0.664167234719382	0.327084753465122	0.338104976141786	0.948420813451488	0.00329470574869348
160	80	0.5	0	1	0.0525256590863353	0.95461863554035	0.498691889716241	0.16331253773395	0.0757697725900584	0.570134835983095	0.270577581002214	0.279533105252566	0.914369088347756	0.00623867981485208
320	80	0.5	0	1	0.0525	0.9999	0.4988	0.1432	0.0291	0.4252	0.1969	0.2054	0.8741	0.0026
20	160	0.5	0	1	0.0529667149059334	0.109985528219971	0.487988422575977	0	0.129088277858177	0.568740955137482	0.148191027496382	0.19218523878437	0.978871201157742	0
40	160	0.5	0	1	0.0503862949277796	0.210278804165267	0.499496137050722	0.00352704064494458	0.12882096069869	0.579106483036614	0.193819281155526	0.214981525025193	0.958011420893517	0
80	160	0.5	0	1	0.0513519654623949	0.468757100658941	0.498409452397182	0.0236309929561463	0.0938423085662349	0.504317200636219	0.1813224267212	0.188593501476937	0.899227448307203	0.000227221086116792
160	160	0.5	0	1	0.0516200442745019	0.87804387200644	0.495471925940833	0.0348158583215939	0.0360233447373717	0.361340309921513	0.113503723083115	0.117327430066412	0.777017508553029	0.00110686254779634
320	160	0.5	0	1	0.0515	0.9992	0.4959	0.0229	0.0064	0.1856	0.0493	0.0506	0.6128	4e-04
20	320	0.5	0	1	0.0552821997105644	0.0903039073806078	0.506222865412446	0	0.102170767004342	0.454413892908828	0.0929088277858177	0.134876989869754	0.973950795947902	0
40	320	0.5	0	1	0.0527376553577427	0.140913671481357	0.503023177695667	0	0.0979173664763184	0.437185085656701	0.125293920053745	0.140073899899227	0.942391669465905	0
80	320	0.5	0	1	0.0504430811179277	0.307770961145194	0.507611906384912	0.00102249488752556	0.0576005453306067	0.352079072937969	0.0985003408316292	0.103840036355374	0.845376050897523	0
160	320	0.5	0	1	0.0522237874823908	0.711108875025156	0.503521835379352	0.00382370698329644	0.0187160394445562	0.182431072650433	0.0429663916280942	0.044375125779835	0.61994365063393	0
320	320	0.5	0	1	0.0521	0.9929	0.5037	9e-04	9e-04	0.0466	0.0063	0.0063	0.305	0
20	20	0.8	0	1	0.0496831797235023	0.468173963133641	0.492655529953917	0.184619815668203	0.207085253456221	0.777505760368664	0.408698156682028	0.457229262672811	0.977822580645161	0.00547235023041475
40	20	0.8	0	1	0.0506824674637604	0.833456777060628	0.4890487779071	0.28811765950693	0.155644905301026	0.743730822135224	0.423341445349698	0.454660882446302	0.972278065813141	0.0139667760025394
80	20	0.8	0	1	0.0497447702932639	0.994394955459914	0.491142027825043	0.301571414272846	0.0864778300470423	0.651286157541788	0.368431588429587	0.393754378941047	0.955860274246822	0.0129116204584126
160	20	0.8	0	1	0.0497	1	0.4912	0.2962	0.0449	0.5457	0.335	0.3574	0.9409	0.0103
320	20	0.8	0	1	0.0497	1	0.4912	0.2886	0.0234	0.469	0.309	0.3311	0.9339	0.0089
20	40	0.8	0	1	0.0529953917050691	0.315380184331797	0.512528801843318	0.040610599078341	0.161146313364055	0.670794930875576	0.263824884792627	0.300691244239631	0.962269585253456	0.000432027649769585
40	40	0.8	0	1	0.051105703100201	0.691461221034811	0.505025923182732	0.104539202200825	0.112686488202307	0.59697386519945	0.253623955137023	0.275949634959264	0.923182731986033	0.00169294254576235
80	40	0.8	0	1	0.0511460314282855	0.980282254028626	0.505655089580623	0.0941847662896607	0.0399359423481133	0.440996897207487	0.169552597337604	0.18156340706636	0.853167851065959	0.00160144129716745
160	40	0.8	0	1	0.0511	1	0.5058	0.0789	0.0121	0.3011	0.1135	0.1251	0.7829	0.0011
320	40	0.8	0	1	0.0511	1	0.5058	0.0645	0.0041	0.1988	0.0801	0.0897	0.7338	2e-04
20	80	0.8	0	1	0.0537154377880184	0.200604838709677	0.498847926267281	0.00172811059907834	0.11491935483871	0.525633640552995	0.160138248847926	0.191100230414747	0.935771889400922	0
40	80	0.8	0	1	0.0530102634641837	0.490001058089091	0.500052904454555	0.0169294254576235	0.0725849116495609	0.421754311713046	0.137974817479632	0.153846153846154	0.853983705427997	0
80	80	0.8	0	1	0.052447202482234	0.932138925032529	0.498848964067661	0.0164147732959664	0.0171154038634771	0.22310079071164	0.0564508057251526	0.061255129616655	0.660594535081573	0.000200180162145931
160	80	0.8	0	1	0.0525	0.9999	0.4988	0.009	0.0029	0.0873	0.0193	0.0208	0.4449	1e-04
320	80	0.8	0	1	0.0525	1	0.4988	0.0043	3e-04	0.0343	0.0061	0.007	0.3017	0
20	160	0.8	0	1	0.0532834101382488	0.126440092165899	0.495391705069124	0	0.0832373271889401	0.392281105990783	0.0956221198156682	0.121543778801843	0.918634792626728	0
40	160	0.8	0	1	0.0519521743730822	0.303671569146122	0.494974076817268	0.00137551581843191	0.0422177547349487	0.270764998412866	0.0672944661940535	0.075547561104645	0.779070997778013	0
80	160	0.8	0	1	0.0515463917525773	0.78130317285557	0.495846261635472	0.00140126113502152	0.00590531478330497	0.0910819737763988	0.0162145931338204	0.017415674106696	0.436592933640276	0
160	160	0.8	0	1	0.0515	0.9973	0.4959	1e-04	1e-04	0.0141	0.002	0.002	0.1427	0
320	160	0.8	0	1	0.0515	1	0.4959	1e-04	0	0.0011	1e-04	1e-04	0.0324	0
20	320	0.8	0	1	0.0491071428571429	0.0930299539170507	0.507200460829493	0	0.057315668202765	0.280529953917051	0.0525633640552995	0.0745967741935484	0.911146313364055	0
40	320	0.8	0	1	0.0513173209184213	0.194794201671781	0.503227171727859	0	0.029520685641731	0.167495503121363	0.0379853983705428	0.0435932705533806	0.725849116495609	0
80	320	0.8	0	1	0.0520468421579421	0.550695626063457	0.503753378040236	0	0.00330297267540787	0.0322290061054949	0.00520468421579422	0.00540486437794015	0.295866279651686	0
160	320	0.8	0	1	0.0521	0.9722	0.5037	0	0	0.0017	1e-04	1e-04	0.0323	0
320	320	0.8	0	1	0.0521	1	0.5037	0	0	0	0	0	0.001	0
20	20	1	0	1	0.0501034245001149	0.549184095610205	0.48850838887612	0.132383360147093	0.154217421282464	0.680992875201103	0.312801654792002	0.359112847621237	0.959434612732705	0.00321765111468628
40	20	1	0	1	0.0499597099113618	0.946011281224819	0.490834004834811	0.158138597904915	0.0799758259468171	0.576248992747784	0.255036261079774	0.288074133763094	0.925161160354553	0.00493553585817889
80	20	1	0	1	0.0497	1	0.4912	0.1442	0.0301	0.4361	0.192	0.2191	0.8803	0.0036
160	20	1	0	1	0.0497	1	0.4912	0.1339	0.0133	0.3259	0.1567	0.1812	0.8464	0.0031
320	20	1	0	1	0.0497	1	0.4912	0.1271	0.0066	0.2589	0.1407	0.1626	0.8264	0.0019
20	40	1	0	1	0.0499885083888761	0.366122730406803	0.505401057228223	0.0249367961388187	0.10687198345208	0.540220638933579	0.184210526315789	0.220179269133533	0.913927832682142	0.000229832222477591
40	40	1	0	1	0.0509669621273167	0.833501208702659	0.50624496373892	0.0347502014504432	0.0390813859790492	0.369963738920226	0.111804995970991	0.125906526994359	0.806103948428686	0
80	40	1	0	1	0.0511	0.9993	0.5058	0.0225	0.0078	0.2018	0.0518	0.0597	0.6446	1e-04
160	40	1	0	1	0.0511	1	0.5058	0.0133	9e-04	0.0938	0.0224	0.0279	0.5117	0
320	40	1	0	1	0.0511	1	0.5058	0.0102	5e-04	0.0506	0.014	0.0175	0.4321	0
20	80	1	0	1	0.0529763272810848	0.232934957481039	0.496667432774075	0.00114916111238796	0.0671110089634567	0.391519190990577	0.0949207078832452	0.121121581245691	0.870949207078832	0
40	80	1	0	1	0.0525785656728445	0.636784850926672	0.498589846897663	0.00433118452860596	0.020245769540693	0.19842868654311	0.0415995165189363	0.0470386784850927	0.64574939564867	0
80	80	1	0	1	0.0525	0.9892	0.4988	0.0019	0.0021	0.0569	0.0072	0.0084	0.3298	0
160	80	1	0	1	0.0525	1	0.4988	4e-04	0	0.0117	0.0013	0.0014	0.1291	0
320	80	1	0	1	0.0525	1	0.4988	1e-04	0	0.0023	2e-04	2e-04	0.0567	0
20	160	1	0	1	0.0525166628361296	0.141576649046196	0.492070788324523	0	0.0456216961618019	0.263732475293036	0.0521719145024132	0.0690645828545162	0.82728108480809	0
40	160	1	0	1	0.0515713134568896	0.403505237711523	0.495668815471394	0	0.0088638195004029	0.0902497985495568	0.0132957292506044	0.0154109589041096	0.50201450443191	0
80	160	1	0	1	0.0515	0.9174	0.4959	0	2e-04	0.0095	7e-04	8e-04	0.1313	0
160	160	1	0	1	0.0515	0.9999	0.4959	0	0	2e-04	0	0	0.0114	0
320	160	1	0	1	0.0515	1	0.4959	0	0	1e-04	0	0	8e-04	0
20	320	1	0	1	0.0520569983911744	0.104228912893588	0.504251896115835	0	0.0333256722592507	0.173178579636865	0.0306826017007584	0.0455067800505631	0.809813835899793	0
40	320	1	0	1	0.052074939564867	0.252115229653505	0.503323932312651	0	0.00423045930701048	0.0431103948428687	0.00614423851732474	0.00705076551168413	0.424858984689766	0
80	320	1	0	1	0.0521	0.7152	0.5037	0	0	0.0018	0	0	0.0513	0
160	320	1	0	1	0.0521	0.9976	0.5037	0	0	0	0	0	6e-04	0
320	320	1	0	1	0.0521	1	0.5037	0	0	0	0	0	0	0
20	20	0	0.2	1	0.112676056338028	0.309859154929577	0.442655935613682	0.301810865191147	0.321931589537223	0.881287726358149	0.549295774647887	0.587525150905433	0.993963782696177	0.0221327967806841
40	20	0	0.2	1	0.0998043052837573	0.432485322896282	0.469667318982387	0.565557729941292	0.377690802348337	0.921722113502935	0.712328767123288	0.716242661448141	0.99412915851272	0.0900195694716243
80	20	0	0.2	1	0.112380952380952	0.592380952380952	0.500952380952381	0.739047619047619	0.407619047619048	0.923809523809524	0.805714285714286	0.801904761904762	0.998095238095238	0.184761904761905
160	20	0	0.2	1	0.0990291262135922	0.70873786407767	0.520388349514563	0.848543689320388	0.345631067961165	0.953398058252427	0.879611650485437	0.87378640776699	0.996116504854369	0.250485436893204
320	20	0	0.2	1	0.0786948176583493	0.767754318618042	0.499040307101727	0.894433781190019	0.27447216890595	0.944337811900192	0.898272552783109	0.896353166986564	1	0.301343570057582
20	40	0	0.2	1	0.128772635814889	0.249496981891348	0.466800804828974	0.134808853118712	0.319919517102616	0.818913480885312	0.438631790744467	0.474849094567404	0.989939637826962	0.00402414486921529
40	40	0	0.2	1	0.10958904109589	0.346379647749511	0.475538160469667	0.352250489236791	0.373776908023483	0.874755381604697	0.590998043052838	0.600782778864971	1	0.0234833659491194
80	40	0	0.2	1	0.142857142857143	0.487619047619048	0.539047619047619	0.622857142857143	0.438095238095238	0.893333333333333	0.735238095238095	0.737142857142857	0.992380952380952	0.121904761904762
160	40	0	0.2	1	0.137864077669903	0.592233009708738	0.512621359223301	0.714563106796116	0.41747572815534	0.904854368932039	0.757281553398058	0.755339805825243	0.998058252427184	0.194174757281553
320	40	0	0.2	1	0.153550863723608	0.666026871401152	0.491362763915547	0.765834932821497	0.322456813819578	0.90595009596929	0.798464491362764	0.786948176583493	0.994241842610365	0.262955854126679
20	80	0	0.2	1	0.241448692152918	0.293762575452716	0.472837022132797	0.0442655935613682	0.311871227364185	0.706237424547284	0.360160965794769	0.41851106639839	0.987927565392354	0.00201207243460765
40	80	0	0.2	1	0.232876712328767	0.322896281800391	0.467710371819961	0.23091976516634	0.365949119373777	0.765166340508806	0.4853228962818	0.500978473581213	0.976516634050881	0.0136986301369863
80	80	0	0.2	1	0.245714285714286	0.438095238095238	0.518095238095238	0.447619047619048	0.44952380952381	0.822857142857143	0.59047619047619	0.592380952380952	0.988571428571429	0.0723809523809524
160	80	0	0.2	1	0.248543689320388	0.495145631067961	0.504854368932039	0.561165048543689	0.41747572815534	0.833009708737864	0.625242718446602	0.623300970873786	0.98252427184466	0.168932038834951
320	80	0	0.2	1	0.234165067178503	0.560460652591171	0.487523992322457	0.606525911708253	0.339731285988484	0.813819577735125	0.662188099808061	0.660268714011516	0.984644913627639	0.247600767754319
20	160	0	0.2	1	0.424547283702213	0.368209255533199	0.450704225352113	0.00201207243460765	0.289738430583501	0.563380281690141	0.305835010060362	0.348088531187123	0.991951710261569	0
40	160	0	0.2	1	0.418786692759295	0.407045009784736	0.467710371819961	0.0998043052837573	0.397260273972603	0.610567514677104	0.436399217221135	0.442270058708415	0.970645792563601	0
80	160	0	0.2	1	0.420952380952381	0.455238095238095	0.527619047619048	0.335238095238095	0.44952380952381	0.727619047619048	0.523809523809524	0.52952380952381	0.96952380952381	0.0495238095238095
160	160	0	0.2	1	0.429126213592233	0.49126213592233	0.524271844660194	0.479611650485437	0.483495145631068	0.735922330097087	0.557281553398058	0.557281553398058	0.957281553398058	0.172815533980583
320	160	0	0.2	1	0.429942418426104	0.497120921305182	0.493282149712092	0.495201535508637	0.424184261036468	0.731285988483685	0.575815738963532	0.577735124760077	0.938579654510557	0.272552783109405
20	320	0	0.2	1	0.710261569416499	0.629778672032193	0.446680080482897	0	0.317907444668008	0.450704225352113	0.30784708249497	0.338028169014085	0.987927565392354	0
40	320	0	0.2	1	0.737769080234834	0.634050880626223	0.475538160469667	0.0136986301369863	0.412915851272016	0.510763209393346	0.424657534246575	0.434442270058708	0.976516634050881	0
80	320	0	0.2	1	0.727619047619048	0.561904761904762	0.535238095238095	0.207619047619048	0.491428571428571	0.577142857142857	0.504761904761905	0.506666666666667	0.961904761904762	0.00761904761904762
160	320	0	0.2	1	0.730097087378641	0.524271844660194	0.510679611650485	0.43495145631068	0.499029126213592	0.58252427184466	0.504854368932039	0.504854368932039	0.90873786407767	0.132038834951456
320	320	0	0.2	1	0.723608445297505	0.483685220729367	0.491362763915547	0.456813819577735	0.456813819577735	0.581573896353167	0.493282149712092	0.493282149712092	0.854126679462572	0.27831094049904
20	20	0.2	0.2	1	0.0903490759753593	0.515400410677618	0.715605749486653	0.480492813141684	0.524640657084189	0.955852156057495	0.756673511293634	0.787474332648871	1	0.0410677618069815
40	20	0.2	0.2	1	0.0980123372172721	0.705962988348184	0.731322823851953	0.773817683344757	0.589444825222755	0.976696367374914	0.882111034955449	0.886223440712817	1	0.143248800548321
80	20	0.2	0.2	1	0.0966282894736842	0.832236842105263	0.737664473684211	0.890625	0.559210526315789	0.981085526315789	0.930509868421053	0.930921052631579	0.999588815789474	0.254523026315789
160	20	0.2	0.2	1	0.0938161297907359	0.918880790030567	0.740653656242652	0.936985657183165	0.476604749588526	0.988008464613214	0.951093345873501	0.947096167411239	1	0.380672466494239
320	20	0.2	0.2	1	0.097533788491013	0.972969207189634	0.741953462449491	0.944545074543681	0.35864567367981	0.980632576285356	0.951929775672286	0.945938414379267	1	0.458826807858437
20	40	0.2	0.2	1	0.140657084188912	0.504106776180698	0.779260780287474	0.24435318275154	0.554414784394251	0.93429158110883	0.683778234086242	0.735112936344969	0.998973305954825	0.0154004106776181
40	40	0.2	0.2	1	0.14804660726525	0.666895133653187	0.800548320767649	0.598355037697053	0.619602467443454	0.980808773132282	0.840301576422207	0.847840986977382	1	0.0685400959561343
80	40	0.2	0.2	1	0.145148026315789	0.796463815789474	0.801398026315789	0.827302631578947	0.645970394736842	0.991365131578947	0.904194078947368	0.90625	0.999588815789474	0.192434210526316
160	40	0.2	0.2	1	0.14813073124853	0.906418998354103	0.81424876557724	0.918645661885728	0.595579590877028	0.991300258640959	0.948977192569951	0.949447448859629	1	0.332000940512579
320	40	0.2	0.2	1	0.142956667131113	0.968092517765083	0.813849797965724	0.938832381217779	0.486832938553713	0.988992615298871	0.955134457294134	0.952069109655845	1	0.435976034554828
20	80	0.2	0.2	1	0.260780287474333	0.563655030800821	0.84394250513347	0.0677618069815195	0.578028747433265	0.91170431211499	0.641683778234086	0.697125256673511	0.997946611909651	0.00205338809034908
40	80	0.2	0.2	1	0.247429746401645	0.706648389307745	0.879369431117204	0.398903358464702	0.681288553803975	0.966415352981494	0.821110349554489	0.835503769705278	0.997943797121316	0.021932830705963
80	80	0.2	0.2	1	0.240953947368421	0.822368421052632	0.899259868421053	0.729851973684211	0.740131578947368	0.983963815789474	0.901315789473684	0.905427631578947	0.999588815789474	0.116776315789474
160	80	0.2	0.2	1	0.244533270632495	0.912532330119915	0.894427462967317	0.873030801786974	0.719962379496826	0.99106513049612	0.943334117093816	0.944274629673172	0.999764871855161	0.288031977427698
320	80	0.2	0.2	1	0.241047791556361	0.966977845896614	0.898146858018671	0.929357670335795	0.633133621290233	0.991779294970043	0.954159119409224	0.953323115507872	0.999860666016441	0.408666573777344
