n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
80	20	1	0	1	1	1	1	0.977578475336323	0.63677130044843	1	0.982062780269058	0.995515695067265	1	0.143497757847534
160	20	1	0	1	1	1	1	0.995515695067265	0.52914798206278	1	1	1	1	0.139013452914798
320	20	1	0	1	1	1	1	1	0.295964125560538	1	1	1	1	0.0852017937219731
20	40	1	0	1	1	1	1	0.44949494949495	0.681818181818182	0.94949494949495	0.762626262626263	0.813131313131313	1	0.0101010101010101
40	40	1	0	1	1	1	1	0.481327800829876	0.510373443983402	0.954356846473029	0.721991701244813	0.75103734439834	1	0
80	40	1	0	1	1	1	1	0.458677685950413	0.210743801652893	0.958677685950413	0.702479338842975	0.747933884297521	1	0.00413223140495868
160	40	1	0	1	1	1	1	0.417355371900826	0.0371900826446281	0.954545454545455	0.566115702479339	0.640495867768595	1	0
320	40	1	0	1	1	1	1	0.396694214876033	0.0206611570247934	0.909090909090909	0.508264462809917	0.599173553719008	1	0
20	80	1	0	1	1	1	1	0.040983606557377	0.463114754098361	0.811475409836066	0.483606557377049	0.540983606557377	0.987704918032787	0
40	80	1	0	1	1	1	1	0.0866425992779783	0.234657039711191	0.740072202166065	0.328519855595668	0.36101083032491	0.963898916967509	0
80	80	1	0	1	1	1	1	0.0467625899280576	0.0503597122302158	0.492805755395683	0.158273381294964	0.172661870503597	0.946043165467626	0
160	80	1	0	1	1	1	1	0.0143884892086331	0	0.29136690647482	0.0467625899280576	0.0467625899280576	0.906474820143885	0
320	80	1	0	1	1	1	1	0.00359712230215827	0	0.0827338129496403	0.00719424460431655	0.00719424460431655	0.827338129496403	0
20	160	1	0	1	1	1	1	0	0.320833333333333	0.645833333333333	0.329166666666667	0.379166666666667	0.970833333333333	0
40	160	1	0	1	1	1	1	0	0.110687022900763	0.396946564885496	0.133587786259542	0.16030534351145	0.912213740458015	0
80	160	1	0	1	1	1	1	0	0.00380228136882129	0.110266159695817	0.0114068441064639	0.0152091254752852	0.566539923954373	0
160	160	1	0	1	1	1	1	0	0	0.00760456273764259	0	0	0.209125475285171	0
320	160	1	0	1	1	1	1	0	0	0.00380228136882129	0	0	0.0304182509505703	0
20	320	1	0	1	1	1	1	0	0.184684684684685	0.378378378378378	0.171171171171171	0.202702702702703	0.941441441441441	0
40	320	1	0	1	1	1	1	0	0.0441767068273092	0.160642570281124	0.0522088353413655	0.0522088353413655	0.759036144578313	0
80	320	1	0	1	1	1	1	0	0	0.0237154150197628	0	0	0.241106719367589	0
160	320	1	0	1	1	1	1	0	0	0	0	0	0.0158102766798419	0
320	320	1	0	1	1	1	1	0	0	0	0	0	0	0
20	20	0	0.2	1	1	1	1	1	1	1	1	1	1	0.478260869565217
40	20	0	0.2	1	1	1	1	0.925925925925926	0.814814814814815	1	1	1	1	1
80	20	0	0.2	1	1	1	1	0.90625	0.1875	1	0.9375	0.90625	1	1
160	20	0	0.2	1	1	1	1	0.935483870967742	0	1	0.967741935483871	0.935483870967742	1	1
320	20	0	0.2	1	1	1	1	0.9	0	0.95	0.9	0.85	1	1
20	40	0	0.2	1	1	1	1	0.941176470588235	1	1	1	1	1	0.0588235294117647
40	40	0	0.2	1	1	1	1	0.961538461538462	0.961538461538462	1	1	1	1	0.461538461538462
80	40	0	0.2	1	1	1	1	0.891891891891892	0.621621621621622	1	0.972972972972973	0.972972972972973	1	0.972972972972973
160	40	0	0.2	1	1	1	1	0.878787878787879	0.242424242424242	1	0.939393939393939	0.909090909090909	1	1
320	40	0	0.2	1	1	1	1	0.72972972972973	0	0.972972972972973	0.864864864864865	0.783783783783784	1	1
20	80	0	0.2	1	1	1	1	0.385964912280702	0.964912280701754	1	0.964912280701754	0.982456140350877	1	0.0175438596491228
40	80	0	0.2	1	1	1	1	0.96551724137931	1	1	1	1	1	0.120689655172414
80	80	0	0.2	1	1	1	1	0.986301369863014	0.986301369863014	1	1	1	1	0.520547945205479
160	80	0	0.2	1	1	1	1	0.940298507462687	0.791044776119403	1	0.985074626865672	0.970149253731343	1	0.940298507462687
320	80	0	0.2	1	1	1	1	0.779661016949153	0.101694915254237	0.966101694915254	0.847457627118644	0.830508474576271	1	1
20	160	0	0.2	1	1	1	1	0.0103092783505155	0.835051546391753	0.989690721649485	0.845360824742268	0.88659793814433	1	0
40	160	0	0.2	1	1	1	1	0.53125	0.979166666666667	1	0.989583333333333	0.989583333333333	1	0
80	160	0	0.2	1	1	1	1	0.92	0.976	1	1	1	1	0.208
160	160	0	0.2	1	1	1	1	0.974789915966387	0.966386554621849	1	1	1	1	0.747899159663866
320	160	0	0.2	1	1	1	1	0.869158878504673	0.738317757009346	1	0.962616822429907	0.962616822429907	1	0.981308411214953
20	320	0	0.2	1	1	1	1	0	0.826923076923077	0.948717948717949	0.807692307692308	0.846153846153846	1	0
40	320	0	0.2	1	1	1	1	0.0397727272727273	0.920454545454545	0.994318181818182	0.9375	0.948863636363636	1	0
80	320	0	0.2	1	1	1	1	0.521531100478469	0.971291866028708	1	0.990430622009569	0.990430622009569	1	0.0191387559808612
160	320	0	0.2	1	1	1	1	0.969072164948454	0.994845360824742	1	0.994845360824742	0.994845360824742	1	0.350515463917526
320	320	0	0.2	1	1	1	1	0.923497267759563	0.923497267759563	1	0.994535519125683	0.994535519125683	1	0.792349726775956
20	20	0.2	0.2	1	1	1	1	1	1	1	1	1	1	0.519480519480519
40	20	0.2	0.2	1	1	1	1	0.992307692307692	0.9	1	1	0.992307692307692	1	0.938461538461538
80	20	0.2	0.2	1	1	1	1	0.934883720930233	0.237209302325581	0.986046511627907	0.948837209302326	0.93953488372093	1	1
160	20	0.2	0.2	1	1	1	1	0.84	0.0133333333333333	0.978666666666667	0.885333333333333	0.848	1	1
320	20	0.2	0.2	1	1	1	1	0.751524390243902	0.00152439024390244	0.926829268292683	0.783536585365854	0.730182926829268	1	1
20	40	0.2	0.2	1	1	1	1	0.888888888888889	0.976190476190476	1	0.984126984126984	1	1	0.119047619047619
40	40	0.2	0.2	1	1	1	1	0.995327102803738	0.995327102803738	1	0.995327102803738	1	1	0.467289719626168
80	40	0.2	0.2	1	1	1	1	0.976945244956772	0.878962536023055	1	0.988472622478386	0.985590778097983	1	0.904899135446686
160	40	0.2	0.2	1	1	1	1	0.927652733118971	0.389067524115756	0.993569131832797	0.95016077170418	0.945337620578778	1	0.990353697749196
320	40	0.2	0.2	1	1	1	1	0.856293359762141	0.0356788899900892	0.977205153617443	0.902874132804757	0.882061446977205	1	0.999008919722498
20	80	0.2	0.2	1	1	1	1	0.282051282051282	0.918803418803419	0.995726495726496	0.931623931623932	0.957264957264957	1	0.00854700854700855
40	80	0.2	0.2	1	1	1	1	0.854700854700855	0.988603988603989	1	1	1	1	0.0911680911680912
80	80	0.2	0.2	1	1	1	1	0.987868284228769	0.987868284228769	1	0.998266897746967	0.998266897746967	1	0.492201039861352
160	80	0.2	0.2	1	1	1	1	0.962172647914646	0.881668283220175	1	0.989330746847721	0.987390882638215	1	0.880698351115422
320	80	0.2	0.2	1	1	1	1	0.918070889018013	0.465427077280651	0.991865194654271	0.94712376525276	0.943056362579895	0.999418942475305	0.976176641487507
20	160	0.2	0.2	1	1	1	1	0.010989010989011	0.851648351648352	0.972527472527473	0.857142857142857	0.887362637362637	0.997252747252747	0
40	160	0.2	0.2	1	1	1	1	0.385350318471338	0.907643312101911	0.99203821656051	0.937898089171974	0.949044585987261	1	0.00159235668789809
80	160	0.2	0.2	1	1	1	1	0.877906976744186	0.964147286821705	0.999031007751938	0.987403100775194	0.99031007751938	1	0.124031007751938
160	160	0.2	0.2	1	1	1	1	0.981225842076201	0.982330204307013	1	0.999447818884594	0.999447818884594	1	0.503589177250138
320	160	0.2	0.2	1	1	1	1	0.95582862836267	0.856526071072733	0.998671537695118	0.985386914646297	0.983726336765194	1	0.778146795084689
20	320	0.2	0.2	1	1	1	1	0	0.754491017964072	0.919161676646707	0.729041916167665	0.785928143712575	0.998502994011976	0
40	320	0.2	0.2	1	1	1	1	0.0290697674418605	0.856589147286822	0.981589147286822	0.877906976744186	0.891472868217054	1	0
80	320	0.2	0.2	1	1	1	1	0.475333720255369	0.932675565873476	0.993035403366222	0.959953569355775	0.964016250725479	1	0.0301799187463726
160	320	0.2	0.2	1	1	1	1	0.845303867403315	0.953526161845954	0.999350016249594	0.984075398115047	0.98537536561586	1	0.2187195320117
320	320	0.2	0.2	1	1	1	1	0.943281830627811	0.943868570310972	0.999804420105613	0.994132603168394	0.994132603168394	1	0.502640328574223
20	20	0.5	0.2	1	1	1	1	0.99016393442623	0.99344262295082	1	1	1	1	0.367213114754098
40	20	0.5	0.2	1	1	1	1	0.979816513761468	0.900917431192661	1	0.988990825688073	0.98348623853211	1	0.776146788990826
80	20	0.5	0.2	1	1	1	1	0.970149253731343	0.614427860696517	0.996268656716418	0.982587064676617	0.975124378109453	1	0.915422885572139
160	20	0.5	0.2	1	1	1	1	0.951595159515952	0.337733773377338	0.994499449944995	0.966996699669967	0.949394939493949	1	0.976897689768977
320	20	0.5	0.2	1	1	1	1	0.961748633879781	0.175956284153005	0.99016393442623	0.970491803278689	0.953005464480874	1	0.995628415300546
20	40	0.5	0.2	1	1	1	1	0.80728051391863	0.957173447537473	1	0.978586723768737	0.989293361884368	1	0.0685224839400428
40	40	0.5	0.2	1	1	1	1	0.966981132075472	0.970518867924528	1	0.995283018867924	0.996462264150943	1	0.314858490566038
80	40	0.5	0.2	1	1	1	1	0.989827856025039	0.935837245696401	1	0.997652582159624	0.998435054773083	1	0.577464788732394
160	40	0.5	0.2	1	1	1	1	0.989532449406839	0.830425680390789	1	0.992323796231682	0.992323796231682	1	0.677599441730635
320	40	0.5	0.2	1	1	1	1	0.993050729673384	0.763029881862405	0.999305072967338	0.995830437804031	0.993050729673384	1	0.684503127171647
20	80	0.5	0.2	1	1	1	1	0.235367372353674	0.877957658779577	0.986301369863014	0.902864259028643	0.925280199252802	1	0
40	80	0.5	0.2	1	1	1	1	0.701815642458101	0.884776536312849	0.997206703910615	0.94413407821229	0.956005586592179	1	0.0614525139664804
80	80	0.5	0.2	1	1	1	1	0.878199052132701	0.888151658767772	0.998578199052133	0.972037914691943	0.975355450236967	1	0.19478672985782
160	80	0.5	0.2	1	1	1	1	0.936772046589018	0.806156405990017	0.999584026622296	0.985024958402662	0.987104825291181	1	0.248336106489185
320	80	0.5	0.2	1	1	1	1	0.988021478727798	0.678645187938868	0.999586947542338	0.995869475423379	0.996282527881041	1	0.187525815778604
20	160	0.5	0.2	1	1	1	1	0.00702247191011236	0.745084269662921	0.941713483146067	0.747893258426966	0.793539325842697	1	0
40	160	0.5	0.2	1	1	1	1	0.224514081713606	0.765172550575169	0.96390321301071	0.821102737009123	0.840936136453788	0.999206664022213	0.00277667592225307
80	160	0.5	0.2	1	1	1	1	0.471058949053081	0.717257935449453	0.97012536676447	0.828487596692451	0.840757535342758	0.999466524406508	0.038410242731395
160	160	0.5	0.2	1	1	1	1	0.562174940898345	0.573286052009456	0.973522458628842	0.816548463356974	0.827186761229314	0.999763593380615	0.0697399527186761
320	160	0.5	0.2	1	1	1	1	0.577140169332079	0.335606773283161	0.972483537158984	0.758466603951082	0.770225776105362	0.999764816556914	0.0359830667920978
20	320	0.5	0.2	1	1	1	1	0	0.636805837049047	0.852857721929469	0.61613295500608	0.673692744223754	0.998378597486826	0
40	320	0.5	0.2	1	1	1	1	0.0219287903796274	0.641358170242867	0.886819146427729	0.668710209856166	0.694647488799811	0.997406272105635	0
80	320	0.5	0.2	1	1	1	1	0.155611841063796	0.572265315814469	0.874465727402248	0.644451480132974	0.661706506252968	0.994459395282571	0.00791514959632737
160	320	0.5	0.2	1	1	1	1	0.196045435422802	0.370354788949656	0.823446921890338	0.521946431075585	0.53232365727107	0.988080213153835	0.0172486327303324
320	320	0.5	0.2	1	1	1	1	0.138517279821628	0.141583054626533	0.692586399108138	0.326644370122631	0.334866220735786	0.971432552954292	0.00571348940914158
20	20	0.8	0.2	1	1	1	1	0.92018779342723	0.938967136150235	1	0.981220657276995	0.989045383411581	1	0.280125195618153
40	20	0.8	0.2	1	1	1	1	0.981566820276498	0.923963133640553	1	0.994239631336406	0.995391705069124	1	0.466589861751152
80	20	0.8	0.2	1	1	1	1	0.991247264770241	0.862144420131291	0.99890590809628	0.9945295404814	0.9945295404814	1	0.470459518599562
160	20	0.8	0.2	1	1	1	1	0.994535519125683	0.821857923497268	0.998907103825137	0.995628415300546	0.99344262295082	1	0.477595628415301
320	20	0.8	0.2	1	1	1	1	0.995628415300546	0.708196721311475	1	0.995628415300546	0.99344262295082	1	0.452459016393443
20	40	0.8	0.2	1	1	1	1	0.583	0.844	0.989	0.897	0.932	1	0.039
40	40	0.8	0.2	1	1	1	1	0.7918188458729	0.816654492330168	0.997078159240321	0.934258582907232	0.944485025566107	1	0.132943754565376
80	40	0.8	0.2	1	1	1	1	0.861613351877608	0.652990264255911	0.998609179415855	0.945062586926287	0.958970792767733	1	0.102225312934631
160	40	0.8	0.2	1	1	1	1	0.922863099374566	0.456567060458652	1	0.968728283530229	0.975677553856845	1	0.0868658790826963
320	40	0.8	0.2	1	1	1	1	0.965253648366922	0.247394023627519	1	0.982626824183461	0.992355802640723	1	0.0604586518415566
20	80	0.8	0.2	1	1	1	1	0.128783382789318	0.689614243323442	0.937091988130564	0.729970326409496	0.77566765578635	0.997032640949555	0.00118694362017804
40	80	0.8	0.2	1	1	1	1	0.328527741371778	0.588466579292267	0.943643512450852	0.712538226299694	0.746614242027086	0.99825251201398	0.018348623853211
80	80	0.8	0.2	1	1	1	1	0.300082781456954	0.315811258278146	0.912251655629139	0.571192052980132	0.601407284768212	0.998758278145695	0.0120033112582781
160	80	0.8	0.2	1	1	1	1	0.274679884345312	0.113176373399422	0.855431639818257	0.453944650970673	0.487814952498967	0.997521685254027	0.00454357703428335
320	80	0.8	0.2	1	1	1	1	0.230483271375465	0.0351094589012805	0.756299049979347	0.326724494010739	0.353159851301115	1	0.00247831474597274
20	160	0.8	0.2	1	1	1	1	0.00477652678266803	0.534288638689867	0.819174343227567	0.535312180143296	0.601501194131696	0.989764585465711	0
40	160	0.8	0.2	1	1	1	1	0.0693857249440438	0.39791096742104	0.772444665506093	0.468042775428998	0.497388709276299	0.979358368565034	0.000497388709276299
80	160	0.8	0.2	1	1	1	1	0.0553201506591337	0.148305084745763	0.595574387947269	0.250470809792844	0.27424670433145	0.943973634651601	0.00376647834274953
160	160	0.8	0.2	1	1	1	1	0.0228127939793039	0.0235183443085607	0.355126999059266	0.0853715898400753	0.091486359360301	0.852069614299153	0
320	160	0.8	0.2	1	1	1	1	0.00729068673565381	0.00164628410159925	0.132408278457197	0.0204609595484478	0.0225776105362183	0.682972718720602	0
20	320	0.8	0.2	1	1	1	1	0	0.431013676588898	0.673572003218021	0.409090909090909	0.460579243765084	0.979283990345937	0
40	320	0.8	0.2	1	1	1	1	0.00412979351032448	0.289233038348083	0.56401179941003	0.309734513274336	0.335398230088496	0.952212389380531	0
80	320	0.8	0.2	1	1	1	1	0.00851004464285714	0.0738002232142857	0.301478794642857	0.100864955357143	0.108677455357143	0.800920758928571	0.000279017857142857
160	320	0.8	0.2	1	1	1	1	0.00111482720178372	0.00529542920847269	0.0801282051282051	0.0132385730211817	0.0146321070234114	0.456243032329989	0.000139353400222965
320	320	0.8	0.2	1	1	1	1	0	0	0.00905797101449275	0.000557413600891862	0.000557413600891862	0.124581939799331	0
20	20	1	0.2	1	1	1	1	0.876404494382023	0.910112359550562	1	0.972534332084894	0.98501872659176	1	0.18227215980025
40	20	1	0.2	1	1	1	1	0.939091915836102	0.831672203765227	1	0.978959025470653	0.993355481727575	1	0.233665559246955
80	20	1	0.2	1	1	1	1	0.983606557377049	0.702732240437158	1	0.994535519125683	0.998907103825137	1	0.2
160	20	1	0.2	1	1	1	1	0.997814207650273	0.537704918032787	1	1	1	1	0.136612021857924
320	20	1	0.2	1	1	1	1	1	0.344262295081967	1	1	1	1	0.133333333333333
20	40	1	0.2	1	1	1	1	0.439320388349515	0.725728155339806	0.970064724919094	0.800970873786408	0.851941747572815	0.997572815533981	0.0218446601941748
40	40	1	0.2	1	1	1	1	0.497194950911641	0.541374474053296	0.974754558204769	0.785413744740533	0.828892005610098	1	0.0350631136044881
80	40	1	0.2	1	1	1	1	0.506601806810285	0.285615010423905	0.980542043085476	0.707435719249479	0.765809589993051	1	0.0152883947185546
160	40	1	0.2	1	1	1	1	0.502432244614315	0.0924252953439889	0.949965253648367	0.64141765114663	0.69909659485754	1	0.00694927032661571
320	40	1	0.2	1	1	1	1	0.496872828353023	0.0430854760250174	0.932592077831828	0.571924947880473	0.635858234885337	1	0.00486448922863099
20	80	1	0.2	1	1	1	1	0.0746197718631179	0.499049429657795	0.854087452471483	0.538022813688213	0.599809885931559	0.991444866920152	0.000475285171102662
