n1	n2	d.sig	d.close
20	269	0.169389320850497	0.349157648216339
20	270	0.169073346812032	0.349424146407505
20	271	0.168755564842844	0.34968918525197
20	272	0.168443492891641	0.349952777693781
20	273	0.168133157509673	0.350214936505949
20	274	0.167824542119535	0.350475674294276
20	275	0.167517630370334	0.350735003501085
20	276	0.167214376119081	0.35099293640886
20	277	0.166914823403275	0.351249485143792
20	278	0.166616719250355	0.351504661679239
20	279	0.166320054884104	0.351758477839091
20	280	0.166024821742573	0.352010945301046
20	281	0.165731011462982	0.352262075599797
20	282	0.165438615866982	0.352511880130131
20	283	0.165147626946291	0.35276037014994
20	284	0.164858036848735	0.35300755678314
20	285	0.164508802708446	0.353253451022511
20	286	0.164221987257743	0.353498063732445
20	287	0.163936547876945	0.353741405651615
20	288	0.163652477207146	0.353983487395551
20	289	0.163369767982201	0.354224319459146
20	290	0.163088413017444	0.354463912219065
20	291	0.162808405198882	0.354702275936089
20	292	0.162529737472891	0.354939420757366
20	293	0.162252402836414	0.355175356718591
20	294	0.161976394327664	0.355410093746106
20	295	0.161701705017339	0.355643641658926
20	296	0.161428328000361	0.35587601017069
20	297	0.161156256388129	0.356107208891536
20	298	0.160885483301299	0.35633724732991
20	299	0.160616001863086	0.356566134894298
20	300	0.160347805193084	0.356793880894895
20	301	0.160080886401617	0.357020494545206
20	302	0.159815238584598	0.35724598496358
20	303	0.159550854818911	0.357470361174683
20	304	0.159287728158296	0.357693632110904
20	305	0.159025851629744	0.35791580661371
20	306	0.158765218230383	0.358136893434936
20	307	0.158505820924858	0.358356901238022
20	308	0.158247652643183	0.358575838599192
20	309	0.15799070627907	0.35879371400859
20	310	0.157734974688709	0.359012857690359
20	311	0.157480450689996	0.359233823436982
20	312	0.157227127062192	0.359453448055598
20	313	0.156974996546002	0.359671747331339
20	314	0.156724051844052	0.359888737138767
20	315	0.156474285621754	0.360104433440717
20	316	0.156225690508543	0.360318852287061
20	317	0.155978259099463	0.360470974657125
20	318	0.155731983957081	0.360682887083285
20	319	0.155486857613725	0.360893570711963
20	320	0.155242872574007	0.361103041927048
20	321	0.155000021317617	0.36131131719198
20	322	0.154758296302379	0.361518413048004
20	323	0.154517689967517	0.361724346112335
20	324	0.154278194737149	0.361929133076251
20	325	0.154039803023943	0.362132790703094
20	326	0.153802507232944	0.362335335826196
20	327	0.153566299765537	0.362536785346729
20	328	0.153328727532622	0.362737156231467
20	329	0.153087118933463	0.362936465510476
20	330	0.152847243273833	0.363134730274725
20	331	0.152609064661652	0.363331967673614
20	332	0.152372546777812	0.363528194912436
20	333	0.152198688047162	0.363723429249754
20	334	0.151965381028663	0.363918975587333
20	335	0.151733623368489	0.36412621115025
20	336	0.151503377191042	0.364330701553453
20	337	0.151274604271649	0.364471406838932
20	338	0.151047266053428	0.364670392980907
20	339	0.150821323664563	0.364866620957379
20	340	0.150596737935995	0.365060087384015
20	341	0.150373469419522	0.365250789366578
20	342	0.150151478406293	0.36542722964548
20	343	0.149930724945698	0.36562401716941
20	344	0.149711168864653	0.365806762333678
20	345	0.149481329298807	0.36598695778001
20	346	0.149245983891158	0.366164601276814
20	347	0.149076779697537	0.366339691010642
20	348	0.148851650179872	0.366573260749515
20	349	0.148631632063165	0.366743239224815
20	350	0.1484375	0.366910661075503
20	351	0.148206773194797	0.367086400022634
20	352	0.148001676583375	0.367265599911723
20	353	0.147801430683477	0.36744405410673
20	354	0.147544995304118	0.36762177144651
20	355	0.147354433618526	0.367798761066272
20	356	0.147156262529621	0.367975032400369
20	357	0.14694922419983	0.368150595184614
20	358	0.146743010603671	0.368325459458126
20	359	0.146537601909378	0.368499635564697
20	360	0.146332976594524	0.368673134153677
20	361	0.146129111473481	0.368845966180366
20	362	0.145925981729411	0.369018142905907
20	363	0.145723560950731	0.36918967589668
20	364	0.145521821171996	0.369360577023195
20	365	0.145320732919112	0.369530858458471
20	366	0.145120265258786	0.369700532675912
20	367	0.144920385852093	0.369869612446662
20	368	0.14472106101204	0.37003811083646
20	369	0.144522255764959	0.370206041201975
20	370	0.14432393391559	0.370373417186631
20	371	0.144126058115659	0.370540252715924
20	372	0.143928589935751	0.370706561992235
20	373	0.143731489940285	0.370872359489138
20	374	0.14353471776535	0.371037659945206
20	375	0.143338232199171	0.371202478357334
20	376	0.143203026421194	0.371366829973567
20	377	0.143006987462046	0.371530730285453
20	378	0.142811107227815	0.371694195019922
20	379	0.142615341963395	0.371857240130709
20	380	0.142419647498334	0.37201988178932
20	381	0.142232227203581	0.37212110121931
20	382	0.142045693723875	0.372282985311381
20	383	0.141859951011528	0.372444515675566
20	384	0.141669445839053	0.372605709255509
20	385	0.141484261699602	0.372766583161107
20	386	0.141299724316021	0.372927154657035
20	387	0.141115820656106	0.373087441150905
20	388	0.140932537087622	0.373244900756727
20	389	0.14074985935479	0.373398894472048
20	390	0.140567772555699	0.373552273846461
20	391	0.140386261120752	0.373705040871978
20	392	0.140205308792281	0.373857197400809
20	393	0.140024898605431	0.374008745142996
20	394	0.139845012870456	0.374159685664147
20	395	0.139665633156514	0.374310020383309
20	396	0.139486740277111	0.374459750570979
20	397	0.139308314277274	0.374608877347257
20	398	0.139130334422595	0.37475740168017
20	399	0.138952779190224	0.37490532438416
20	400	0.138775626261939	0.375052646118758
20	401	0.138598852519375	0.375199367387449
20	402	0.138483469197767	0.375345488536729
20	403	0.138307381260785	0.375503117389254
20	404	0.138131598340302	0.375649285937349
20	405	0.137956094116166	0.375794958241763
20	406	0.137780841479792	0.375940140550643
20	407	0.137605812544137	0.376084839220681
20	408	0.137430978656359	0.376229060720553
20	409	0.137262317197785	0.376372811634281
20	410	0.137094583082959	0.376516098664482
20	411	0.136927498092825	0.376658928635519
20	412	0.136761062114113	0.37680130849652
20	413	0.136595275360709	0.376943245324276
20	414	0.136424117753616	0.377084746326001
20	415	0.136258820455491	0.377225818841935
20	416	0.136094412739244	0.377366470347801
20	417	0.135930606202779	0.377506708457081
20	418	0.135767390306778	0.377646540923129
20	419	0.135604761535064	0.377785975641081
20	420	0.135442716400023	0.377925020649578
20	421	0.135281251442303	0.37806368413228
20	422	0.135120363230524	0.378201974419155
20	423	0.134960048360991	0.378339899987554
20	424	0.134800303457412	0.378477469463034
20	425	0.134641125170612	0.3785536564637
20	426	0.134491492517749	0.378690540225528
20	427	0.134333638429065	0.378827094664929
20	428	0.134176341951017	0.37896332900354
20	429	0.134019599784199	0.379099252611477
20	430	0.133863408654851	0.379234875006552
20	431	0.133707765314618	0.379369311502395
20	432	0.133552666540309	0.379501789508723
20	433	0.133398109133656	0.379633810654337
20	434	0.133244089921085	0.37976537743403
20	435	0.133090605753483	0.379896492323049
20	436	0.132937653505968	0.380027157777304
20	437	0.132785230077669	0.380157376233576
20	438	0.1326333323915	0.380287150109719
20	439	0.132481957393942	0.380416481804866
20	440	0.132331102054828	0.380545373699623
20	441	0.132180763367131	0.380673828156275
20	442	0.132030938346751	0.380801847518969
20	443	0.131881624032308	0.380929434113917
20	444	0.13173281748494	0.381056590249579
20	445	0.131584515788096	0.38118331821685
20	446	0.131436716047341	0.381309620289249
20	447	0.131289415390154	0.381435498723099
20	448	0.13114261096574	0.381560703997605
20	449	0.130996299944832	0.381684979139841
20	450	0.130850479519503	0.381808839632595
20	451	0.130705146902981	0.381932287781171
20	452	0.130560299329461	0.382055325873062
20	453	0.130415934053924	0.38217795617813
20	454	0.130272048351958	0.382300180948779
20	455	0.130128639519577	0.382422002420125
20	456	0.129985704873046	0.382543422810163
20	457	0.12984324174871	0.382664444319936
20	458	0.129701247502819	0.382785069133697
20	459	0.129559719511357	0.382905299419076
20	460	0.129418655169883	0.383025137327236
20	461	0.129278051893354	0.383144584993034
20	462	0.129137907115971	0.383263644535179
20	463	0.128998218291011	0.383382318056384
20	464	0.128858982890672	0.383500607643521
20	465	0.128720198405912	0.383618515367776
20	466	0.128581862346295	0.383736043284791
20	467	0.128443972239836	0.383853193434819
20	468	0.128306525632849	0.383969967842865
20	469	0.128169520089794	0.384086368518835
20	470	0.128032953193134	0.384202397457677
20	471	0.127896822543182	0.384318056639518
20	472	0.127761125757958	0.384433348029812
20	473	0.127625860473044	0.38454827357947
20	474	0.127491024341443	0.384662835225001
20	475	0.127356615033439	0.384777034888645
20	476	0.127222630236455	0.384890874478506
20	477	0.127089067654915	0.385004355888686
20	478	0.126955925010114	0.385117480999411
20	479	0.126823200040076	0.385230251677163
20	480	0.126690890499423	0.385342669774806
20	481	0.126558994159246	0.385454737131714
20	482	0.126427508806971	0.385566455573891
20	483	0.12629643224623	0.385677826914097
20	484	0.126165762296737	0.38578885295197
20	485	0.126035496794157	0.385899535474145
20	486	0.125905633589983	0.386009876254372
20	487	0.125776170551411	0.386119877053636
20	488	0.125647105561221	0.386229539620271
20	489	0.125518436517648	0.386338865690077
20	490	0.125390161334271	0.38644785698643
20	491	0.125262277939886	0.3865565152204
20	492	0.125134784278394	0.386664842090858
20	493	0.125007678308679	0.386772839284585
20	494	0.124880958004496	0.386880508476386
20	495	0.124754621354357	0.386987851329192
20	496	0.124628666361414	0.38709486949417
20	497	0.124503091043349	0.387201564610825
20	498	0.124377893432262	0.387307938307108
20	499	0.124253071574561	0.387413992199516
20	500	0.124128623530852	0.387519727893194
20	501	0.124004547375831	0.387625146982037
20	502	0.123880841198177	0.387730251048789
20	503	0.123757503100444	0.387835041665141
20	504	0.123634531198958	0.38793952039183
20	505	0.123511923623709	0.388043688778732
20	506	0.12338967851825	0.388147548364964
20	507	0.123267794039594	0.38825110067897
20	508	0.12314626835811	0.38835434723862
20	509	0.123025099657423	0.388457289551302
20	510	0.122904286134315	0.388559929114012
20	511	0.122783825998624	0.388662267413443
20	512	0.122663717473143	0.38876430592608
20	513	0.122543958793529	0.388866046118281
20	514	0.122424548208198	0.38896748944637
20	515	0.122305483978233	0.389068637356724
20	516	0.122186764377289	0.389169491285854
20	517	0.122068387691496	0.389270052660494
20	518	0.121950352219363	0.389370322897685
20	519	0.121832656271691	0.389470303404856
20	520	0.121715298171473	0.389569995579908
20	521	0.121598276253806	0.389669400811293
20	522	0.1214815888658	0.389768520478097
20	523	0.121365234366486	0.389867355950122
20	524	0.121249211126723	0.389965908587957
20	525	0.121133517529114	0.390064179743066
20	526	0.121018151967914	0.390162170757856
20	527	0.120903112848943	0.390259882965762
20	528	0.120788398589495	0.390357317691317
20	529	0.120674007618257	0.390454476250227
20	530	0.120559938375218	0.390551359949451
20	531	0.120446189311583	0.390647970087266
20	532	0.12033275888969	0.390744307953348
20	533	0.120219645582924	0.390840374828839
20	534	0.120106847875634	0.390936171986417
20	535	0.119994364263047	0.391031700690373
20	536	0.119882193251187	0.391126962196675
20	537	0.119770333356791	0.391221957753039
20	538	0.119658783107228	0.391316688598997
20	539	0.119547541040414	0.391411155965967
20	540	0.119436605704739	0.391505361077318
20	541	0.119325975658975	0.391599305148435
20	542	0.119215649472207	0.391692989386788
20	543	0.119105625723743	0.391786414991998
20	544	0.118995903003045	0.391879583155896
20	545	0.11888647990964	0.391972495062591
20	546	0.118777355053051	0.392065151888535
20	547	0.118668527052712	0.39215755480258
20	548	0.118559994537894	0.392249704966045
20	549	0.118451756147629	0.392341603532774
20	550	0.118343810530628	0.3924332516492
20	551	0.118236156345212	0.392524650454403
20	552	0.118128792259232	0.39261580108017
20	553	0.118021716949992	0.392706704651055
20	554	0.11791492910418	0.392797362284435
20	555	0.117808427417788	0.392887775090573
20	556	0.117702210596038	0.392977944172668
20	557	0.117596277353314	0.39306787062692
20	558	0.11749062641308	0.393157555542579
20	559	0.117385256507814	0.393247000002007
20	560	0.117280166378933	0.393336205080728
20	561	0.117175354776718	0.393425171847486
20	562	0.117070820460248	0.393513901364297
20	563	0.116966562197323	0.393602394686505
20	564	0.116862578764393	0.393690652862834
20	565	0.116758868946493	0.39377867693544
20	566	0.116655431537166	0.393866467939963
20	567	0.116552265338394	0.393954026905581
20	568	0.116449369160532	0.394041354855059
20	569	0.116346741822234	0.3941284528048
20	570	0.116244382150388	0.394215321764896
20	571	0.116142288980044	0.394301962739177
20	572	0.116040461154344	0.394388376725261
20	573	0.11593889752446	0.394474564714603
20	574	0.115837596949522	0.394560527692541
20	575	0.11573655829655	0.394646266638349
20	576	0.115635780440387	0.394731782525277
20	577	0.115535262263636	0.394817076320607
20	578	0.115435002656589	0.394902148985692
20	579	0.115303317395673	0.394987001476006
20	580	0.11520378872812	0.395071634741189
20	581	0.115104517620113	0.395156049725094
20	582	0.115005502934754	0.395240247365828
20	583	0.114906743542291	0.395324228595799
20	584	0.114808238320073	0.395407994341763
20	585	0.114709986152498	0.395491545524861
20	586	0.114611985930966	0.395574883060669
20	587	0.11451423655383	0.395658007859237
20	588	0.11441673692635	0.395740920825131
20	589	0.114319485960644	0.395823622857479
20	590	0.11422248257564	0.395906114850011
20	591	0.114125725697032	0.395988397691097
20	592	0.114029214257229	0.396070472263795
20	593	0.113932947195314	0.396152339445884
20	594	0.113836923456992	0.396234000109911
20	595	0.113741141994549	0.396315455123226
20	596	0.113645601766804	0.396396705348025
20	597	0.113550301739064	0.396477751641387
20	598	0.113455240883079	0.396558594855313
20	599	0.113360418176997	0.396639235836768
20	600	0.11326583260532	0.396719675427714
20	601	0.113171483158858	0.396799914465152
20	602	0.113077368834687	0.396879953781156
20	603	0.112983488636105	0.396959794202914
20	604	0.112889841572587	0.397039436552763
20	605	0.112796426659741	0.397118881648224
20	606	0.112703242919268	0.397198130302042
20	607	0.112610289378917	0.397277183322217
20	608	0.112517565072441	0.397356041512046
20	609	0.112425069039558	0.397434705670151
20	610	0.112332800325905	0.39751317659052
20	611	0.112240757983	0.397591455062538
20	612	0.112148941068197	0.397669541871024
20	613	0.112057348644645	0.397747437796263
20	614	0.111965979781248	0.397830181792838
20	615	0.111874833552622	0.397907667983315
20	616	0.111783909039059	0.397984965424171
20	617	0.111693205326477	0.398062074883027
20	618	0.111602721506389	0.398138997123126
20	619	0.111512456675857	0.398215732903366
20	620	0.111422409937456	0.398292282978333
20	621	0.111332580399229	0.398368648098328
20	622	0.111242967174653	0.398444829009403
20	623	0.111153569382595	0.398520826453386
20	624	0.111064386147275	0.398596641167914
20	625	0.110975416598229	0.398672273886465
20	626	0.110886659870264	0.398747725338384
20	627	0.110798115103427	0.398822996248914
20	628	0.11070978144296	0.398898087339226
20	629	0.110621658039267	0.398972999326444
20	630	0.110533744047872	0.399047732923683
20	631	0.110446038629384	0.399122288840065
20	632	0.110358540949458	0.399196667780757
20	633	0.110271250178759	0.399270870446995
20	634	0.110184165492921	0.399344897536113
20	635	0.110097286072514	0.399418749741569
20	636	0.110010611103008	0.399492427752974
20	637	0.109924139774732	0.399565932256117
20	638	0.109837871282839	0.399639263932994
20	639	0.109751804827274	0.399712423461834
20	640	0.109665939612731	0.399785411517124
20	641	0.109580274848623	0.39985822876964
20	642	0.109494809749043	0.399930875886464
20	643	0.109409543532731	0.400003353531019
20	644	0.109324475423036	0.400075662363089
20	645	0.109239604647883	0.400147803038847
