n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	160	0.8	0.8	1	1	1	1	0.664859002169197	0.938177874186551	0.727765726681128	1	0.981561822125813	1	0.994577006507592	1	1	0.96529284164859	0.968546637744035	0.991323210412148	1	1	1	1	1	1	0.971800433839479	0.872017353579176	1	0.913232104121475	0.524945770065076	0.475054229934924
80	160	0.8	0.8	1	1	1	1	0.75250501002004	0.894789579158317	0.840681362725451	0.99498997995992	0.988977955911824	1	0.995991983967936	1	1	0.950901803607214	0.950901803607214	0.996993987975952	1	1	1	1	1	1	0.940881763527054	0.918837675350701	1	0.972945891783567	0.49498997995992	0.50501002004008
160	160	0.8	0.8	1	1	1	1	0.817	0.821	0.939	0.942	0.991	0.991	0.991	1	1	0.939	0.941	1	1	1	1	1	1	1	0.915	0.922	0.996	0.998	0.518	0.485
320	160	0.8	0.8	1	1	1	1	0.872	0.726	0.994	0.827	0.999	0.983	0.993	1	1	0.942	0.94	1	0.997	1	1	1	1	1	0.89	0.946	0.964	1	0.471	0.529
20	320	0.8	0.8	1	1	1	1	0.449213161659514	0.958512160228898	0.456366237482117	1	0.967095851216023	1	0.984263233190272	0.987124463519313	1	0.938483547925608	0.96137339055794	0.969957081545064	1	1	1	1	1	1	1	0.668097281831187	1	0.690987124463519	0.751072961373391	0.248927038626609
40	320	0.8	0.8	1	1	1	1	0.52060737527115	0.969631236442516	0.536876355748373	1	0.988069414316703	1	0.996746203904555	0.998915401301518	1	0.972885032537961	0.980477223427332	0.990238611713666	1	1	1	1	1	1	0.991323210412148	0.822125813449024	1	0.850325379609544	0.550976138828633	0.449023861171367
80	320	0.8	0.8	1	1	1	1	0.640280561122245	0.928857715430862	0.692384769539078	1	0.974949899799599	1	0.992985971943888	0.997995991983968	1	0.952905811623247	0.954909819639279	0.985971943887776	1	1	1	1	1	1	0.960921843687375	0.879759519038076	1	0.917835671342685	0.482965931863727	0.517034068136273
160	320	0.8	0.8	1	1	1	1	0.735	0.889	0.832	0.999	0.988	1	0.997	1	1	0.954	0.956	0.999	1	1	1	1	1	1	0.951	0.894	1	0.969	0.529	0.471
320	320	0.8	0.8	1	1	1	1	0.855	0.852	0.952	0.953	0.995	0.993	0.995	1	1	0.952	0.953	1	1	1	1	1	1	1	0.942	0.934	0.998	0.998	0.517	0.485
20	20	1	0.8	1	1	1	1	0.91900826446281	0.933884297520661	0.985123966942149	0.993388429752066	0.998347107438017	1	1	1	1	0.985123966942149	0.991735537190083	1	1	1	1	1	1	1	0.990082644628099	0.950413223140496	0.998347107438017	0.996694214876033	0.636363636363636	0.363636363636364
40	20	1	0.8	1	1	1	1	0.956834532374101	0.844604316546763	1	0.917985611510791	1	0.998561151079137	1	1	1	0.989928057553957	0.985611510791367	1	1	1	1	1	1	1	0.942446043165468	0.979856115107914	0.989928057553957	1	0.520863309352518	0.479136690647482
80	20	1	0.8	1	1	1	1	0.978540772532189	0.715307582260372	1	0.772532188841202	1	0.992846924177396	0.997138769670958	1	0.998569384835479	0.989985693848355	0.982832618025751	1	0.997138769670958	1	1	1	1	1	0.924177396280401	0.989985693848355	0.952789699570815	1	0.546494992846924	0.453505007153076
160	20	1	0.8	1	1	1	1	0.988555078683834	0.592274678111588	1	0.622317596566524	1	0.989985693848355	0.997138769670958	1	0.997138769670958	0.989985693848355	0.985693848354793	1	0.992846924177396	1	1	1	1	1	0.891273247496423	0.998569384835479	0.908440629470672	1	0.533619456366238	0.466380543633763
320	20	1	0.8	1	1	1	1	0.988555078683834	0.457796852646638	1	0.472103004291845	1	0.988555078683834	0.995708154506438	1	0.997138769670958	0.988555078683834	0.984263233190272	1	0.991416309012876	1	1	1	1	1	0.869814020028612	1	0.882689556509299	1	0.572246065808298	0.427753934191702
20	40	1	0.8	1	1	1	1	0.695869837296621	0.882352941176471	0.778473091364205	1	0.972465581977472	1	0.992490613266583	1	1	0.919899874843554	0.949937421777222	0.994993742177722	1	1	1	1	1	1	1	0.769712140175219	1	0.913642052565707	0.778473091364205	0.221526908635795
40	40	1	0.8	1	1	1	1	0.794983642311887	0.823336968375136	0.921483097055616	0.962922573609597	0.990185387131952	0.995637949836423	0.993456924754635	1	1	0.924754634678299	0.944383860414395	0.998909487459106	1	1	1	1	1	1	0.980370774263904	0.848418756815703	1	0.990185387131952	0.702290076335878	0.297709923664122
80	40	1	0.8	1	1	1	1	0.842733188720174	0.680043383947939	0.989154013015184	0.793926247288503	1	0.982646420824295	0.993492407809111	1	1	0.932754880694143	0.946854663774403	1	0.996746203904555	1	1	1	1	1	0.969631236442516	0.856832971800434	0.995661605206074	1	0.744034707158351	0.255965292841649
160	40	1	0.8	1	1	1	1	0.888286334056399	0.558568329718004	1	0.606290672451193	1	0.957700650759219	0.993492407809111	1	1	0.918655097613883	0.93058568329718	1	0.981561822125813	1	1	1	1	1	0.969631236442516	0.866594360086768	0.980477223427332	1	0.744034707158351	0.255965292841649
320	40	1	0.8	1	1	1	1	0.896963123644252	0.391540130151844	1	0.415401301518438	1	0.941431670281996	0.992407809110629	1	0.997830802603037	0.919739696312364	0.927331887201735	1	0.96529284164859	1	1	1	1	1	0.959869848156182	0.873101952277657	0.968546637744035	1	0.780911062906725	0.219088937093275
20	80	1	0.8	1	1	1	1	0.538728323699422	0.879768786127168	0.589595375722543	1	0.936416184971098	1	0.98728323699422	0.993063583815029	1	0.886705202312139	0.917919075144509	0.960693641618497	1	0.998843930635838	1	1	1	1	1	0.668208092485549	1	0.766473988439306	0.820809248554913	0.179190751445087
40	80	1	0.8	1	1	1	1	0.632056451612903	0.804435483870968	0.72883064516129	0.994959677419355	0.951612903225806	0.997983870967742	0.985887096774194	0.995967741935484	1	0.878024193548387	0.90625	0.98991935483871	1	0.997983870967742	1	1	1	1	0.990927419354839	0.729838709677419	1	0.878024193548387	0.762096774193548	0.237903225806452
