n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
20	20	0	0	0.036	0.0277777777777778	0.388888888888889	0.492	0.416666666666667	0.444444444444444	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.555555555555556	0.0277777777777778
40	20	0	0	0.047	0.0212765957446809	0.425531914893617	0.497	0.531914893617021	0.51063829787234	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.531914893617021	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.468085106382979	0.0638297872340425
80	20	0	0	0.05	0.02	0.4	0.516	0.46	0.36	0.46	0.4	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.46	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.38	0.08
160	20	0	0	0.047	0	0.468085106382979	0.491	0.51063829787234	0.361702127659574	0.51063829787234	0.404255319148936	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	0.51063829787234	NA	NA	NA	NA	NA	NA	NA	NA	0.319148936170213	0.191489361702128
320	20	0	0	0.041	0.024390243902439	0.48780487804878	0.496	0.48780487804878	0.24390243902439	0.48780487804878	0.24390243902439	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0.48780487804878	0	0.024390243902439	0	0.024390243902439	0	0.024390243902439	0	0.024390243902439	0.195121951219512	0.292682926829268
20	40	0	0	0.036	0	0.138888888888889	0.507	0.0277777777777778	0.194444444444444	0.111111111111111	0.5	0.5	0.5	0.5	0.5	0.5	0.416666666666667	0.444444444444444	0.5	0.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0
40	40	0	0	0.047	0	0.446808510638298	0.51	0.48936170212766	0.48936170212766	0.638297872340426	0.638297872340426	0.680851063829787	0.680851063829787	0.680851063829787	0.680851063829787	0.680851063829787	0.638297872340426	0.638297872340426	0.680851063829787	0.680851063829787	0.680851063829787	NA	NA	NA	NA	NA	NA	NA	NA	0.680851063829787	0
80	40	0	0	0.05	0.02	0.46	0.501	0.58	0.48	0.6	0.56	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.54	0.06
160	40	0	0	0.047	0	0.553191489361702	0.504	0.617021276595745	0.51063829787234	0.617021276595745	0.574468085106383	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	NA	NA	NA	NA	NA	NA	NA	NA	0.531914893617021	0.0851063829787234
320	40	0	0	0.041	0.0487804878048781	0.609756097560976	0.497	0.585365853658537	0.51219512195122	0.609756097560976	0.51219512195122	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0.609756097560976	0	0.0487804878048781	0	0.0487804878048781	0.024390243902439	0.0487804878048781	0.024390243902439	0.0487804878048781	0.317073170731707	0.292682926829268
20	80	0	0	0.036	0.111111111111111	0.305555555555556	0.516	0.0833333333333333	0.388888888888889	0.111111111111111	0.638888888888889	0.472222222222222	0.638888888888889	0.638888888888889	0.638888888888889	0.638888888888889	0.388888888888889	0.416666666666667	0.555555555555556	0.638888888888889	0.638888888888889	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.638888888888889	0
40	80	0	0	0.047	0.0425531914893617	0.191489361702128	0.515	0.106382978723404	0.404255319148936	0.191489361702128	0.617021276595745	0.595744680851064	0.617021276595745	0.617021276595745	0.617021276595745	0.617021276595745	0.553191489361702	0.553191489361702	0.617021276595745	0.617021276595745	0.617021276595745	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.595744680851064	0.0212765957446809
80	80	0	0	0.05	0	0.42	0.51	0.46	0.46	0.62	0.62	0.66	0.66	0.66	0.66	0.66	0.62	0.62	0.66	0.66	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0
160	80	0	0	0.047	0.0425531914893617	0.382978723404255	0.493	0.468085106382979	0.446808510638298	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.468085106382979	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.0425531914893617	0.425531914893617	0.0425531914893617
320	80	0	0	0.041	0.024390243902439	0.51219512195122	0.512	0.536585365853659	0.48780487804878	0.536585365853659	0.48780487804878	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.536585365853659	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.463414634146341	0.0731707317073171
20	160	0	0	0.036	0	0.0277777777777778	0.497	0	0.138888888888889	0	0.333333333333333	0.222222222222222	0.333333333333333	0.305555555555556	0.333333333333333	0.333333333333333	0.166666666666667	0.166666666666667	0.25	0.333333333333333	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	0
40	160	0	0	0.047	0.0851063829787234	0.170212765957447	0.508	0.0425531914893617	0.297872340425532	0.0851063829787234	0.48936170212766	0.468085106382979	0.48936170212766	0.468085106382979	0.48936170212766	0.48936170212766	0.425531914893617	0.446808510638298	0.468085106382979	0.48936170212766	0.48936170212766	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.0851063829787234	0.48936170212766	0
80	160	0	0	0.05	0	0.36	0.485	0.06	0.34	0.18	0.6	0.56	0.6	0.6	0.6	0.6	0.48	0.48	0.6	0.6	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0
160	160	0	0	0.047	0.0212765957446809	0.297872340425532	0.498	0.340425531914894	0.340425531914894	0.404255319148936	0.425531914893617	0.446808510638298	0.446808510638298	0.446808510638298	0.446808510638298	0.446808510638298	0.404255319148936	0.425531914893617	0.446808510638298	0.446808510638298	0.446808510638298	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.425531914893617	0.0212765957446809
320	160	0	0	0.041	0	0.439024390243902	0.527	0.536585365853659	0.390243902439024	0.560975609756098	0.536585365853659	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	0.560975609756098	NA	NA	NA	NA	NA	NA	NA	NA	0.560975609756098	0
20	320	0	0	0.036	0.0555555555555556	0.0555555555555556	0.512	0	0.166666666666667	0	0.361111111111111	0.166666666666667	0.361111111111111	0.277777777777778	0.305555555555556	0.361111111111111	0.166666666666667	0.166666666666667	0.194444444444444	0.361111111111111	0.361111111111111	0.0555555555555556	0	0.0555555555555556	0	0.0555555555555556	0	0.0555555555555556	0	0.361111111111111	0
40	320	0	0	0.047	0.0212765957446809	0.0851063829787234	0.493	0	0.191489361702128	0	0.574468085106383	0.404255319148936	0.574468085106383	0.51063829787234	0.531914893617021	0.574468085106383	0.276595744680851	0.319148936170213	0.446808510638298	0.574468085106383	0.574468085106383	0.0212765957446809	0	0.0212765957446809	0.0212765957446809	0.0212765957446809	0	0.0212765957446809	0	0.574468085106383	0
80	320	0	0	0.05	0.02	0.16	0.49	0	0.24	0.02	0.48	0.36	0.48	0.44	0.48	0.48	0.3	0.3	0.4	0.48	0.48	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.48	0
